Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2015-10-12,550.7,584.98,399278
2015-10-13,544.5,561.95,169122
2015-10-14,530.75,547.78,421616
2015-10-15,535.67,546.0,169238
2015-10-16,530.7,543.92,222600
2015-10-19,537.5,563.53,525278
2015-10-20,560.5,577.5,341248
2015-10-21,560.5,571.48,75554
2015-10-23,541.0,566.9,239624
2015-10-26,536.67,557.3,194408
2015-10-27,535.0,552.5,304500
2015-10-28,537.13,552.48,132344
2015-10-29,519.0,547.0,332256
2015-10-30,487.75,541.0,768184
2015-11-02,501.5,542.88,396948
2015-11-03,510.53,521.95,396200
2015-11-04,514.5,520.25,451522
2015-11-05,509.95,532.25,332130
2015-11-06,520.0,529.65,309210
2015-11-09,501.28,540.5,261676
2015-11-10,523.0,537.05,147902
2015-11-11,521.0,535.0,19496
2015-11-13,501.48,526.5,568936
2015-11-16,495.0,509.45,413092
2015-11-17,497.53,504.0,231428
2015-11-18,490.6,502.33,225798
2015-11-19,495.0,501.98,228762
2015-11-20,499.0,510.0,653216
2015-11-23,489.0,506.53,242568
2015-11-24,462.63,493.98,786464
2015-11-26,465.0,476.08,384916
2015-11-27,450.5,468.9,795754
2015-11-30,456.18,469.4,619116
2015-12-01,461.6,474.9,1368746
2015-12-02,473.5,484.0,607656
2015-12-03,480.0,499.5,700566
2015-12-04,488.5,516.0,845324
2015-12-07,495.0,518.0,689504
2015-12-08,492.45,504.5,214772
2015-12-09,482.48,502.38,400816
2015-12-10,469.03,498.85,698154
2015-12-11,486.65,499.43,262696
2015-12-14,485.75,505.0,201488
2015-12-15,498.0,510.0,162534
2015-12-16,495.0,509.75,232730
2015-12-17,498.03,507.38,308122
2015-12-18,473.98,513.53,459662
2015-12-21,488.03,500.33,182464
2015-12-22,489.0,499.75,164540
2015-12-23,490.75,498.05,367920
2015-12-24,487.53,496.73,356530
2015-12-28,487.5,496.0,115586
2015-12-29,484.55,495.33,145540
2015-12-30,488.3,503.25,480266
2015-12-31,492.13,503.0,734276
2016-01-01,493.15,499.73,62002
2016-01-04,493.0,499.9,128736
2016-01-05,492.58,514.0,726940
2016-01-06,486.03,504.0,144016
2016-01-07,475.75,489.0,267922
2016-01-08,480.18,489.95,233814
2016-01-11,472.0,487.63,645434
2016-01-12,477.0,485.6,208706
2016-01-13,481.08,496.1,329626
2016-01-14,486.48,508.23,461946
2016-01-15,492.0,516.3,186888
2016-01-18,477.5,505.5,438952
2016-01-19,493.0,507.98,194446
2016-01-20,493.0,508.83,251012
2016-01-21,497.98,508.4,158982
2016-01-22,502.5,512.03,434674
2016-01-25,492.28,509.25,276024
2016-01-27,486.23,502.5,113644
2016-01-28,490.65,509.75,355068
2016-01-29,490.58,515.0,383470
2016-02-01,506.93,525.0,784836
2016-02-02,512.55,529.4,552722
2016-02-03,507.55,522.0,265502
2016-02-04,509.0,523.0,193386
2016-02-05,508.13,519.15,163578
2016-02-08,513.48,529.5,181580
2016-02-09,516.03,531.5,97176
2016-02-10,515.05,540.0,221104
2016-02-11,502.55,545.5,363732
2016-02-12,495.83,537.5,335590
2016-02-15,513.55,529.95,107166
2016-02-16,502.95,537.5,437428
2016-02-17,509.0,524.0,161446
2016-02-18,502.55,523.25,216162
2016-02-19,491.13,514.5,219724
2016-02-22,491.0,502.5,306016
2016-02-23,486.25,497.45,279692
2016-02-24,485.58,494.58,132720
2016-02-25,479.53,494.38,588670
2016-02-26,475.0,487.38,109596
2016-02-29,477.03,496.98,147532
2016-03-01,482.1,503.0,224442
2016-03-02,495.5,506.5,550834
2016-03-03,495.55,504.4,300280
2016-03-04,495.78,505.0,135006
2016-03-08,490.75,499.9,53030
2016-03-09,485.53,499.45,77218
2016-03-10,468.5,494.5,298966
2016-03-11,467.73,479.2,255750
2016-03-14,472.65,484.95,174044
2016-03-15,473.5,485.0,228690
2016-03-16,471.28,481.45,235106
2016-03-17,468.0,477.75,210564
2016-03-18,466.0,474.1,461508
2016-03-21,462.5,478.33,227874
2016-03-22,468.0,479.95,145226
2016-03-23,464.0,473.98,333144
2016-03-28,455.0,470.0,254066
2016-03-29,450.5,471.0,617494
2016-03-30,458.05,472.5,355546
2016-03-31,458.5,475.33,510794
2016-04-01,457.63,467.48,211094
2016-04-04,463.0,479.0,386190
2016-04-05,464.2,482.0,335734
2016-04-06,463.05,473.0,214784
2016-04-07,463.55,470.45,198636
2016-04-08,462.53,479.9,372716
2016-04-11,478.0,484.95,440000
2016-04-12,481.75,486.53,896774
2016-04-13,485.28,492.15,1211656
2016-04-18,487.5,492.0,785482
2016-04-20,487.5,501.8,512830
2016-04-21,496.48,511.0,279278
2016-04-22,501.5,523.2,284252
2016-04-25,504.5,523.5,159192
2016-04-26,490.0,512.0,197620
2016-04-27,485.5,508.48,109326
2016-04-28,496.0,510.0,88652
2016-04-29,498.85,507.08,53160
2016-05-02,488.5,502.95,158942
2016-05-03,485.05,498.5,104108
2016-05-04,480.5,494.95,94546
2016-05-05,482.5,495.43,191556
2016-05-06,483.0,554.7,1856664
2016-05-09,518.63,549.5,757914
2016-05-10,538.98,566.85,1020696
2016-05-11,540.0,564.75,355958
2016-05-12,530.55,560.5,652480
2016-05-13,537.25,560.0,481578
2016-05-16,551.4,569.2,577132
2016-05-17,551.55,565.03,366240
2016-05-18,545.0,561.23,126428
2016-05-19,547.5,557.5,231856
2016-05-20,542.5,552.58,86178
2016-05-23,531.13,548.9,105854
2016-05-24,511.0,532.45,433338
2016-05-25,511.5,523.0,510874
2016-05-26,506.0,515.98,224788
2016-05-27,506.03,512.95,166740
2016-05-30,503.75,516.0,199906
2016-05-31,508.5,519.93,221572
2016-06-01,511.05,521.4,342150
2016-06-02,504.38,520.0,337038
2016-06-03,507.5,520.83,424958
2016-06-06,510.05,528.5,280674
2016-06-07,511.65,521.7,307424
2016-06-08,512.5,519.0,161444
2016-06-09,508.5,517.4,75726
2016-06-10,506.3,514.0,600730
2016-06-13,503.78,513.25,90480
2016-06-14,493.5,509.5,276336
2016-06-15,490.0,499.98,181226
2016-06-16,485.0,513.23,855458
2016-06-17,492.48,509.5,474538
2016-06-20,495.75,525.95,343458
2016-06-21,520.05,535.98,239354
2016-06-22,530.0,546.5,473290
2016-06-23,533.4,547.25,137332
2016-06-24,507.38,546.95,376380
2016-06-27,533.43,552.0,429614
2016-06-28,542.5,552.5,133810
2016-06-29,538.03,555.53,112590
2016-06-30,545.98,556.13,2194614
2016-07-01,543.55,579.25,499094
2016-07-04,557.55,579.9,199968
2016-07-05,561.25,571.5,55508
2016-07-07,537.53,563.0,2019964
2016-07-08,545.0,556.75,292576
2016-07-11,540.93,557.5,289648
2016-07-12,555.53,567.45,144256
2016-07-13,553.2,566.98,84248
2016-07-14,548.98,567.25,99050
2016-07-15,546.0,563.08,123760
2016-07-18,548.88,559.0,93766
2016-07-19,547.5,557.2,1531022
2016-07-20,550.5,559.0,157942
2016-07-21,556.43,567.5,264504
2016-07-22,556.55,571.75,172918
2016-07-25,555.0,566.75,201210
2016-07-26,559.0,570.0,580468
2016-07-27,568.03,577.48,673734
2016-07-28,560.5,575.85,358184
2016-07-29,559.0,579.48,174924
2016-08-01,570.03,582.73,156244
2016-08-02,568.5,579.95,154836
2016-08-03,540.0,585.45,1054732
2016-08-04,570.6,584.38,276032
2016-08-05,567.5,584.0,97178
2016-08-08,571.8,581.38,76826
2016-08-09,560.05,576.98,90648
2016-08-10,554.5,567.5,94826
2016-08-11,555.0,564.5,204936
2016-08-12,557.35,570.0,39198
2016-08-16,565.23,586.95,190528
2016-08-17,582.08,598.5,290916
2016-08-18,585.0,599.5,81188
2016-08-19,585.1,597.4,255054
2016-08-22,578.0,598.0,217244
2016-08-23,569.0,585.43,510368
2016-08-24,565.0,583.5,206576
2016-08-25,565.0,576.28,63228
2016-08-26,560.8,572.0,86972
2016-08-29,562.13,580.0,1144140
2016-08-30,567.5,579.0,291134
2016-08-31,568.65,578.38,85120
2016-09-01,570.0,590.0,215504
2016-09-02,578.0,591.03,101042
2016-09-06,579.93,613.5,530192
2016-09-07,593.0,614.83,212432
2016-09-08,596.33,612.5,107782
2016-09-09,590.0,607.45,474754
2016-09-12,588.08,604.5,113548
2016-09-14,587.53,602.43,110542
2016-09-15,577.0,597.48,290368
2016-09-16,590.0,606.73,169132
2016-09-19,600.78,624.0,306142
2016-09-20,597.93,612.7,119532
2016-09-21,587.03,606.03,289602
2016-09-22,595.5,607.53,281746
2016-09-23,589.0,605.0,436232
2016-09-26,583.0,597.5,88308
2016-09-27,575.5,592.35,205516
2016-09-28,576.03,588.5,592040
2016-09-29,576.0,593.5,657328
2016-09-30,570.15,601.5,670516
2016-10-03,584.15,597.45,120090
2016-10-04,581.73,595.18,156638
2016-10-05,578.63,591.9,86234
2016-10-06,577.53,584.5,59148
2016-10-07,573.0,583.78,96616
2016-10-10,572.68,581.43,65274
2016-10-13,556.0,575.28,473220
2016-10-14,553.5,595.1,248894
2016-10-17,570.25,592.5,209026
2016-10-18,576.75,590.5,105452
2016-10-19,565.75,589.5,165814
2016-10-20,567.5,580.0,125064
2016-10-21,571.75,580.5,209116
2016-10-24,574.25,589.18,161278
2016-10-25,579.0,593.98,157822
2016-10-26,581.53,589.2,143114
2016-10-27,574.15,593.98,310336
2016-10-28,584.03,617.0,379746
2016-10-30,599.0,610.0,12088
2016-11-01,601.9,622.83,266448
2016-11-02,592.5,620.0,155006
2016-11-03,603.5,629.4,567380
2016-11-04,595.0,630.0,171690
2016-11-07,581.0,608.0,3204694
2016-11-08,577.8,592.78,79646
2016-11-09,550.0,598.15,268816
2016-11-10,584.5,599.0,52062
2016-11-11,546.0,586.3,189454
2016-11-15,495.0,550.13,626710
2016-11-16,523.0,541.98,257774
2016-11-17,525.5,549.95,520996
2016-11-18,532.75,545.0,127076
2016-11-21,520.75,544.0,65454
2016-11-22,525.0,542.28,395170
2016-11-23,516.28,548.0,315430
2016-11-24,517.5,540.25,189558
2016-11-25,526.5,541.73,114208
2016-11-28,530.0,555.0,98196
2016-11-29,544.0,567.48,145558
2016-11-30,548.45,568.98,633810
2016-12-01,532.5,555.6,226802
2016-12-02,512.55,535.0,292160
2016-12-05,512.5,522.55,61240
2016-12-06,510.0,520.0,64414
2016-12-07,503.5,517.5,66956
2016-12-08,504.53,522.68,243872
2016-12-09,515.03,523.0,111680
2016-12-12,515.25,527.0,48722
2016-12-13,508.03,524.0,50820
2016-12-14,500.75,518.85,99912
2016-12-15,505.2,514.05,95700
2016-12-16,506.5,514.0,41970
2016-12-19,503.03,512.73,79056
2016-12-20,501.53,510.5,42052
2016-12-21,492.0,504.83,101202
2016-12-22,472.75,494.9,178076
2016-12-23,467.7,492.5,1089194
2016-12-26,476.65,507.0,226326
2016-12-27,479.9,499.95,131080
2016-12-28,485.0,497.2,109302
2016-12-29,477.75,491.0,281598
2016-12-30,469.23,494.0,209920
2017-01-02,470.78,489.0,101414
2017-01-03,486.25,519.5,208896
2017-01-04,510.0,526.8,140350
2017-01-05,514.1,529.05,226512
2017-01-06,513.28,527.8,69176
2017-01-09,515.0,524.0,215048
2017-01-10,512.28,522.73,215768
2017-01-11,518.18,525.63,128476
2017-01-12,515.25,535.0,315512
2017-01-13,527.0,540.48,91508
2017-01-16,531.28,544.5,294646
2017-01-17,521.03,538.33,173006
2017-01-18,510.55,529.0,242056
2017-01-19,499.5,517.1,471740
2017-01-20,490.83,507.0,826002
2017-01-23,495.63,503.3,116728
2017-01-24,495.55,510.0,264110
2017-01-25,498.0,507.45,445104
2017-01-27,494.5,506.48,858248
2017-01-30,503.5,510.5,410982
2017-01-31,508.05,528.5,1568398
2017-02-01,516.5,557.1,891010
2017-02-02,549.05,582.38,437016
2017-02-03,572.63,599.5,580564
2017-02-06,570.0,593.0,285814
2017-02-07,550.05,578.5,178424
2017-02-08,550.5,561.0,60904
2017-02-09,562.5,572.5,171948
2017-02-10,565.0,576.13,78120
2017-02-13,567.6,588.98,145352
2017-02-14,560.53,577.15,251962
2017-02-15,545.25,565.0,138778
2017-02-16,537.3,554.25,93554
2017-02-17,531.5,553.03,204140
2017-02-20,531.03,561.48,272510
2017-02-21,545.0,580.0,259216
2017-02-22,536.08,557.43,404702
2017-02-23,535.63,544.95,184546
2017-02-27,520.0,544.5,384364
2017-02-28,506.98,525.03,835792
2017-03-01,514.5,530.2,1397866
2017-03-02,512.73,535.5,317416
2017-03-03,514.0,522.5,391712
2017-03-06,518.5,531.23,129968
2017-03-07,518.85,526.85,756912
2017-03-08,511.5,523.95,83798
2017-03-09,504.5,520.0,179882
2017-03-10,495.0,510.45,325372
2017-03-14,503.05,515.0,334602
2017-03-15,510.0,526.45,246770
2017-03-16,523.0,537.0,277456
2017-03-17,524.7,531.48,345402
2017-03-20,522.03,539.5,168960
2017-03-21,517.53,531.0,155900
2017-03-22,508.5,527.35,634052
2017-03-23,515.08,522.1,172792
2017-03-24,509.1,524.35,188024
2017-03-27,506.0,515.13,396998
2017-03-28,505.65,512.35,184476
2017-03-29,506.0,511.88,412070
2017-03-30,506.5,512.5,304356
2017-03-31,504.03,543.03,2092470
2017-04-03,521.8,542.5,267214
2017-04-05,517.5,526.78,709386
2017-04-06,515.4,525.03,415338
2017-04-07,515.5,522.13,245022
2017-04-10,513.63,521.0,362406
2017-04-11,514.9,522.5,123344
2017-04-12,510.55,518.9,150952
2017-04-13,512.5,517.5,132428
2017-04-17,507.5,515.73,201680
2017-04-18,505.58,515.2,190648
2017-04-19,505.7,512.5,294792
2017-04-20,506.5,510.2,176204
2017-04-21,502.5,510.1,730060
2017-04-24,499.15,507.35,224990
2017-04-25,502.5,513.5,396072
2017-04-26,507.15,518.5,310442
2017-04-27,512.7,528.2,627448
2017-04-28,520.73,534.9,413954
2017-05-02,517.5,539.0,533906
2017-05-03,522.33,536.98,372512
2017-05-04,536.95,562.45,1025516
2017-05-05,535.5,549.5,584510
2017-05-08,539.8,549.0,122918
2017-05-09,536.5,550.0,114350
2017-05-10,540.0,577.2,942734
2017-05-11,554.9,575.0,528364
2017-05-12,547.5,569.48,118204
2017-05-15,540.65,555.78,72474
2017-05-16,535.0,551.0,286798
2017-05-17,537.0,546.25,145844
2017-05-18,537.53,550.0,139722
2017-05-19,544.5,561.0,402016
2017-05-22,540.43,558.25,192944
2017-05-23,534.5,551.45,646796
2017-05-24,542.5,555.98,157596
2017-05-25,541.1,552.0,43066
2017-05-26,544.0,548.98,83798
2017-05-29,538.15,548.25,89296
2017-05-30,539.05,543.98,129760
2017-05-31,538.5,547.0,488642
2017-06-01,543.13,560.55,378136
2017-06-02,558.5,573.98,947166
2017-06-05,569.0,577.7,489800
2017-06-06,556.38,575.0,194798
2017-06-07,560.05,566.15,268652
2017-06-08,560.03,572.5,87948
2017-06-09,560.53,566.9,76828
2017-06-12,551.03,566.5,168818
2017-06-13,562.03,577.5,477648
2017-06-14,560.0,571.7,70250
2017-06-15,561.48,571.5,188194
2017-06-16,552.55,570.85,82066
2017-06-19,556.63,562.0,93994
2017-06-20,557.5,561.5,31254
2017-06-21,500.5,572.5,2022480
2017-06-22,551.0,572.5,222850
2017-06-23,541.0,562.0,298578
2017-06-27,528.95,549.5,339076
2017-06-28,527.5,537.7,182860
2017-06-29,530.15,542.0,206486
2017-06-30,531.98,541.0,281996
2017-07-03,527.55,539.95,255114
2017-07-04,531.18,542.5,89434
2017-07-05,527.8,542.5,246844
2017-07-06,530.0,537.4,298862
2017-07-07,523.35,537.0,305780
2017-07-10,524.0,599.0,51062
2017-07-11,526.13,532.5,201480
2017-07-12,525.5,533.0,254812
2017-07-13,530.18,540.85,171682
2017-07-14,531.25,542.5,175672
2017-07-17,533.0,540.0,64868
2017-07-18,528.55,535.48,113152
2017-07-19,531.7,539.0,499558
2017-07-20,535.05,545.95,100834
2017-07-21,542.45,556.58,184474
2017-07-24,547.5,554.2,77550
2017-07-25,548.33,556.6,87428
2017-07-26,550.0,567.5,733830
2017-07-27,552.0,562.35,87438
2017-07-28,548.63,558.5,226642
2017-07-31,549.5,562.0,283260
2017-08-01,533.55,556.7,372842
2017-08-02,509.88,559.4,3024450
2017-08-03,541.43,574.0,1767200
2017-08-04,562.5,583.48,452956
2017-08-07,559.0,578.98,282960
2017-08-08,568.13,584.13,330536
2017-08-09,557.53,575.0,404952
2017-08-10,545.0,561.98,114630
2017-08-11,530.25,544.93,151602
2017-08-14,538.0,562.25,312070
2017-08-16,547.93,572.15,186208
2017-08-17,542.0,564.95,136840
2017-08-18,539.05,556.5,74530
2017-08-21,545.33,559.48,95338
2017-08-22,547.0,558.5,77716
2017-08-23,539.75,555.0,239528
2017-08-24,535.08,551.0,278436
2017-08-28,533.5,546.5,188496
2017-08-29,528.68,541.03,891532
2017-08-30,535.53,543.98,80456
2017-08-31,536.0,545.73,46216
2017-09-01,540.0,551.95,113474
2017-09-04,543.58,551.6,71124
2017-09-05,544.05,558.98,156662
2017-09-06,552.5,561.2,106006
2017-09-07,553.45,567.45,256820
2017-09-08,550.85,572.25,147378
2017-09-11,565.5,573.5,59894
2017-09-12,563.03,597.4,389690
2017-09-13,570.75,592.25,187966
2017-09-14,565.55,584.98,71364
2017-09-15,557.73,575.0,95100
2017-09-18,568.0,582.0,56448
2017-09-19,561.33,578.5,374868
2017-09-20,567.53,578.4,223718
2017-09-21,562.5,574.5,177206
2017-09-22,555.0,567.9,96462
2017-09-25,540.0,560.5,248442
2017-09-26,541.0,554.5,351132
2017-09-27,543.05,558.5,494958
2017-10-17,567.53,580.4,157920
2017-10-18,558.58,578.5,329794
2017-10-19,572.75,582.4,26348
2017-10-23,566.38,577.45,216910
2017-10-24,563.53,573.5,477142
2017-10-25,563.65,594.95,657268
2017-10-26,580.9,610.0,594610
2017-10-27,609.45,633.75,739624
2017-10-30,624.0,641.5,381704
2017-10-31,621.5,642.63,284470
2017-11-01,628.5,649.5,279474
2017-11-02,623.28,641.0,270316
2017-11-03,613.0,634.0,328170
2017-11-06,619.03,627.5,685316
2017-11-07,610.58,629.98,224194
2017-11-08,610.6,627.5,108410
2017-11-09,621.0,635.0,138186
2017-11-10,623.0,638.73,299836
2017-11-13,627.65,638.48,176834
2017-11-14,621.2,630.48,193600
2017-11-15,618.75,632.0,131622
2017-11-16,627.5,659.95,671714
2017-11-17,640.03,657.0,147658
2017-11-20,636.5,649.5,74310
2017-11-21,631.03,649.5,167878
2017-11-22,622.78,643.23,85518
2017-11-23,617.5,627.5,722810
2017-11-24,623.0,636.5,85842
2017-11-27,628.08,666.5,947384
2017-11-28,651.0,669.5,719826
2017-11-29,651.0,664.0,36164
2017-11-30,646.05,657.55,115544
2017-12-01,638.05,661.0,367086
2017-12-04,640.65,661.98,182012
2017-12-05,635.15,647.63,82848
2017-12-06,633.55,646.38,47584
2017-12-07,630.15,643.5,173082
2017-12-08,619.5,646.0,850354
2017-12-11,629.0,639.7,83042
2017-12-12,622.93,636.85,50910
2017-12-13,628.63,642.5,79114
2017-12-14,619.93,639.5,168808
2017-12-15,626.58,643.1,175114
2017-12-18,627.68,645.0,164618
2017-12-19,635.9,655.0,407664
2017-12-20,658.0,675.78,1079292
2017-12-21,656.0,673.0,253160
2017-12-22,651.0,663.0,94648
2017-12-26,647.03,657.5,149636
2017-12-27,643.73,653.5,108650
2017-12-28,647.0,665.0,285978
2017-12-29,647.5,674.98,223916
2018-01-01,653.13,672.75,108444
2018-01-02,648.18,672.0,209706
2018-01-03,657.5,662.95,258688
2018-01-04,642.5,668.5,301288
2018-01-05,660.0,672.0,102240
2018-01-08,660.0,671.78,260990
2018-01-09,655.0,669.48,242960
2018-01-10,662.0,682.5,283174
2018-01-11,650.0,671.5,401874
2018-01-12,641.6,656.0,2013748
2018-01-15,640.0,654.4,199980
2018-01-16,635.0,651.48,202084
2018-01-17,611.7,647.0,566350
2018-01-18,618.5,634.35,335994
2018-01-19,623.55,634.95,63258
2018-01-22,617.5,635.48,325816
2018-01-23,617.5,629.48,250748
2018-01-24,611.0,626.0,310020
2018-01-25,586.9,619.0,170540
2018-01-29,606.33,625.98,647410
2018-01-30,565.25,604.5,1167108
2018-01-31,553.15,572.45,1115320
2018-02-01,555.03,574.95,263728
2018-02-02,532.55,574.25,800698
2018-02-05,518.55,556.58,582724
2018-02-06,520.25,559.45,997664
2018-02-07,557.08,568.25,175216
2018-02-08,555.4,567.0,127028
2018-02-09,538.0,553.25,281536
2018-02-12,535.7,551.7,233858
2018-02-14,534.5,548.98,233434
2018-02-15,535.05,552.8,734368
2018-02-16,538.15,552.5,179934
2018-02-19,528.15,547.5,145548
2018-02-20,520.0,534.75,591310
2018-02-21,521.05,530.05,263820
2018-02-22,512.63,531.98,306914
2018-02-23,530.5,540.0,69824
2018-02-26,534.0,556.0,235100
2018-02-27,545.0,554.95,69720
2018-02-28,536.3,545.88,117338
2018-03-01,536.88,543.5,131392
