Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2015-12-16,5821.0,5915.0,31415
2015-12-17,5820.8,5919.95,27911
2015-12-18,5630.0,5897.0,61457
2015-12-21,5665.2,5732.0,28016
2015-12-22,5680.0,5749.0,19130
2015-12-23,5730.0,5794.0,12253
2015-12-24,5725.0,5798.0,14043
2015-12-28,5750.0,5850.65,22286
2015-12-29,5795.05,5855.0,14160
2015-12-30,5790.1,5860.0,19255
2015-12-31,5803.5,5870.05,38420
2016-01-01,5775.0,5850.0,12085
2016-01-04,5652.0,5827.0,35426
2016-01-05,5650.0,5739.0,27112
2016-01-06,5655.0,5729.55,55372
2016-01-07,5621.4,5729.95,22220
2016-01-08,5615.0,5691.0,44465
2016-01-11,5435.55,5625.0,50060
2016-01-12,5408.15,5515.0,56465
2016-01-13,5400.4,5530.0,61874
2016-01-14,5432.0,5630.2,34830
2016-01-15,5572.05,5630.0,27017
2016-01-18,5400.0,5600.0,21414
2016-01-19,5390.0,5494.0,21347
2016-01-20,5375.0,5525.0,14685
2016-01-21,5404.6,5492.0,79144
2016-01-22,5431.65,5512.4,24884
2016-01-25,5448.0,5512.0,26417
2016-01-27,5451.1,5494.55,59544
2016-01-28,5450.0,5490.0,40287
2016-01-29,5469.0,5500.0,50118
2016-02-01,5420.85,5575.0,19318
2016-02-02,5420.0,5503.9,41682
2016-02-03,5400.0,5457.35,31939
2016-02-04,5425.0,5492.95,19439
2016-02-05,5385.0,5550.0,30883
2016-02-08,5401.95,5490.0,21474
2016-02-09,5391.25,5459.85,24994
2016-02-10,5279.4,5449.0,46842
2016-02-11,5190.0,5323.95,58313
2016-02-12,5001.05,5268.65,37439
2016-02-15,5019.95,5149.0,66272
2016-02-16,5030.0,5115.0,49811
2016-02-17,5034.0,5100.0,72280
2016-02-18,5060.0,5205.0,26633
2016-02-19,5175.1,5240.0,12939
2016-02-22,5162.15,5298.0,85293
2016-02-23,5180.0,5309.95,21387
2016-02-24,5135.0,5204.9,11843
2016-02-25,5090.95,5200.0,31388
2016-02-26,5101.0,5190.0,36011
2016-02-29,4981.0,5144.9,52942
2016-03-01,5000.55,5117.25,41530
2016-03-02,5045.0,5105.0,29138
2016-03-03,5080.0,5243.0,33110
2016-03-04,5166.0,5325.05,26291
2016-03-08,5276.1,5429.0,53547
2016-03-09,5182.0,5307.45,47123
2016-03-10,5106.35,5241.65,63711
2016-03-11,5100.0,5249.9,35312
2016-03-14,5090.0,5173.0,61213
2016-03-15,5040.8,5117.4,99413
2016-03-16,5005.0,5059.95,91850
2016-03-17,5030.05,5114.7,34979
2016-03-18,5043.0,5260.0,51696
2016-03-21,5200.0,5250.0,52834
2016-03-22,5155.0,5349.0,46192
2016-03-23,5210.0,5340.0,107792
2016-03-28,5282.55,5375.0,69661
2016-03-29,5310.0,5390.0,15640
2016-03-30,5354.8,5501.65,47816
2016-03-31,5400.0,5849.0,72171
2016-04-01,5558.05,5749.0,37393
2016-04-04,5607.0,5724.95,21694
2016-04-05,5632.0,5777.0,31231
2016-04-06,5704.0,5749.05,30696
2016-04-07,5748.0,5950.05,39466
2016-04-08,5851.0,6006.0,22133
2016-04-11,5855.4,6008.95,25180
2016-04-12,6050.55,6185.05,62801
2016-04-13,6021.1,6175.0,32898
2016-04-18,6057.0,6246.75,47449
2016-04-20,6002.0,6196.0,43665
2016-04-21,5947.0,6050.0,75844
2016-04-22,5960.0,6039.6,15566
2016-04-25,5850.0,6025.15,60089
2016-04-26,5805.0,5899.9,70732
2016-04-27,5802.6,5965.05,18309
2016-04-28,5755.0,5954.9,39851
2016-04-29,5703.05,5930.0,34469
2016-05-02,5712.35,5800.0,20305
2016-05-03,5575.0,5794.0,34263
2016-05-04,5512.3,5649.4,23847
2016-05-05,5500.1,5569.95,24819
2016-05-06,5531.2,5640.0,51851
2016-05-09,5482.05,5684.0,35654
2016-05-10,5505.85,5560.6,59945
2016-05-11,5496.2,5616.05,17803
2016-05-12,5613.05,5731.0,25891
2016-05-13,5691.0,6160.0,196377
2016-05-16,6004.0,6348.0,79610
2016-05-17,6152.0,6285.0,74498
2016-05-18,6122.65,6234.9,19838
2016-05-19,6060.0,6200.0,17051
2016-05-20,5885.95,6170.05,40528
2016-05-23,5933.0,6048.8,17554
2016-05-24,5954.1,6084.85,59051
2016-05-25,6006.05,6169.1,28959
2016-05-26,5800.0,6197.0,33253
2016-05-27,6120.05,6240.0,32211
2016-05-30,6174.0,6359.0,34258
2016-05-31,6002.0,6354.85,75860
2016-06-01,6109.05,6449.0,63791
2016-06-02,6256.0,6390.1,72774
2016-06-03,6265.0,6375.0,35337
2016-06-06,6156.15,6705.0,75989
2016-06-07,6374.1,6699.0,64157
2016-06-08,6381.1,6541.65,26412
2016-06-09,6400.0,6545.0,16224
2016-06-10,6433.0,6600.0,27431
2016-06-13,6454.35,6589.0,28530
2016-06-14,6525.0,6599.0,17846
2016-06-15,6456.15,6591.9,31345
2016-06-16,6470.0,6555.0,33083
2016-06-17,6438.05,6550.0,22197
2016-06-20,6443.1,6599.0,29420
2016-06-21,6482.3,6599.45,18216
2016-06-22,6450.0,6555.0,20002
2016-06-23,6401.0,6533.0,26171
2016-06-24,6200.0,6526.6,21109
2016-06-27,6400.0,6534.5,17117
2016-06-28,6449.0,6505.95,41820
2016-06-29,6422.35,6500.0,12424
2016-06-30,6444.4,6545.0,125414
2016-07-01,6456.15,6540.0,22119
2016-07-04,6496.5,6560.0,15027
2016-07-05,6502.0,6549.7,20359
2016-07-07,6480.0,6550.0,11999
2016-07-08,6390.0,6539.75,37875
2016-07-11,6416.8,6506.05,43840
2016-07-12,6421.0,6498.0,32864
2016-07-13,6454.0,6592.8,83086
2016-07-14,6530.0,6590.0,23764
2016-07-15,6560.95,6666.6,44875
2016-07-18,6560.0,6664.9,39417
2016-07-19,6571.0,6690.05,45611
2016-07-20,6625.0,6695.0,37115
2016-07-21,6674.0,6899.7,33795
2016-07-22,6877.05,7134.0,71345
2016-07-25,6991.0,7169.95,30950
2016-07-26,7065.0,7209.9,24699
2016-07-27,7044.05,7160.2,27120
2016-07-28,7082.25,7300.0,58771
2016-07-29,7011.15,7369.0,58090
2016-08-01,6875.85,7215.15,76085
2016-08-02,6810.0,7059.9,33594
2016-08-03,6742.0,6979.0,20610
2016-08-04,6750.0,6890.3,16549
2016-08-05,6820.0,6892.0,21689
2016-08-08,6780.0,6905.0,27211
2016-08-09,6800.0,6915.0,17856
2016-08-10,6810.0,6951.0,18752
2016-08-11,6790.0,6875.0,16926
2016-08-12,6830.0,6975.0,25880
2016-08-16,6712.2,6890.0,27240
2016-08-17,6670.0,6810.0,28667
2016-08-18,6660.0,6769.6,13803
2016-08-19,6700.0,6759.8,7145
2016-08-22,6711.4,6808.0,31457
2016-08-23,6790.0,6848.6,28773
2016-08-24,6745.05,6863.0,32290
2016-08-25,6808.9,6850.0,26445
2016-08-26,6809.7,6860.25,19970
2016-08-29,6721.45,6849.0,42107
2016-08-30,6655.0,6776.25,20441
2016-08-31,6470.0,6725.0,62266
2016-09-01,6460.3,6625.0,26058
2016-09-02,6425.0,6528.0,14379
2016-09-06,6446.95,6590.0,30795
2016-09-07,6437.0,6600.0,53353
2016-09-08,6413.0,6498.0,15720
2016-09-09,6400.0,6539.0,25820
2016-09-12,6400.0,6495.0,17135
2016-09-14,6200.0,6501.0,52642
2016-09-15,6245.9,6358.75,83601
2016-09-16,6308.0,6467.95,43872
2016-09-19,6301.0,6450.0,52913
2016-09-20,6323.5,6376.1,21526
2016-09-21,6270.0,6370.0,31447
2016-09-22,6313.0,6518.0,34213
2016-09-23,6402.5,6537.0,53448
2016-09-26,6401.0,6525.0,24552
2016-09-27,6412.1,6510.0,23621
2016-09-28,6424.55,6506.25,19022
2016-09-29,6225.4,6525.0,34583
2016-09-30,6315.9,6500.0,64898
2016-10-03,6432.9,6650.0,30768
2016-10-04,6594.1,6700.0,24219
2016-10-05,6614.1,6800.0,17108
2016-10-06,6668.05,6814.9,13191
2016-10-07,6655.4,6746.0,6414
2016-10-10,6603.0,6785.0,7682
2016-10-13,6525.0,6649.0,24056
2016-10-14,6532.05,6925.0,40793
2016-10-17,6699.65,6845.0,13164
2016-10-18,6651.0,6900.0,25218
2016-10-19,6760.0,6859.0,24013
2016-10-20,6738.9,6920.0,47801
2016-10-21,6780.9,6895.0,11703
2016-10-24,6812.15,6900.0,9235
2016-10-25,6777.0,6865.8,77752
2016-10-26,6740.0,6839.95,41678
2016-10-27,6760.0,6997.2,16940
2016-10-28,6850.85,7000.0,24595
2016-10-30,6900.0,7050.0,7275
2016-11-01,6706.3,6960.75,33213
2016-11-02,6670.05,6790.0,18067
2016-11-03,6666.0,6795.0,16866
2016-11-04,6618.0,6776.0,17717
2016-11-07,6355.0,6750.0,23558
2016-11-08,6410.0,6508.95,12853
2016-11-09,5656.05,6459.9,40371
2016-11-10,6401.0,6543.3,19694
2016-11-11,6163.0,6488.0,44257
2016-11-15,5911.55,6294.9,106163
2016-11-16,5950.0,6080.05,174386
2016-11-17,5933.0,6029.0,61210
2016-11-18,5851.0,5980.0,61184
2016-11-21,5830.0,5947.0,28878
2016-11-22,5850.0,5940.5,61482
2016-11-23,5870.0,6000.0,134376
2016-11-24,5867.5,6252.05,27087
2016-11-25,6112.2,6200.0,63475
2016-11-28,6124.0,6310.0,14540
2016-11-29,6226.25,6519.8,79429
2016-11-30,6252.0,6400.0,43873
2016-12-01,6212.6,6325.95,39345
2016-12-02,6211.35,6272.0,63016
2016-12-05,6125.0,6365.4,21148
2016-12-06,6190.75,6299.8,23625
2016-12-07,6245.0,6336.0,16091
2016-12-08,6281.1,6375.0,19252
2016-12-09,6265.0,6392.7,15619
2016-12-12,6264.0,6332.85,8112
2016-12-13,6300.0,6339.9,29190
2016-12-14,6190.0,6356.0,20092
2016-12-15,6134.05,6270.95,23653
2016-12-16,5912.05,6226.95,49759
2016-12-19,5975.0,6139.0,28248
2016-12-20,5900.0,6074.0,19716
2016-12-21,5820.0,5949.55,53140
2016-12-22,5750.0,5849.0,46891
2016-12-23,5746.0,5935.05,53313
2016-12-26,5750.0,5856.0,8203
2016-12-27,5799.0,5913.95,25155
2016-12-28,5840.3,5931.1,36511
2016-12-29,5865.0,6029.95,36337
2016-12-30,5902.05,6048.4,16658
2017-01-02,5939.95,6081.05,16376
2017-01-03,5975.1,6069.95,13996
2017-01-04,5851.0,6049.85,44184
2017-01-05,5830.05,5965.0,49983
2017-01-06,5890.0,5959.0,10929
2017-01-09,5891.0,5980.0,5231
2017-01-10,5856.15,5945.0,13422
2017-01-11,5877.0,5940.0,26136
2017-01-12,5833.0,5935.0,50031
2017-01-13,5859.0,5915.0,20629
2017-01-16,5870.9,5915.0,5009
2017-01-17,5851.05,5914.5,10304
2017-01-18,5872.0,5950.0,44155
2017-01-19,5886.0,5939.0,31506
2017-01-20,5871.0,5910.1,229261
2017-01-23,5854.05,5940.05,19862
2017-01-24,5881.65,5999.0,18514
2017-01-25,5920.0,5993.0,76075
2017-01-27,5851.0,6005.0,35907
2017-01-30,5880.0,5975.0,41985
2017-01-31,5828.0,5920.0,227693
2017-02-01,5834.75,5935.0,18509
2017-02-02,5885.0,6030.0,28641
2017-02-03,5971.0,6145.0,25689
2017-02-06,6085.0,6346.0,30113
2017-02-07,6075.0,6350.0,35284
2017-02-08,6140.0,6210.0,34358
2017-02-09,6138.0,6220.0,54513
2017-02-10,6090.6,6200.0,35678
2017-02-13,6160.05,6210.0,65600
2017-02-14,6115.05,6205.0,16393
2017-02-15,6141.1,6275.35,20218
2017-02-16,5962.35,6250.0,66496
2017-02-17,6125.0,6267.0,31485
2017-02-20,6155.0,6290.0,38912
2017-02-21,6221.2,6450.0,45913
2017-02-22,6333.5,6430.0,15382
2017-02-23,6306.6,6415.0,15034
2017-02-27,6310.0,6420.0,14282
2017-02-28,6230.0,6394.75,32595
2017-03-01,6233.0,6324.0,9522
2017-03-02,6148.0,6300.0,25500
2017-03-03,6164.3,6235.0,31558
2017-03-06,6165.1,6300.0,9980
2017-03-07,6190.0,6384.15,85668
2017-03-08,6262.85,6372.1,12586
2017-03-09,6180.0,6365.0,24732
2017-03-10,6110.0,6269.9,19988
2017-03-14,6091.2,6248.0,28535
2017-03-15,6089.0,6160.95,46677
2017-03-16,6100.0,6160.0,44325
2017-03-17,6145.0,6249.0,51300
2017-03-20,6210.0,6300.0,32611
2017-03-21,6255.0,6345.95,33563
2017-03-22,6254.9,6356.6,30771
2017-03-23,6281.2,6352.5,50703
2017-03-24,6279.45,6380.0,22772
2017-03-27,6311.0,6499.0,18957
2017-03-28,6402.4,6540.0,19821
2017-03-29,6420.0,6525.0,64216
2017-03-30,6464.95,6639.35,63730
2017-03-31,6557.5,6720.0,41843
2017-04-03,6560.35,6666.0,11510
2017-04-05,6551.0,6650.0,22845
2017-04-06,6596.0,6650.0,24871
2017-04-07,6594.0,6644.0,24490
2017-04-10,6537.2,6654.0,24268
2017-04-11,6537.65,6628.55,15965
2017-04-12,6415.0,6600.0,27166
2017-04-13,6403.1,6560.0,22923
2017-04-17,6300.0,6489.0,18421
2017-04-18,6312.25,6371.0,36733
2017-04-19,6280.0,6344.0,14258
2017-04-20,6300.0,6388.95,14709
2017-04-21,6303.0,6371.0,11992
2017-04-24,6267.75,6355.75,22792
2017-04-25,6290.0,6364.0,43876
2017-04-26,6310.0,6444.0,19546
2017-04-27,6427.75,6730.0,65906
2017-04-28,6670.2,6785.9,52935
2017-05-02,6683.05,6746.85,37803
2017-05-03,6690.0,6735.0,23900
2017-05-04,6690.0,6755.0,18029
2017-05-05,6668.05,6749.9,23426
2017-05-08,6632.1,6748.0,17322
2017-05-09,6678.4,6724.9,10751
2017-05-10,6700.05,7000.0,100390
2017-05-11,6831.2,6984.5,23533
2017-05-12,6780.6,6898.95,86982
2017-05-15,6582.0,6750.95,75940
2017-05-16,6450.0,6631.95,49015
2017-05-17,6498.95,6575.0,26258
2017-05-18,6504.0,6584.0,58301
2017-05-19,6462.95,6608.6,29045
2017-05-22,6511.0,6644.9,23406
2017-05-23,6506.65,6687.4,48490
2017-05-24,6490.0,6591.2,55967
2017-05-25,6470.0,6580.0,49980
2017-05-26,6526.3,6739.2,91240
2017-05-29,6582.05,6671.05,57795
2017-05-30,6570.1,6654.45,10564
2017-05-31,6607.55,6690.3,81114
2017-06-01,6546.0,6646.15,20315
2017-06-02,6609.95,6691.05,29991
2017-06-05,6635.2,6798.0,34741
2017-06-06,6609.7,6750.0,18460
2017-06-07,6635.55,6720.0,32691
2017-06-08,6611.0,6704.9,32379
2017-06-09,6629.7,6710.0,24558
2017-06-12,6629.4,6708.25,31121
2017-06-13,6640.0,6709.0,14818
2017-06-14,6650.35,6709.2,41363
2017-06-15,6666.25,6704.95,40371
2017-06-16,6676.25,6820.0,35730
2017-06-19,6684.95,6850.0,30864
2017-06-20,6680.6,6745.0,20081
2017-06-21,6620.6,6780.25,34599
2017-06-22,6725.25,6837.0,30288
2017-06-23,6611.05,6780.0,30670
2017-06-27,6530.0,6663.0,32822
2017-06-28,6607.15,6660.0,16831
2017-06-29,6651.05,6780.0,32869
2017-06-30,6666.05,6779.0,58484
2017-07-03,6674.95,6830.0,74048
2017-07-04,6745.85,6865.0,51575
2017-07-05,6831.0,6989.0,47661
2017-07-06,6898.4,6980.0,24812
2017-07-07,6858.0,6958.0,22470
2017-07-10,6778.0,6900.05,8777
2017-07-11,6716.0,6870.0,34715
2017-07-12,6760.05,6844.0,29412
2017-07-13,6767.05,6890.0,60187
2017-07-14,6790.5,6839.7,50380
2017-07-17,6781.85,6899.0,17552
2017-07-18,6821.0,6949.0,41199
2017-07-19,6862.2,6944.9,29743
2017-07-20,6860.0,6959.6,7438
2017-07-21,6795.0,6925.0,35748
2017-07-24,6810.0,6860.0,29921
2017-07-25,6795.3,6860.0,35510
2017-07-26,6750.0,6899.95,36324
2017-07-27,6732.45,6867.0,65349
2017-07-28,6735.3,6805.0,26647
2017-07-31,6730.05,6798.9,41137
2017-08-01,6675.85,6790.0,61312
2017-08-02,6695.0,6745.4,27463
2017-08-03,6680.05,6748.85,70859
2017-08-04,6607.35,6747.95,18068
2017-08-07,6685.0,6754.0,22154
2017-08-08,6647.2,6750.1,27550
2017-08-09,6660.0,6744.4,37023
2017-08-10,6555.0,6750.0,90476
2017-08-11,6532.0,6585.0,27932
2017-08-14,6552.0,6752.0,22523
2017-08-16,6602.0,6739.85,18636
2017-08-17,6640.0,6727.45,18803
2017-08-18,6620.0,6734.45,61884
2017-08-21,6578.05,6670.5,36805
2017-08-22,6586.0,6735.0,46472
2017-08-23,6596.0,6704.0,20032
2017-08-24,6601.05,6650.0,28250
2017-08-28,6650.0,7074.0,211001
2017-08-29,6887.75,7065.0,78828
2017-08-30,6870.15,7059.0,85274
2017-08-31,6950.95,7140.0,93447
2017-09-01,7003.0,7114.95,32090
2017-09-04,6851.1,7074.0,52035
2017-09-05,6880.0,7045.0,95357
2017-09-06,6914.5,6996.45,52319
2017-09-07,6932.05,7169.0,81994
2017-09-08,7131.0,7225.0,65653
2017-09-11,7188.0,7319.0,51092
2017-09-12,7230.6,7409.0,63565
2017-09-13,7210.0,7410.0,52857
2017-09-14,7207.2,7347.0,55141
2017-09-15,7216.1,7369.0,54195
2017-09-18,7281.45,7346.9,14132
2017-09-19,7240.0,7325.0,16712
2017-09-20,7163.2,7250.0,32379
2017-09-21,7104.4,7211.8,113644
2017-09-22,7107.05,7203.9,17066
2017-09-25,7050.95,7200.0,31480
2017-09-26,7031.0,7172.7,22470
2017-09-27,7008.2,7134.95,49112
2017-10-17,7236.05,7388.0,17809
2017-10-18,7221.35,7373.0,15678
2017-10-19,7182.8,7299.95,3810
2017-10-23,7202.0,7324.95,60706
2017-10-24,7200.05,7277.0,7616
2017-10-25,7117.25,7260.0,25934
2017-10-26,7110.05,7198.65,160226
2017-10-27,7128.05,7210.0,17586
2017-10-30,7180.0,7238.95,20204
2017-10-31,7191.1,7300.0,28985
2017-11-01,7203.3,7382.9,48889
2017-11-02,7260.85,7350.0,19811
2017-11-03,7160.0,7436.0,95153
2017-11-06,7287.9,7740.0,108302
2017-11-07,7600.0,7773.95,83339
2017-11-08,7621.0,7897.0,89736
2017-11-09,7773.0,7898.6,136442
2017-11-10,7640.15,7862.9,63886
