Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2017-02-14,118.05,119.25,17742
2017-02-15,117.95,119.7,59120
2017-02-16,116.15,119.85,346496
2017-02-17,118.5,119.7,29894
2017-02-20,116.9,120.7,211199
2017-02-21,117.4,120.05,296456
2017-02-22,114.1,119.1,274805
2017-02-23,112.65,117.05,87384
2017-02-27,114.55,117.9,27107
2017-02-28,114.95,118.85,125846
2017-03-01,112.6,118.25,187122
2017-03-02,110.85,114.95,70983
2017-03-03,109.65,113.35,129150
2017-03-06,109.65,114.35,44708
2017-03-07,109.75,112.6,55818
2017-03-08,108.15,110.95,35348
2017-03-09,105.25,108.45,66191
2017-03-10,105.5,107.95,32940
2017-03-14,100.75,108.75,113138
2017-03-15,102.45,105.15,73016
2017-03-16,102.55,104.3,72770
2017-03-17,103.5,105.95,179631
2017-03-20,105.35,115.15,335627
2017-03-21,109.95,115.85,486246
2017-03-22,108.4,112.45,279207
2017-03-23,111.0,112.8,203513
2017-03-24,111.1,112.8,784076
2017-03-27,112.0,115.45,528069
2017-03-28,112.6,115.45,55817
2017-03-29,111.7,114.05,40617
2017-03-30,110.85,114.3,55722
2017-03-31,112.45,124.45,1463499
2017-04-03,118.5,121.5,291563
2017-04-05,119.7,122.75,263489
2017-04-06,120.0,129.5,368325
2017-04-07,124.05,127.95,152514
2017-04-10,125.95,128.9,115280
2017-04-11,125.65,129.95,133473
2017-04-12,126.05,134.5,592286
2017-04-13,133.8,143.4,979781
2017-04-17,140.85,147.85,498101
2017-04-18,140.15,146.35,416280
2017-04-19,142.25,146.05,412077
2017-04-20,141.65,145.5,151680
2017-04-21,132.45,143.4,507837
2017-04-24,135.45,146.35,284967
2017-04-25,136.3,141.95,171719
2017-04-26,135.1,140.75,291171
2017-04-27,137.35,141.05,123093
2017-04-28,138.3,141.35,92772
2017-05-02,136.6,139.55,231749
2017-05-03,136.9,144.3,604128
2017-05-04,139.05,144.25,161058
2017-05-05,142.25,147.25,816237
2017-05-08,142.55,148.15,417353
2017-05-09,145.15,149.95,676175
2017-05-10,146.85,149.15,264891
2017-05-11,145.15,148.95,130815
2017-05-12,142.6,149.7,954075
2017-05-15,143.7,148.0,121634
2017-05-16,144.6,146.5,157352
2017-05-17,146.35,149.1,571536
2017-05-18,144.75,147.65,172224
2017-05-19,142.25,149.35,157014
2017-05-22,142.35,146.95,90855
2017-05-23,140.75,145.9,169289
2017-05-24,138.1,145.9,179958
2017-05-25,137.65,144.55,290007
2017-05-26,142.25,145.15,46274
2017-05-29,140.75,143.25,77232
2017-05-30,140.75,146.65,44006
2017-05-31,144.35,147.95,127580
2017-06-01,144.1,148.45,127206
2017-06-02,146.65,152.75,354599
2017-06-05,151.65,159.7,537669
2017-06-06,154.9,157.95,279408
2017-06-07,148.75,155.85,193319
2017-06-08,151.1,157.95,163349
2017-06-09,151.3,156.85,314690
2017-06-12,152.45,159.95,320274
2017-06-13,157.05,162.35,369284
2017-06-14,158.35,163.55,160349
2017-06-15,159.9,163.25,111141
2017-06-16,155.25,166.25,2294199
2017-06-19,160.1,164.85,54887
2017-06-20,150.25,160.9,26850
2017-06-21,153.25,159.65,100035
2017-06-22,154.25,156.65,51440
2017-06-23,151.7,155.65,61790
2017-06-27,146.95,152.75,74957
2017-06-28,148.45,154.95,266705
2017-06-29,152.35,157.0,381995
2017-06-30,150.05,160.0,57387
2017-07-03,153.3,158.5,89883
2017-07-04,153.05,157.05,35252
2017-07-05,153.25,156.45,83921
2017-07-06,154.35,161.5,130676
2017-07-07,154.7,168.7,2667009
2017-07-10,141.05,158.2,34241
2017-07-11,151.15,156.7,138366
2017-07-12,151.4,162.35,773508
2017-07-13,155.55,162.6,98499
2017-07-14,152.6,158.5,88691
2017-07-17,151.7,155.4,43619
2017-07-18,148.75,152.9,397260
2017-07-19,150.05,153.5,39056
2017-07-20,150.5,154.5,39789
2017-07-21,148.75,152.45,35315
2017-07-24,147.85,152.3,29780
2017-07-25,146.65,154.05,291131
2017-07-26,147.85,153.55,66542
2017-07-27,148.75,154.05,51560
2017-07-28,148.15,156.75,1781627
2017-07-31,145.25,151.15,50079
2017-08-01,146.1,149.65,483947
2017-08-02,146.85,149.65,27629
2017-08-03,145.25,148.45,54536
2017-08-04,147.55,151.2,69327
2017-08-07,149.95,154.75,116667
2017-08-08,152.3,157.85,432963
2017-08-09,152.75,158.45,75843
2017-08-10,152.9,159.7,305085
2017-08-11,149.75,154.05,53949
2017-08-14,150.55,155.25,24872
2017-08-16,151.95,154.95,190679
2017-08-17,152.9,155.25,158093
2017-08-18,152.6,163.55,1631745
2017-08-21,161.55,167.05,1644381
2017-08-22,158.55,169.9,85631
2017-08-23,157.05,165.05,37710
2017-08-24,158.35,161.5,23520
2017-08-28,159.05,162.95,37569
2017-08-29,154.7,161.75,34362
2017-08-30,152.7,158.65,28976
2017-08-31,152.6,157.0,14436
2017-09-01,154.25,158.25,20595
2017-09-04,153.2,159.65,15191
2017-09-05,146.3,155.25,49595
2017-09-06,153.2,156.15,29120
2017-09-07,153.8,158.5,20933
2017-09-08,153.8,161.15,65154
2017-09-11,154.1,160.0,49748
2017-09-12,155.55,159.1,20156
2017-09-13,155.55,160.0,44118
2017-09-14,155.7,159.55,36603
2017-09-15,155.65,161.5,87179
2017-09-18,157.65,161.5,32039
2017-09-19,157.95,161.5,48995
2017-09-20,158.05,160.3,40586
2017-09-21,156.55,160.3,19925
2017-09-22,154.35,157.2,24921
2017-09-25,149.65,154.35,36012
2017-09-26,150.95,153.3,22100
2017-09-27,149.65,155.0,33422
2017-10-17,148.05,150.95,12747
2017-10-18,146.35,149.2,22323
2017-10-19,145.75,149.35,3315
2017-10-23,146.05,147.85,25766
2017-10-24,146.35,147.85,16176
2017-10-25,145.75,149.1,20487
2017-10-26,145.55,148.15,35618
2017-10-27,145.5,153.5,46458
2017-10-30,146.7,151.4,57573
2017-10-31,147.25,149.95,14426
2017-11-01,148.3,151.95,26612
2017-11-02,148.3,151.85,23117
2017-11-03,148.15,152.85,23493
2017-11-06,149.65,161.5,453558
2017-11-07,150.25,160.9,202868
2017-11-08,148.75,156.75,69510
2017-11-09,146.05,151.1,102776
2017-11-10,146.1,149.55,23337
2017-11-13,146.05,150.85,14628
2017-11-14,146.95,150.55,22518
2017-11-15,145.35,149.95,24650
2017-11-16,145.8,148.3,23967
2017-11-17,146.7,149.05,20228
2017-11-20,146.65,148.85,21590
2017-11-21,145.5,151.7,269064
2017-11-22,144.15,149.65,143603
2017-11-23,143.9,148.15,31233
2017-11-24,146.35,148.85,328919
2017-11-27,146.35,161.4,441864
2017-11-28,148.75,153.75,94914
2017-11-29,148.15,159.7,371529
2017-11-30,148.5,153.45,85400
2017-12-01,147.85,152.55,21006
2017-12-04,149.35,153.5,65168
2017-12-05,148.9,152.6,35778
2017-12-06,149.65,153.65,30972
2017-12-07,149.15,152.75,25029
2017-12-08,149.25,152.3,76413
2017-12-11,151.1,154.95,69101
2017-12-12,150.25,153.75,31112
2017-12-13,148.75,152.55,28157
2017-12-14,149.05,151.95,25898
2017-12-15,149.65,152.45,20390
2017-12-18,145.95,153.15,56564
2017-12-19,149.95,154.05,45851
2017-12-20,152.9,159.7,204731
2017-12-21,162.95,183.65,3263142
2017-12-22,167.45,177.4,346395
2017-12-26,168.9,174.65,142248
2017-12-27,170.85,184.6,744224
2017-12-28,174.85,192.1,680525
2017-12-29,188.15,196.75,520406
2018-01-01,192.0,197.6,1277789
2018-01-02,194.05,224.85,3820131
2018-01-03,207.45,215.7,1312959
2018-01-04,201.95,210.95,317030
2018-01-05,207.45,222.25,3290162
2018-01-08,206.35,212.15,501672
2018-01-09,201.5,210.05,320463
2018-01-10,198.65,205.95,299273
2018-01-11,198.05,203.55,184409
2018-01-12,200.0,207.1,398781
2018-01-15,195.65,203.05,207534
2018-01-16,189.65,200.55,248790
2018-01-17,184.9,199.65,402020
2018-01-18,188.15,203.85,317525
2018-01-19,184.9,201.5,484226
2018-01-22,200.05,207.4,309312
2018-01-23,203.9,216.45,9872874
2018-01-24,208.9,215.65,516663
2018-01-25,208.9,215.0,272757
2018-01-29,204.45,212.75,99410
2018-01-30,198.95,209.9,107744
2018-01-31,199.5,206.85,128559
2018-02-01,198.05,215.1,414558
2018-02-02,189.95,204.45,215136
2018-02-05,189.35,198.5,100764
2018-02-06,186.15,194.85,115898
2018-02-07,190.75,199.4,117576
2018-02-08,194.45,201.5,48605
2018-02-09,192.9,197.15,57002
2018-02-12,195.55,201.15,61205
2018-02-14,198.25,204.15,183648
2018-02-15,195.1,204.15,120564
2018-02-16,187.45,201.75,407649
2018-02-19,190.5,197.95,222560
2018-02-20,185.55,200.0,178334
2018-02-21,186.85,192.3,102027
2018-02-22,187.25,190.25,30194
2018-02-23,188.75,197.0,146943
2018-02-26,193.65,201.35,160019
2018-02-27,190.95,197.1,55605
2018-02-28,187.05,194.65,244751
2018-03-01,188.85,196.15,286520
2018-03-05,187.55,190.5,70205
2018-03-06,185.15,191.7,52970
2018-03-07,182.25,188.45,72521
2018-03-08,185.15,189.15,73782
2018-03-09,186.65,190.25,32697
2018-03-12,181.05,189.5,78987
2018-03-13,179.85,186.75,586922
2018-03-14,176.9,183.65,570176
2018-03-15,179.3,189.15,139608
2018-03-16,181.15,189.6,117822
2018-03-19,178.75,185.35,44405
2018-03-20,179.75,183.4,36509
2018-03-21,180.75,185.75,71735
2018-03-22,179.85,185.5,35982
2018-03-23,174.75,180.75,79835
2018-03-26,177.75,189.35,135918
2018-03-27,182.25,188.6,66798
2018-03-28,176.1,188.7,173867
2018-04-02,185.25,191.7,55547
2018-04-03,188.15,192.15,50876
2018-04-04,188.15,193.25,47700
2018-04-05,189.65,192.5,40868
2018-04-06,188.15,192.55,57186
2018-04-09,189.55,192.0,25736
2018-04-10,190.05,193.15,25914
2018-04-11,185.3,192.65,111207
2018-04-12,185.55,194.05,93789
2018-04-13,193.2,197.65,164147
2018-04-16,192.6,196.3,35816
2018-04-17,189.65,195.95,47082
2018-04-18,189.05,193.95,31926
2018-04-19,189.65,195.55,44195
2018-04-20,188.15,193.5,73970
2018-04-23,186.95,191.95,63279
2018-04-24,189.75,192.6,20771
2018-04-25,189.75,201.5,1605257
2018-04-26,191.1,195.25,53756
2018-04-27,189.95,197.05,217178
2018-04-30,191.4,194.6,48342
2018-05-02,193.8,202.1,263030
2018-05-03,197.35,205.05,672159
2018-05-04,205.4,215.65,1114223
2018-05-07,207.7,219.25,274721
2018-05-08,205.15,210.35,106289
2018-05-09,205.05,213.35,118422
2018-05-10,206.55,213.35,217121
2018-05-11,206.85,212.15,112013
2018-05-14,199.7,209.75,52556
2018-05-15,198.85,208.9,293160
2018-05-16,203.55,206.6,188850
2018-05-17,205.05,207.4,254421
2018-05-18,202.05,208.85,246366
2018-05-21,194.05,208.9,781218
2018-05-22,199.45,206.75,529097
2018-05-23,205.95,214.75,270261
2018-05-24,210.35,221.55,585194
2018-05-25,214.3,219.85,285677
2018-05-28,217.75,225.15,368114
2018-05-29,221.65,227.45,314202
2018-05-30,220.85,229.5,347238
2018-05-31,221.1,235.55,1346576
2018-06-01,225.2,232.6,186681
2018-06-04,219.25,232.3,152945
2018-06-05,213.4,225.15,130521
2018-06-06,220.25,227.85,68612
2018-06-07,224.5,231.1,184805
2018-06-08,215.35,226.7,113804
2018-06-11,219.85,224.6,69138
2018-06-12,218.05,223.65,56565
2018-06-13,220.65,228.75,229487
2018-06-14,222.85,234.05,269519
2018-06-15,226.85,231.4,90237
2018-06-18,227.25,229.95,32453
2018-06-19,224.05,228.05,62730
2018-06-20,222.25,227.55,110052
2018-06-21,218.9,228.45,1062900
2018-06-22,216.65,225.15,120662
2018-06-25,216.3,223.7,55008
2018-06-26,210.35,220.5,431163
2018-06-27,214.05,223.6,81048
2018-06-28,220.3,230.5,127515
2018-06-29,221.5,230.5,112959
2018-07-02,216.9,224.85,388976
2018-07-03,217.85,224.55,59189
2018-07-04,222.15,228.05,74636
2018-07-05,219.9,229.05,120486
2018-07-06,216.9,225.45,132692
2018-07-09,214.85,223.2,232554
2018-07-10,219.3,223.7,145902
2018-07-11,220.45,223.75,146681
2018-07-12,219.25,223.7,78789
2018-07-13,217.15,222.8,34245
2018-07-16,214.85,220.45,141615
2018-07-17,212.65,218.45,232992
2018-07-18,202.7,219.25,778271
2018-07-19,206.05,213.95,1124067
2018-07-20,206.5,210.3,68513
2018-07-23,204.45,209.35,609624
2018-07-24,204.5,211.55,331055
2018-07-25,204.75,209.9,114110
2018-07-26,197.55,208.45,979779
2018-07-27,202.95,208.7,136202
2018-07-30,205.15,211.55,275738
2018-07-31,203.25,230.8,687356
2018-08-01,218.95,225.75,128754
2018-08-02,215.15,219.85,88923
2018-08-03,214.25,219.6,48249
2018-08-06,213.95,217.7,53420
2018-08-07,214.25,224.3,143442
2018-08-08,219.25,229.65,217070
2018-08-09,218.45,233.75,458145
2018-08-10,219.25,225.9,144183
2018-08-13,219.95,231.1,136290
2018-08-14,226.95,233.15,105294
2018-08-16,230.5,236.45,161909
2018-08-17,228.15,235.55,63498
2018-08-20,229.75,233.4,30495
2018-08-21,232.9,248.85,1268222
2018-08-23,240.9,244.65,486071
2018-08-24,233.25,242.95,123258
2018-08-27,235.7,242.95,392328
2018-08-28,238.95,244.35,181944
2018-08-29,237.5,244.55,400431
2018-08-30,237.8,242.35,25392
2018-08-31,240.1,244.45,133910
2018-09-03,240.95,247.4,73916
2018-09-04,233.55,245.35,48591
2018-09-05,234.05,244.45,80321
2018-09-06,228.85,237.05,49935
2018-09-07,227.45,233.45,40964
2018-09-10,226.7,233.45,34361
2018-09-11,227.3,241.75,148991
2018-09-12,234.85,242.95,114920
2018-09-14,238.7,245.65,67761
2018-09-17,238.3,243.1,80942
2018-09-18,233.15,241.7,24366
2018-09-19,232.3,237.0,32651
2018-09-21,203.15,236.95,130485
2018-09-24,224.3,234.65,123452
2018-09-25,222.25,228.05,58779
2018-09-26,222.85,239.4,73646
2018-09-27,223.5,236.05,318171
2018-09-28,216.3,227.1,104273
2018-10-01,211.85,219.15,92424
2018-10-03,212.15,222.5,60021
2018-10-04,213.55,221.05,33875
2018-10-05,216.3,223.7,43853
2018-10-08,216.35,227.7,394133
2018-10-09,216.55,222.25,28584
2018-10-10,219.55,224.0,19898
2018-10-11,214.5,226.65,19088
2018-10-12,216.05,227.55,48315
2018-10-15,224.3,228.4,14858
2018-10-16,225.25,229.35,18356
2018-10-17,228.15,231.9,24800
2018-10-19,220.15,231.1,25230
2018-10-22,222.25,230.65,16862
2018-10-23,218.15,223.7,550080
2018-10-24,219.25,225.05,29321
2018-10-25,217.95,229.35,185216
2018-10-26,220.75,227.85,30380
2018-10-29,222.3,226.65,14759
2018-10-30,223.7,250.35,204101
2018-10-31,237.05,250.35,149268
2018-11-01,227.65,244.0,173685
2018-11-02,223.7,236.35,161231
2018-11-05,217.9,231.1,73227
2018-11-06,225.5,231.4,73413
2018-11-07,225.65,228.75,5594
2018-11-09,223.7,229.1,18275
2018-11-12,225.8,239.95,186267
2018-11-13,232.6,237.05,45521
2018-11-14,233.8,237.65,72810
2018-11-15,234.25,238.65,290726
2018-11-16,234.9,240.0,42312
2018-11-19,230.5,239.95,103481
2018-11-20,231.65,240.0,643971
2018-11-21,231.45,235.55,27327
2018-11-22,226.95,235.45,126935
2018-11-26,225.9,230.55,248277
2018-11-27,226.65,233.95,55854
2018-11-28,224.9,229.55,37817
2018-11-29,225.75,231.95,574509
2018-11-30,225.5,234.05,66380
2018-12-03,228.85,234.05,28286
2018-12-04,228.45,236.25,116618
2018-12-05,228.15,234.05,224177
2018-12-06,221.35,230.85,41891
2018-12-07,219.25,229.6,190008
2018-12-10,213.95,221.5,85716
2018-12-11,213.35,225.05,80823
2018-12-12,216.25,220.2,277488
2018-12-13,212.45,218.7,112269
2018-12-14,202.3,217.35,205743
2018-12-17,205.05,212.55,199425
2018-12-18,206.25,213.65,238854
2018-12-19,205.65,210.1,303719
2018-12-20,206.65,217.15,135009
2018-12-21,211.55,219.25,175433
2018-12-24,212.45,218.7,102875
2018-12-26,209.15,218.65,69956
2018-12-27,217.9,222.85,46056
2018-12-28,219.3,225.15,103271
2018-12-31,222.85,235.55,192222
2019-01-01,227.75,245.65,159276
2019-01-02,234.15,242.35,75569
2019-01-03,235.65,239.7,39999
2019-01-04,236.55,241.35,140270
2019-01-07,238.95,244.45,695258
2019-01-08,238.5,242.15,74478
2019-01-09,240.1,244.45,213651
2019-01-10,240.3,245.1,59846
2019-01-11,238.5,243.75,33044
2019-01-14,240.6,243.8,288669
2019-01-15,240.6,245.65,98810
2019-01-16,243.2,245.7,70451
2019-01-17,243.2,245.55,179220
2019-01-18,238.8,244.9,77049
2019-01-21,235.55,242.2,53846
2019-01-22,234.05,236.45,23999
2019-01-23,228.8,234.85,62672
2019-01-24,224.05,232.5,127794
2019-01-25,227.25,234.65,155853
2019-01-28,227.55,233.95,119264
2019-01-29,229.65,237.95,403685
2019-01-30,231.7,241.4,579320
2019-01-31,240.3,248.9,154038
2019-02-01,243.4,251.25,219635
2019-02-04,235.5,248.9,554786
2019-02-05,234.4,240.0,20894
2019-02-06,237.35,250.15,390425
2019-02-07,238.15,248.85,297755
2019-02-08,239.9,248.6,412403
2019-02-11,234.7,242.25,103098
2019-02-12,222.65,235.75,278982
2019-02-13,223.15,231.65,131153
2019-02-14,224.1,231.1,120806
2019-02-15,217.8,229.0,215306
2019-02-18,223.5,237.95,343646
2019-02-19,231.1,238.5,190560
2019-02-20,228.15,235.75,417711
2019-02-21,231.25,240.6,390978
2019-02-22,235.0,241.15,60011
2019-02-25,229.35,237.0,103908
2019-02-26,230.45,237.95,139901
2019-02-27,226.75,239.55,198885
2019-02-28,231.75,240.3,177398
2019-03-01,237.75,240.35,93927
2019-03-05,238.3,244.15,541913
2019-03-06,240.3,244.15,1324256
2019-03-07,239.45,243.25,867848
2019-03-08,238.25,242.65,48680
2019-03-11,239.35,242.0,61109
2019-03-12,240.85,244.55,245628
2019-03-13,239.1,242.6,378872
2019-03-14,238.45,244.35,374445
2019-03-15,240.9,245.95,704255
2019-03-18,240.15,245.9,68493
2019-03-19,240.5,244.35,317582
2019-03-20,240.3,243.55,55980
2019-03-22,237.85,244.45,88266
2019-03-25,235.4,243.25,946796
2019-03-26,240.7,243.5,89415
2019-03-27,238.7,242.95,50619
2019-03-28,240.0,242.95,301631
2019-03-29,246.85,259.85,466704
2019-04-01,258.65,270.95,402128
2019-04-02,266.65,272.45,315570
2019-04-03,270.5,282.8,742566
2019-04-04,262.25,274.95,178739
2019-04-05,257.95,267.05,178299
2019-04-08,256.65,261.65,217184
2019-04-09,257.75,260.7,254156
2019-04-10,253.5,262.05,145616
2019-04-11,250.95,256.75,79163
2019-04-12,250.45,255.35,218609
2019-04-15,248.85,253.65,1457051
2019-04-16,245.55,251.85,170769
2019-04-18,244.6,250.95,264819
2019-04-22,244.85,250.1,160721
2019-04-23,244.45,248.6,61196
2019-04-24,245.8,250.95,434196
2019-04-25,244.9,249.45,284679
2019-04-26,240.75,248.9,232505
2019-04-30,245.95,261.35,265896
2019-05-02,259.55,265.6,202031
2019-05-03,262.2,270.9,318059
2019-05-06,264.9,268.4,119016
2019-05-07,263.4,269.35,212975
2019-05-08,266.95,271.1,264335
2019-05-09,268.45,277.95,1278149
2019-05-10,268.15,271.7,174078
2019-05-13,264.95,270.35,68012
2019-05-14,260.75,274.05,294386
2019-05-15,261.8,270.8,528543
2019-05-16,265.3,285.05,1017324
2019-05-17,269.65,278.05,241983
2019-05-20,267.0,276.7,319928
2019-05-21,267.65,272.25,256697
2019-05-22,267.85,279.95,191033
2019-05-23,271.45,281.15,480545
2019-05-24,271.75,277.7,310541
2019-05-27,274.25,280.0,165168
2019-05-28,277.05,284.35,222128
2019-05-29,278.1,281.55,240453
2019-05-30,272.6,279.75,300095
2019-05-31,272.05,279.1,100661
2019-06-03,275.55,281.85,153360
2019-06-04,276.2,281.5,344811
2019-06-06,274.1,280.3,166559
2019-06-07,275.55,280.45,209471
2019-06-10,276.3,280.0,198359
2019-06-11,275.85,281.7,302868
2019-06-12,276.35,280.85,291348
2019-06-13,277.1,280.7,65379
2019-06-14,273.15,279.95,77430
2019-06-17,234.7,277.45,581751
2019-06-18,259.25,278.5,1214297
2019-06-19,262.5,274.05,150719
2019-06-20,260.75,270.35,76377
2019-06-21,268.1,279.25,130388
2019-06-24,274.7,280.6,57536
2019-06-25,274.05,277.95,135189
2019-06-26,271.1,281.15,271188
2019-06-27,274.5,281.5,155952
2019-06-28,278.5,282.95,119291
2019-07-01,275.55,282.05,48369
2019-07-02,274.45,285.9,106586
2019-07-03,279.4,287.35,578903
2019-07-04,282.35,287.25,129299
2019-07-05,280.0,285.7,65195
2019-07-08,277.05,287.35,409680
2019-07-09,284.5,288.85,330143
2019-07-10,280.05,287.7,76874
2019-07-11,282.65,286.5,398712
2019-07-12,283.9,286.9,24578
2019-07-15,281.95,287.05,24827
2019-07-16,279.1,286.75,52416
2019-07-17,275.55,283.25,223370
2019-07-18,277.65,285.95,114902
2019-07-19,270.95,282.65,99590
2019-07-22,263.75,271.1,503717
2019-07-23,266.7,284.45,137996
2019-07-24,229.45,284.45,235665
2019-07-25,263.1,284.45,151142
2019-07-26,272.0,296.15,185256
2019-07-29,278.85,299.55,195240
2019-07-30,280.05,295.55,337905
2019-07-31,281.25,291.1,374871
2019-08-01,272.95,288.85,647703
2019-08-02,267.8,278.65,264968
2019-08-05,262.45,275.4,273762
2019-08-06,260.0,275.05,568508
2019-08-07,269.35,275.95,851468
2019-08-08,271.95,277.75,78947
2019-08-09,266.7,284.4,574505
2019-08-13,268.55,282.15,171926
2019-08-14,275.55,285.55,157397
2019-08-16,278.85,291.05,181013
2019-08-19,286.05,293.3,353240
2019-08-20,285.15,292.85,68085
2019-08-21,282.25,288.9,47736
2019-08-22,277.9,288.85,124689
2019-08-23,279.05,289.35,142821
2019-08-26,280.85,288.9,98964
2019-08-27,282.25,288.45,412245
2019-08-28,282.25,285.45,104831
2019-08-29,284.7,289.75,793646
2019-08-30,280.9,289.75,1160913
2019-09-03,272.35,285.35,161438
2019-09-04,277.75,288.35,149225
2019-09-05,277.85,283.5,31127
2019-09-06,276.05,281.35,45246
2019-09-09,269.8,279.95,230538
2019-09-11,255.6,280.9,469101
2019-09-12,260.45,273.85,359639
2019-09-13,263.55,279.75,293580
2019-09-16,274.25,279.95,193094
2019-09-17,274.75,283.55,327776
2019-09-18,273.3,281.1,158957
2019-09-19,268.45,279.55,184733
2019-09-20,268.5,277.75,310235
2019-09-23,269.9,284.45,514668
2019-09-24,277.05,286.55,180747
2019-09-25,273.7,294.7,1640510
2019-09-26,275.55,283.65,387075
2019-09-27,280.9,288.0,409487
2019-09-30,276.9,286.7,163062
2019-10-01,261.85,279.55,456327
2019-10-03,264.75,277.9,230304
2019-10-04,271.85,278.45,144761
2019-10-07,269.35,277.7,100970
2019-10-09,268.5,276.45,158093
2019-10-10,269.35,276.75,238098
2019-10-11,269.55,277.55,183051
2019-10-14,271.6,278.2,1484922
2019-10-15,275.25,287.95,505688
2019-10-16,281.25,284.45,263358
2019-10-17,275.85,284.45,113117
2019-10-18,278.05,287.25,321780
2019-10-22,274.75,286.7,389709
2019-10-23,276.45,283.5,117990
2019-10-24,277.05,286.25,3962456
2019-10-25,268.9,279.9,262319
2019-10-27,271.3,279.05,36036
2019-10-29,274.05,278.65,726638
2019-10-30,272.5,282.25,259614
2019-10-31,271.15,278.65,336753
2019-11-01,273.35,277.35,514781
2019-11-04,276.05,283.95,1799967
2019-11-05,285.75,323.25,4724987
2019-11-06,312.05,348.35,6146852
2019-11-07,333.35,350.65,2282688
2019-11-08,326.75,340.9,1145861
2019-11-11,329.75,342.25,1296665
2019-11-13,311.15,342.65,1696436
2019-11-14,307.4,329.75,1009512
2019-11-15,312.05,326.65,530276
2019-11-18,306.25,317.15,487238
2019-11-19,305.75,317.15,297143
2019-11-20,307.7,326.65,636078
2019-11-21,322.55,328.9,366134
2019-11-22,320.0,326.65,388359
2019-11-25,324.45,333.2,688260
2019-11-26,316.5,328.9,725210
2019-11-27,318.35,327.5,134726
2019-11-28,317.85,324.0,219596
2019-11-29,317.75,326.65,468422
2019-12-02,320.0,335.5,681395
2019-12-03,317.75,325.35,265019
2019-12-04,316.9,325.75,313667
2019-12-05,315.55,328.0,321294
2019-12-06,312.2,321.6,364094
2019-12-09,311.6,317.65,407550
2019-12-10,305.75,315.15,149036
2019-12-11,302.7,311.85,316256
2019-12-12,306.4,312.15,173421
2019-12-13,310.25,315.0,180516
2019-12-16,309.1,315.55,341447
2019-12-17,313.35,318.25,689925
2019-12-18,308.9,319.3,305724
2019-12-19,308.65,313.55,158234
2019-12-20,307.15,319.1,474179
2019-12-23,307.15,314.15,443088
2019-12-24,309.2,313.0,123420
2019-12-26,308.0,312.9,494085
2019-12-27,307.6,312.9,312620
2019-12-30,309.65,319.55,342674
2019-12-31,310.7,323.45,400571
2020-01-01,310.25,317.15,168978
2020-01-02,310.6,316.15,230859
2020-01-03,310.7,315.35,204533
2020-01-06,304.35,312.0,150872
2020-01-07,306.55,313.0,257090
2020-01-08,305.25,315.55,345878
