Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2015-07-17,697.83,719.54,1152270
2015-07-20,719.98,732.8,695995
2015-07-21,700.0,728.48,575435
2015-07-22,700.35,718.98,770460
2015-07-23,707.0,725.0,683615
2015-07-24,716.62,766.8,3314875
2015-07-27,734.0,758.18,689240
2015-07-28,727.0,748.4,614005
2015-07-29,724.0,767.58,1458935
2015-07-30,732.05,744.66,721095
2015-07-31,729.8,745.69,480280
2015-08-03,717.3,748.76,690380
2015-08-04,698.42,725.56,1458015
2015-08-05,708.4,742.49,1653020
2015-08-06,717.31,740.89,901905
2015-08-07,713.2,726.75,456945
2015-08-10,710.29,723.99,511310
2015-08-11,706.4,720.6,525380
2015-08-12,692.52,712.0,553415
2015-08-13,695.43,709.0,617360
2015-08-14,680.22,712.29,846455
2015-08-17,694.2,712.6,370150
2015-08-18,697.04,708.99,403025
2015-08-19,692.5,703.58,500255
2015-08-20,682.2,702.0,547985
2015-08-21,670.0,683.6,562820
2015-08-24,609.42,660.06,975545
2015-08-25,594.0,655.0,935265
2015-08-26,615.03,642.99,750750
2015-08-27,630.4,650.0,890890
2015-08-28,644.22,663.88,739130
2015-08-31,650.4,671.98,1112570
2015-09-01,647.26,674.0,879000
2015-09-02,650.2,669.73,766640
2015-09-03,648.4,662.4,387855
2015-09-04,627.6,651.94,535250
2015-09-07,610.21,635.74,700315
2015-09-08,604.25,624.1,1125195
2015-09-09,607.0,624.0,998395
2015-09-10,596.0,632.88,774130
2015-09-11,627.0,643.19,374260
2015-09-14,627.06,655.18,662715
2015-09-15,637.0,658.38,731425
2015-09-16,630.4,647.1,980870
2015-09-18,624.0,642.0,1066855
2015-09-21,618.11,628.0,527625
2015-09-22,613.0,629.1,600965
2015-09-23,609.2,628.0,526835
2015-09-24,615.51,622.56,545640
2015-09-28,610.2,625.0,449375
2015-09-29,600.2,648.8,1166480
2015-09-30,615.0,634.96,867065
2015-10-01,616.2,628.6,422930
2015-10-05,625.4,648.38,895865
2015-10-06,640.6,666.99,925590
2015-10-07,652.44,668.0,559105
2015-10-08,656.2,667.76,312510
2015-10-09,633.01,659.78,768480
2015-10-12,620.4,633.99,389135
2015-10-13,618.2,630.0,447865
2015-10-14,625.38,636.82,598655
2015-10-15,623.01,639.6,328990
2015-10-16,622.0,629.4,241750
2015-10-19,624.0,639.55,470145
2015-10-20,631.63,644.4,415370
2015-10-21,624.3,639.54,232690
2015-10-23,626.2,636.98,320290
2015-10-26,623.0,637.6,308485
2015-10-27,621.07,632.6,282060
2015-10-28,619.1,633.0,675515
2015-10-29,621.2,633.8,533740
2015-10-30,622.2,645.8,1417725
2015-11-02,625.06,655.8,1010735
2015-11-03,666.4,699.8,3892590
2015-11-04,678.83,706.6,1712430
2015-11-05,685.0,709.6,1147865
2015-11-06,683.0,697.6,754690
2015-11-09,671.2,725.4,1576395
2015-11-10,693.02,716.0,1073730
2015-11-11,703.37,711.6,167585
2015-11-13,693.2,706.6,881890
2015-11-16,686.52,703.58,830625
2015-11-17,687.29,707.8,1411265
2015-11-18,692.4,709.6,660715
2015-11-19,700.2,723.8,1437580
2015-11-20,714.8,728.85,597925
2015-11-23,676.66,724.96,1818080
2015-11-24,671.12,695.4,1387275
2015-11-26,634.52,689.76,2969915
2015-11-27,630.86,656.0,1051960
2015-11-30,619.08,642.78,1131435
2015-12-01,622.09,634.8,632815
2015-12-02,618.55,633.6,1032695
2015-12-03,615.42,625.4,787470
2015-12-04,615.89,635.28,860430
2015-12-07,630.4,643.98,900530
2015-12-08,621.0,637.98,504745
2015-12-09,594.0,624.98,837145
2015-12-10,596.0,624.0,896535
2015-12-11,607.41,622.94,438285
2015-12-14,602.0,620.47,551470
2015-12-15,603.6,623.0,694870
2015-12-16,596.52,611.36,650705
2015-12-17,594.4,604.76,932530
2015-12-18,601.0,612.99,1162215
2015-12-21,602.12,617.9,748765
2015-12-22,603.2,612.8,471780
2015-12-23,604.8,611.19,310450
2015-12-24,600.2,614.0,517340
2015-12-28,606.0,615.0,563040
2015-12-29,595.2,619.0,1538560
2015-12-30,578.0,593.0,1755895
2015-12-31,584.99,602.0,1642520
2016-01-01,600.2,610.0,479595
2016-01-04,588.2,603.89,470210
2016-01-05,586.02,599.6,341045
2016-01-06,576.8,591.7,739640
2016-01-07,553.0,576.0,1040375
2016-01-08,547.6,566.6,755675
2016-01-11,547.2,560.98,628640
2016-01-12,552.8,569.09,730815
2016-01-13,550.2,571.8,532910
2016-01-14,549.46,560.4,370695
2016-01-15,533.12,559.6,581810
2016-01-18,509.99,540.66,845210
2016-01-19,518.0,549.99,754960
2016-01-20,530.97,565.86,1041570
2016-01-21,528.22,559.8,779895
2016-01-22,538.43,559.6,894645
2016-01-25,535.01,573.6,1182680
2016-01-27,513.02,559.8,2758305
2016-01-28,510.02,539.8,2848850
2016-01-29,485.4,521.0,1780510
2016-02-01,489.0,509.6,861040
2016-02-02,487.03,500.79,793935
2016-02-03,483.35,525.6,2465060
2016-02-04,486.0,518.8,1018485
2016-02-05,494.9,529.8,1301090
2016-02-08,517.0,534.0,660565
2016-02-09,498.81,518.4,776955
2016-02-10,480.22,504.4,904520
2016-02-11,456.0,489.8,1103925
2016-02-12,457.0,477.48,801515
2016-02-15,466.2,479.01,2096590
2016-02-16,454.87,479.27,1396580
2016-02-17,447.16,467.88,1008335
2016-02-18,445.09,473.28,1303115
2016-02-19,454.0,488.76,1840670
2016-02-22,481.2,504.74,2090795
2016-02-23,494.33,519.8,2452905
2016-02-24,506.84,523.6,1097865
2016-02-25,514.0,537.4,1525050
2016-02-26,533.13,566.6,6837610
2016-02-29,517.4,543.29,2270705
2016-03-01,522.95,539.4,1211900
2016-03-02,495.0,537.0,2752025
2016-03-03,485.31,506.0,2892395
2016-03-04,482.6,504.98,1955190
2016-03-08,477.1,497.0,2734485
2016-03-09,476.0,487.33,1295160
2016-03-10,462.21,486.98,2410955
2016-03-11,457.71,494.8,7006465
2016-03-14,473.01,484.98,2285455
2016-03-15,481.0,500.76,3099475
2016-03-16,494.2,511.0,2273555
2016-03-17,501.0,517.98,2466355
2016-03-18,501.67,523.8,1710205
2016-03-21,515.23,529.76,2554510
2016-03-22,518.51,529.99,1729235
2016-03-23,516.07,527.65,1854850
2016-03-28,513.25,524.58,1458895
2016-03-29,508.2,519.79,701830
2016-03-30,504.03,516.99,1119755
2016-03-31,494.2,513.6,2284645
2016-04-01,493.0,504.81,797935
2016-04-04,493.0,514.74,1897340
2016-04-05,485.33,512.0,1478855
2016-04-06,470.42,491.54,1928650
2016-04-07,466.02,482.55,1943360
2016-04-08,468.2,475.61,1677310
2016-04-11,446.0,465.4,4751415
2016-04-12,450.81,471.4,4486130
2016-04-13,465.4,476.9,2148170
2016-04-18,468.7,484.98,1158000
2016-04-20,477.2,490.4,2406625
2016-04-21,476.2,493.2,1044085
2016-04-22,473.46,489.22,1414625
2016-04-25,483.0,490.12,831115
2016-04-26,479.0,488.31,703425
2016-04-27,467.4,486.4,1060365
2016-04-28,466.0,478.0,1124805
2016-04-29,464.6,476.92,1339820
2016-05-02,470.02,475.77,505100
2016-05-03,470.04,511.21,6897715
2016-05-04,486.44,504.4,3744355
2016-05-05,500.2,521.61,3468385
2016-05-06,514.2,523.0,1535825
2016-05-09,511.12,524.4,1577700
2016-05-10,514.4,531.96,2470685
2016-05-11,522.0,544.0,2769330
2016-05-12,530.4,544.64,2278060
2016-05-13,531.46,545.8,1694760
2016-05-16,522.56,536.8,1018245
2016-05-17,523.44,531.61,1636095
2016-05-18,503.2,527.6,1961805
2016-05-19,486.61,512.84,1826710
2016-05-20,487.47,499.4,1573475
2016-05-23,480.4,497.76,1183145
2016-05-24,486.55,498.93,1131370
2016-05-25,492.11,502.88,1185740
2016-05-26,490.38,508.0,2365700
2016-05-27,473.0,504.82,4215630
2016-05-30,492.82,501.4,778290
2016-05-31,490.0,502.89,2913480
2016-06-01,491.0,498.0,614505
2016-06-02,490.0,499.8,686300
2016-06-03,492.2,507.4,1174380
2016-06-06,493.0,505.57,519310
2016-06-07,490.4,501.57,839615
2016-06-08,487.32,495.8,789245
2016-06-09,481.32,499.6,1307255
2016-06-10,484.0,495.77,1191755
2016-06-13,481.0,491.2,921880
2016-06-14,485.21,492.62,481610
2016-06-15,484.01,489.6,416840
2016-06-16,483.41,490.79,1281400
2016-06-17,486.5,494.0,774175
2016-06-20,485.0,492.88,1524160
2016-06-21,483.6,491.98,1032290
2016-06-22,481.76,490.8,548325
2016-06-23,479.2,486.6,746305
2016-06-24,465.04,479.8,1387410
2016-06-27,471.87,481.96,698325
2016-06-28,477.81,487.5,621490
2016-06-29,484.45,494.96,564915
2016-06-30,487.65,507.0,3011040
2016-07-01,498.01,515.6,1656350
2016-07-04,513.77,524.78,1989700
2016-07-05,518.26,538.8,1862805
2016-07-07,523.78,539.74,1416275
2016-07-08,522.19,529.13,694790
2016-07-11,511.52,534.8,1627955
2016-07-12,502.4,518.79,1754845
2016-07-13,498.82,510.74,1259400
2016-07-14,497.01,505.0,2054960
2016-07-15,483.69,504.59,1650855
2016-07-18,486.2,498.0,955205
2016-07-19,480.6,497.99,1432325
2016-07-20,476.2,486.28,1822330
2016-07-21,472.4,484.2,1296825
2016-07-22,470.2,482.0,1934530
2016-07-25,481.2,494.8,1381950
2016-07-26,489.6,503.5,1487675
2016-07-27,492.0,513.67,2223460
2016-07-28,502.4,519.8,1619055
2016-07-29,489.0,511.36,2246495
2016-08-01,474.65,494.56,2489090
2016-08-02,473.0,487.44,2818185
2016-08-03,461.84,482.2,2704850
2016-08-04,435.63,466.79,4345235
2016-08-05,442.21,453.0,2311230
2016-08-08,444.2,454.76,2440620
2016-08-09,438.6,450.87,2297405
2016-08-10,423.6,442.74,5217310
2016-08-11,428.22,456.84,3178470
2016-08-12,451.6,464.83,2615790
2016-08-16,440.46,456.34,1913655
2016-08-17,437.22,450.31,1227085
2016-08-18,432.6,454.4,2373825
2016-08-19,449.0,456.4,1199895
2016-08-22,442.43,455.9,1172530
2016-08-23,442.51,461.89,1874840
2016-08-24,456.21,464.6,970490
2016-08-25,454.69,464.0,3407240
2016-08-26,457.4,467.6,1299100
2016-08-29,454.12,462.88,945760
2016-08-30,458.2,466.99,890540
2016-08-31,461.0,472.27,1685645
2016-09-01,460.01,469.64,708095
2016-09-02,462.42,469.0,526155
2016-09-06,465.32,475.9,960520
2016-09-07,470.22,477.53,845600
2016-09-08,468.01,474.4,1016375
2016-09-09,463.04,474.2,877180
2016-09-12,430.0,465.6,2227420
2016-09-14,458.18,465.6,976780
2016-09-15,457.67,465.78,1204280
2016-09-16,461.0,473.5,1914905
2016-09-19,462.85,471.8,1305440
2016-09-20,459.21,467.2,899855
2016-09-21,461.1,465.3,810190
2016-09-22,460.68,469.0,918420
2016-09-23,457.2,466.6,936585
2016-09-26,454.65,463.4,1238765
2016-09-27,455.06,460.39,1104120
2016-09-28,459.01,464.6,834025
2016-09-29,450.01,491.62,10054030
2016-09-30,468.0,495.6,6715690
2016-10-03,477.26,489.39,1717265
2016-10-04,486.0,512.2,4161685
2016-10-05,500.92,520.0,2913290
2016-10-06,498.44,517.07,1549265
2016-10-07,490.26,508.58,1441425
2016-10-10,492.44,507.36,1910690
2016-10-13,484.2,501.76,1545045
2016-10-14,481.0,496.64,1123880
2016-10-17,476.03,488.8,989505
2016-10-18,478.2,490.98,1111820
2016-10-19,483.2,492.0,894965
2016-10-20,477.12,488.46,949080
2016-10-21,475.01,482.57,629785
2016-10-24,471.1,481.37,810840
2016-10-25,472.41,479.75,793385
2016-10-26,464.11,477.38,1003110
2016-10-27,452.02,468.65,2569465
2016-10-28,448.02,461.98,2050630
2016-10-30,449.0,456.8,152735
2016-11-01,443.82,457.4,941380
2016-11-02,437.0,449.68,1839000
2016-11-03,424.34,445.19,1820075
2016-11-04,406.98,428.4,2567725
2016-11-07,400.4,415.0,1564300
2016-11-08,395.22,417.58,3318570
2016-11-09,360.0,408.8,5782265
2016-11-10,402.28,414.54,1151280
2016-11-11,394.0,407.0,1829015
2016-11-15,374.47,397.76,1900065
2016-11-16,370.22,384.0,1159900
2016-11-17,372.26,382.99,1471395
2016-11-18,372.0,381.78,785860
2016-11-21,356.0,374.04,1882200
2016-11-22,354.69,379.98,2600515
2016-11-23,372.43,385.1,1931570
2016-11-24,368.02,379.73,1652380
2016-11-25,370.4,376.47,781015
2016-11-28,372.04,388.8,1868045
2016-11-29,376.21,389.19,1124810
2016-11-30,382.45,391.72,2088520
2016-12-01,378.0,386.98,853800
2016-12-02,375.36,385.68,1129080
2016-12-05,379.0,388.98,1260710
2016-12-06,382.4,389.96,904180
2016-12-07,384.0,388.8,911775
2016-12-08,386.56,394.98,893080
2016-12-09,378.22,390.8,1232560
2016-12-12,382.24,388.78,843430
2016-12-13,382.06,390.6,779925
2016-12-14,385.41,396.36,1342805
2016-12-15,381.2,390.61,3257485
2016-12-16,382.0,389.2,1043565
2016-12-19,384.33,388.57,499730
2016-12-20,381.61,388.96,700895
2016-12-21,376.45,387.2,698950
2016-12-22,373.2,379.98,947815
2016-12-23,369.27,379.03,742775
2016-12-26,365.02,370.44,631655
2016-12-27,363.99,373.8,488215
2016-12-28,371.0,378.6,834995
2016-12-29,373.0,385.29,1598070
2016-12-30,383.88,391.0,657505
2017-01-02,384.78,391.58,789170
2017-01-03,381.0,388.96,977750
2017-01-04,382.6,390.99,1095045
2017-01-05,385.25,393.43,531060
2017-01-06,383.0,389.11,525860
2017-01-09,378.99,387.0,502960
2017-01-10,380.01,384.35,436235
2017-01-11,381.5,385.67,579840
2017-01-12,379.13,387.24,596020
2017-01-13,379.04,384.0,482730
2017-01-16,382.0,394.0,713690
2017-01-17,390.22,421.98,6303880
2017-01-18,414.88,446.56,13084445
2017-01-19,405.0,429.0,4381110
2017-01-20,408.26,417.72,3005415
2017-01-23,425.23,444.0,9230915
2017-01-24,436.2,447.19,3974575
2017-01-25,437.0,445.0,2296530
2017-01-27,439.1,465.62,4570575
2017-01-30,446.45,455.56,1055005
2017-01-31,433.84,449.6,1276740
2017-02-01,426.16,460.54,3588240
2017-02-02,453.4,463.26,2108335
2017-02-03,449.61,459.4,1018990
2017-02-06,447.86,457.95,1129935
2017-02-07,450.31,466.16,2361250
2017-02-08,445.5,458.0,1707785
2017-02-09,447.02,457.79,1457445
2017-02-10,449.34,472.8,2926310
2017-02-13,461.38,476.79,2153700
2017-02-14,464.31,474.74,1260780
2017-02-15,461.72,471.91,1038490
2017-02-16,461.01,468.92,1387035
2017-02-17,462.4,475.17,1174565
2017-02-20,466.01,478.8,1363960
2017-02-21,465.11,485.39,3771880
2017-02-22,477.85,485.54,1527795
2017-02-23,465.02,480.0,2146240
2017-02-27,461.2,471.4,1691940
2017-02-28,464.0,474.49,1641620
2017-03-01,463.8,473.0,866335
2017-03-02,458.71,475.44,1882920
2017-03-03,456.0,461.0,797245
2017-03-06,457.61,463.8,561860
2017-03-07,452.2,462.0,874735
2017-03-08,445.2,457.14,1234960
2017-03-09,442.13,451.54,801795
2017-03-10,440.82,449.2,688740
2017-03-14,443.99,454.86,1196700
2017-03-15,444.6,463.49,3060455
2017-03-16,442.0,451.8,1767890
2017-03-17,436.07,447.71,2189770
2017-03-20,436.0,442.8,1584840
2017-03-21,431.02,440.34,1626815
2017-03-22,422.84,430.5,3992400
2017-03-23,427.2,442.91,1655595
2017-03-24,438.6,447.76,1613400
2017-03-27,436.52,444.0,955020
2017-03-28,436.49,442.23,953400
2017-03-29,437.45,444.4,1630210
2017-03-30,437.0,447.46,2480020
2017-03-31,432.5,438.78,1341170
2017-04-03,400.6,415.9,5140180
2017-04-05,402.43,411.27,2677560
2017-04-06,403.2,408.66,1432075
2017-04-07,403.44,409.35,1366915
2017-04-10,374.36,407.0,7077845
2017-04-11,367.6,380.95,6235955
2017-04-12,368.13,384.0,7468110
2017-04-13,376.0,384.55,4646955
2017-04-17,379.0,387.61,1747350
2017-04-18,366.07,385.99,2061510
2017-04-19,378.4,383.59,952585
2017-04-20,375.61,384.53,4275445
2017-04-21,377.71,382.84,879185
2017-04-24,380.41,388.8,1497160
2017-04-25,382.48,388.96,1383200
2017-04-26,376.0,387.76,2362705
2017-04-27,367.54,379.8,3290845
2017-04-28,369.25,382.99,2233510
2017-05-02,375.2,388.08,6098125
2017-05-03,385.03,391.04,1390365
2017-05-04,383.0,391.45,1106820
2017-05-05,377.61,385.03,935340
2017-05-08,378.61,383.6,714720
2017-05-09,376.65,382.2,701955
2017-05-10,380.0,397.1,2660460
2017-05-11,394.0,440.79,12814325
2017-05-12,421.28,443.29,6786475
2017-05-15,428.2,443.0,2161450
2017-05-16,422.29,433.43,1865815
2017-05-17,422.34,436.4,1516035
2017-05-18,407.22,423.0,2247310
2017-05-19,382.34,414.41,3659445
2017-05-22,387.0,417.96,8576840
2017-05-23,386.4,412.0,4224375
2017-05-24,393.54,408.94,2525480
2017-05-25,396.7,405.75,3114535
2017-05-26,398.03,418.19,2016060
2017-05-29,398.0,412.19,1424095
2017-05-30,400.0,420.66,2218925
2017-05-31,432.2,465.4,16110560
2017-06-01,440.0,470.69,5418895
2017-06-02,460.52,473.8,4056740
2017-06-05,465.2,503.78,8535215
2017-06-06,481.61,497.82,4861240
2017-06-07,468.27,487.99,2817775
2017-06-08,470.09,486.72,6093050
2017-06-09,471.41,482.8,3563030
2017-06-12,466.0,478.6,1605855
2017-06-13,472.11,482.31,2428835
2017-06-14,470.35,477.0,1236730
2017-06-15,457.96,476.8,1679530
2017-06-16,454.54,464.6,1799830
2017-06-19,456.58,465.15,1371620
2017-06-20,454.68,463.8,1037470
2017-06-21,451.52,470.07,2868540
2017-06-22,456.34,469.54,1786920
2017-06-23,448.26,463.45,1526635
2017-06-27,451.11,465.0,1963810
2017-06-28,455.6,481.79,9428755
2017-06-29,468.0,480.78,3128170
2017-06-30,468.4,482.0,3318520
2017-07-03,480.41,493.19,2007785
2017-07-04,487.2,508.48,5772495
2017-07-05,507.04,520.8,5546655
2017-07-06,509.0,526.0,3443130
2017-07-07,508.01,530.38,4690480
2017-07-10,472.1,529.6,414675
2017-07-11,523.41,535.99,2597265
2017-07-12,530.6,537.47,2349155
2017-07-13,527.63,537.6,1706505
2017-07-14,530.31,540.2,1738420
2017-07-17,533.99,553.98,4417085
2017-07-18,543.84,550.79,1585745
2017-07-19,544.44,554.8,1511620
2017-07-20,537.34,550.98,1157810
2017-07-21,530.6,548.0,2131725
2017-07-24,523.8,545.59,2599720
2017-07-25,513.24,531.48,4238110
2017-07-26,513.2,520.59,1588895
2017-07-27,506.0,522.3,1706300
2017-07-28,508.01,519.6,2127150
2017-07-31,505.0,515.59,1265980
2017-08-01,505.0,530.2,3168050
2017-08-02,517.44,531.96,2455245
2017-08-03,518.71,531.58,2177555
2017-08-04,514.8,529.71,1544165
2017-08-07,512.4,524.98,1356360
2017-08-08,508.0,520.39,1251420
2017-08-09,505.0,513.93,1074905
2017-08-10,489.6,510.0,2490530
2017-08-11,483.0,502.6,2829980
2017-08-14,485.52,500.37,1382105
2017-08-16,496.84,511.39,1073100
2017-08-17,508.75,526.96,2587270
2017-08-18,513.01,524.0,1080495
2017-08-21,502.66,528.96,1118480
2017-08-22,496.4,510.36,684315
2017-08-23,490.41,501.94,962140
2017-08-24,505.0,521.6,4184660
2017-08-28,510.4,519.38,1654810
2017-08-29,505.0,515.8,1295940
2017-08-30,509.22,516.8,806585
2017-08-31,506.83,515.0,2494885
2017-09-01,508.24,513.09,835110
2017-09-04,509.19,531.0,3623425
2017-09-05,510.44,528.0,1249680
2017-09-06,505.65,512.0,1310495
2017-09-07,505.09,520.99,929690
2017-09-08,504.22,511.79,1244950
2017-09-11,510.2,522.49,2072345
2017-09-12,511.65,525.0,847925
2017-09-13,520.6,539.98,2615440
2017-09-14,524.2,538.46,1004265
2017-09-15,522.2,535.0,1875520
2017-09-18,527.7,540.0,1150000
2017-09-19,532.71,544.59,1404340
2017-09-20,523.74,538.0,755985
2017-09-21,511.0,526.68,983190
2017-09-22,491.02,512.16,1367215
2017-09-25,484.0,499.67,1745285
2017-09-26,483.53,496.88,1053585
2017-09-27,480.0,497.01,1074190
2017-10-17,482.96,500.6,2031100
2017-10-18,498.07,507.6,1585910
2017-10-19,489.96,503.38,248675
2017-10-23,491.2,502.82,1286205
2017-10-24,496.24,508.78,1556430
2017-10-25,495.21,512.69,2105135
2017-10-26,500.0,520.0,3146610
2017-10-27,542.02,635.34,30119580
2017-10-30,593.82,624.8,9378550
2017-10-31,605.46,618.86,4329870
2017-11-01,608.0,618.8,1984695
2017-11-02,609.93,632.0,2366510
2017-11-03,617.17,624.88,1452770
2017-11-06,614.2,636.12,2142525
2017-11-07,604.16,631.2,2072000
2017-11-08,607.02,621.98,1574195
2017-11-09,601.27,627.86,2091060
2017-11-10,602.01,624.21,1987485
2017-11-13,596.06,610.6,1210955
2017-11-14,595.02,609.0,2420345
2017-11-15,594.16,606.78,1138175
2017-11-16,596.04,626.8,3317740
2017-11-17,626.8,645.0,2872845
2017-11-20,634.0,652.6,1810350
2017-11-21,638.24,655.01,1464310
2017-11-22,640.21,666.0,3427145
2017-11-23,646.0,662.35,1877360
2017-11-24,648.5,659.13,1131355
2017-11-27,650.0,666.7,3057100
2017-11-28,657.4,679.34,3266065
2017-11-29,669.47,680.64,1952250
2017-11-30,654.51,672.59,2735480
2017-12-01,636.0,666.7,1941145
2017-12-04,634.2,668.89,1959560
2017-12-05,652.2,684.15,2225360
2017-12-06,667.63,686.59,2716485
2017-12-07,664.02,681.1,2239240
2017-12-08,673.21,693.38,2803105
2017-12-11,680.3,693.98,2016480
2017-12-12,675.2,694.76,1526315
2017-12-13,667.99,686.6,1375625
2017-12-14,661.66,678.0,1552725
2017-12-15,669.14,685.0,1723675
2017-12-18,656.21,685.82,1367460
2017-12-19,684.11,699.0,3009020
2017-12-20,685.9,705.8,2106460
2017-12-21,701.0,713.71,2012565
2017-12-22,706.02,717.8,2013305
2017-12-26,708.6,718.0,1403705
2017-12-27,710.6,723.98,1657415
2017-12-28,718.21,730.48,5418430
2017-12-29,726.16,737.6,1297135
2018-01-01,726.83,738.4,903690
2018-01-02,708.96,735.22,1964390
2018-01-03,714.23,726.0,978700
2018-01-04,720.84,740.0,1288910
2018-01-05,742.25,801.03,6133535
2018-01-08,779.22,796.6,1638570
2018-01-09,765.75,788.63,1800895
2018-01-10,762.41,783.64,2282635
2018-01-11,757.02,772.99,1680175
2018-01-12,751.4,771.4,1585775
2018-01-15,755.1,771.0,1630870
2018-01-16,736.22,762.0,1717180
2018-01-17,711.8,741.8,4191660
2018-01-18,723.21,753.44,2035530
2018-01-19,726.78,746.2,1753230
2018-01-22,744.06,779.34,4505035
