Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2015-06-23,969.5,987.0,172860
2015-06-24,979.68,1016.5,677660
2015-06-25,990.1,1013.5,478846
2015-06-26,996.55,1013.35,273998
2015-06-29,975.5,1003.73,238850
2015-06-30,1000.0,1024.4,254870
2015-07-01,1014.98,1034.5,439708
2015-07-02,1010.0,1032.5,183102
2015-07-03,1016.5,1029.5,202664
2015-07-06,1012.5,1029.95,363632
2015-07-07,1017.5,1039.65,908582
2015-07-08,1015.5,1035.25,139968
2015-07-09,1006.13,1029.0,355694
2015-07-10,989.0,1013.38,228172
2015-07-13,997.5,1010.95,187918
2015-07-14,997.5,1012.5,220022
2015-07-15,1002.0,1010.0,428624
2015-07-16,1010.0,1025.0,240662
2015-07-17,1012.45,1027.5,265488
2015-07-20,1015.0,1024.97,292592
2015-07-21,1015.63,1038.5,302212
2015-07-22,1025.0,1041.0,320392
2015-07-23,1032.5,1045.0,230158
2015-07-24,1026.0,1040.5,220730
2015-07-27,1017.5,1034.88,424618
2015-07-28,1012.5,1037.5,943050
2015-07-29,1027.2,1042.5,254402
2015-07-30,1013.6,1050.0,2041674
2015-07-31,974.0,1038.5,2095298
2015-08-03,987.5,1000.0,384454
2015-08-04,983.8,1007.1,355050
2015-08-05,987.6,999.18,380384
2015-08-06,990.5,1022.5,597660
2015-08-07,1016.5,1028.7,352950
2015-08-10,1013.63,1029.1,179938
2015-08-11,1001.6,1024.5,191312
2015-08-12,992.0,1012.5,213742
2015-08-13,995.0,1007.48,186944
2015-08-14,987.5,1002.98,428724
2015-08-17,984.0,997.5,331672
2015-08-18,990.18,997.45,442182
2015-08-19,990.25,1002.0,722048
2015-08-20,993.0,1017.5,429164
2015-08-21,983.85,1004.98,371762
2015-08-24,960.5,993.6,537610
2015-08-25,926.0,984.0,821562
2015-08-26,943.05,964.0,523148
2015-08-27,960.55,985.98,255768
2015-08-28,970.0,982.48,238892
2015-08-31,970.0,981.0,208072
2015-09-01,950.5,970.0,423188
2015-09-02,953.1,970.83,404752
2015-09-03,954.0,968.0,477230
2015-09-04,935.53,950.03,356768
2015-09-07,921.5,949.23,347088
2015-09-08,898.1,924.85,618512
2015-09-09,908.1,923.75,243406
2015-09-10,897.75,915.0,320868
2015-09-11,916.68,936.98,392244
2015-09-14,930.3,967.45,632552
2015-09-15,956.0,982.5,407838
2015-09-16,977.0,995.95,667474
2015-09-18,964.38,1002.13,619188
2015-09-21,965.0,985.9,740150
2015-09-22,957.53,1000.0,765752
2015-09-23,927.0,948.0,342344
2015-09-24,927.6,968.4,514243
2015-09-28,941.0,966.6,270198
2015-09-29,935.6,959.0,226138
2015-09-30,943.5,964.0,221284
2015-10-01,960.0,974.5,238602
2015-10-05,963.0,976.0,184798
2015-10-06,954.05,972.0,311591
2015-10-07,930.15,951.45,249448
2015-10-08,921.5,954.0,202123
2015-10-09,927.5,938.75,169791
2015-10-12,909.25,939.55,312385
2015-10-13,910.0,924.0,249784
2015-10-14,904.0,917.9,162289
2015-10-15,905.0,920.0,155780
2015-10-16,895.1,914.0,393256
2015-10-19,910.0,944.0,360860
2015-10-20,931.0,945.0,171996
2015-10-21,938.4,948.6,184786
2015-10-23,937.95,959.95,241267
2015-10-26,925.0,942.8,314299
2015-10-27,938.0,955.1,222813
2015-10-28,946.0,982.8,584012
2015-10-29,956.15,994.9,1246091
2015-10-30,946.75,982.0,305016
2015-11-02,931.5,963.9,243453
2015-11-03,938.4,968.0,264420
2015-11-04,937.4,961.65,175243
2015-11-05,931.95,948.6,161868
2015-11-06,927.45,943.0,93048
2015-11-09,908.9,966.0,249205
2015-11-10,951.5,975.5,374839
2015-11-11,959.0,969.8,29076
2015-11-13,944.55,969.0,185333
2015-11-16,939.9,954.6,88727
2015-11-17,940.25,956.0,263570
2015-11-18,942.6,952.2,231841
2015-11-19,945.6,961.95,158635
2015-11-20,954.85,967.7,111680
2015-11-23,957.0,969.5,151073
2015-11-24,941.1,964.95,204852
2015-11-26,945.0,970.55,376590
2015-11-27,947.05,969.85,288421
2015-11-30,964.65,974.9,290684
2015-12-01,960.0,976.5,295318
2015-12-02,965.0,984.4,269515
2015-12-03,970.15,979.0,199674
2015-12-04,964.0,985.5,201588
2015-12-07,973.8,997.45,323534
2015-12-08,980.0,1003.25,406279
2015-12-09,957.15,987.9,276794
2015-12-10,960.0,981.0,161096
2015-12-11,971.45,984.0,120080
2015-12-14,971.55,989.0,301753
2015-12-15,978.15,1003.0,299556
2015-12-16,988.0,1009.45,251592
2015-12-17,995.0,1002.9,146255
2015-12-18,990.0,1004.9,121074
2015-12-21,989.55,1004.4,259339
2015-12-22,987.0,1006.05,146494
2015-12-23,984.0,996.9,74725
2015-12-24,981.15,994.45,96721
2015-12-28,977.85,987.9,117249
2015-12-29,968.65,981.95,256917
2015-12-30,968.7,976.6,221053
2015-12-31,967.3,979.35,830702
2016-01-01,968.0,982.45,72201
2016-01-04,968.25,981.9,118642
2016-01-05,969.0,981.0,393481
2016-01-06,944.0,971.0,249575
2016-01-07,901.0,946.9,778725
2016-01-08,918.0,929.9,420221
2016-01-11,901.1,923.0,512859
2016-01-12,906.0,915.0,300600
2016-01-13,911.5,938.7,507566
2016-01-14,912.1,946.7,266295
2016-01-15,910.7,951.05,300778
2016-01-18,900.0,927.1,265587
2016-01-19,910.0,927.0,104204
2016-01-20,890.6,920.1,333703
2016-01-21,902.55,925.1,216992
2016-01-22,880.0,916.0,1208337
2016-01-25,862.0,889.95,761105
2016-01-27,850.1,883.9,1962977
2016-01-28,846.55,862.9,761199
2016-01-29,851.95,862.45,488016
2016-02-01,856.0,870.6,408883
2016-02-02,850.0,862.75,179524
2016-02-03,831.1,851.05,343631
2016-02-04,825.0,852.9,514691
2016-02-05,832.0,862.0,539214
2016-02-08,846.0,857.9,346265
2016-02-09,836.0,852.0,91835
2016-02-10,829.0,850.0,159977
2016-02-11,821.0,849.4,373922
2016-02-12,812.05,840.0,314119
2016-02-15,836.45,857.95,184067
2016-02-16,831.0,849.1,340200
2016-02-17,821.0,841.0,169575
2016-02-18,836.9,846.25,177340
2016-02-19,830.3,849.6,118131
2016-02-22,827.0,836.7,283904
2016-02-23,817.8,833.0,136656
2016-02-24,813.05,821.55,127449
2016-02-25,820.05,832.1,456080
2016-02-26,824.6,838.0,371336
2016-02-29,808.2,833.55,219357
2016-03-01,818.35,829.8,193574
2016-03-02,830.0,844.4,517839
2016-03-03,830.0,837.9,423910
2016-03-04,835.15,850.0,369332
2016-03-08,821.35,850.0,723826
2016-03-09,815.1,824.7,438433
2016-03-10,800.0,825.0,553305
2016-03-11,790.05,815.5,979571
2016-03-14,816.0,848.1,640045
2016-03-15,834.15,846.0,469456
2016-03-16,824.45,839.5,384590
2016-03-17,822.0,840.65,505941
2016-03-18,837.9,853.95,654035
2016-03-21,840.1,858.7,452149
2016-03-22,843.5,855.0,517806
2016-03-23,833.9,852.1,387269
2016-03-28,820.0,843.65,548686
2016-03-29,821.8,832.8,258385
2016-03-30,816.2,831.85,468250
2016-03-31,818.5,835.2,324278
2016-04-01,823.65,837.3,175341
2016-04-04,830.0,843.5,145719
2016-04-05,825.0,844.05,222379
2016-04-06,819.0,830.0,202165
2016-04-07,820.1,827.1,248538
2016-04-08,813.6,827.95,191379
2016-04-11,810.95,824.0,134225
2016-04-12,815.0,824.0,159837
2016-04-13,822.0,848.45,298959
2016-04-18,828.05,849.4,171256
2016-04-20,840.15,854.3,272701
2016-04-21,842.0,863.9,309701
2016-04-22,845.0,854.0,278971
2016-04-25,837.25,855.0,290912
2016-04-26,836.95,847.0,268481
2016-04-27,838.05,857.8,247252
2016-04-28,843.0,867.35,575969
2016-04-29,836.1,849.0,295317
2016-05-02,837.9,852.95,175077
2016-05-03,845.0,859.4,188473
2016-05-04,839.0,850.0,97174
2016-05-05,836.05,851.85,102090
2016-05-06,843.2,854.9,98144
2016-05-09,843.15,854.0,169435
2016-05-10,844.0,851.8,183343
2016-05-11,811.0,843.9,183038
2016-05-12,833.05,844.2,303176
2016-05-13,830.05,840.85,220630
2016-05-16,813.65,840.0,258759
2016-05-17,818.55,830.0,123575
2016-05-18,822.4,830.0,105665
2016-05-19,817.2,833.4,135693
2016-05-20,806.0,827.75,188693
2016-05-23,799.2,815.0,293041
2016-05-24,787.2,842.6,1353224
2016-05-25,821.9,841.85,238110
2016-05-26,821.5,839.0,404210
2016-05-27,830.1,846.75,141665
2016-05-30,835.8,857.9,196853
2016-05-31,853.8,866.35,249594
2016-06-01,847.5,865.0,224822
2016-06-02,853.0,873.6,449303
2016-06-03,861.05,871.2,334282
2016-06-06,852.85,870.0,101549
2016-06-07,851.6,859.2,180051
2016-06-08,854.0,868.9,145503
2016-06-09,853.1,868.0,162954
2016-06-10,854.0,881.0,364125
2016-06-13,857.35,873.35,171853
2016-06-14,856.0,875.0,114839
2016-06-15,856.0,868.0,105843
2016-06-16,850.55,870.9,374298
2016-06-17,852.85,870.0,233618
2016-06-20,852.1,868.5,78540
2016-06-21,862.1,886.9,338799
2016-06-22,881.3,891.9,269803
2016-06-23,880.0,891.4,99876
2016-06-24,854.0,890.5,266308
2016-06-27,876.15,888.85,381154
2016-06-28,878.4,900.0,414854
2016-06-29,899.7,910.0,422896
2016-06-30,910.0,923.9,580077
2016-07-01,910.7,922.9,160903
2016-07-04,916.6,927.7,212934
2016-07-05,917.95,946.45,233929
2016-07-07,940.1,948.0,149539
2016-07-08,940.0,949.0,322918
2016-07-11,941.0,954.5,131610
2016-07-12,927.0,944.0,223883
2016-07-13,918.55,935.0,183591
2016-07-14,918.85,939.8,212410
2016-07-15,924.65,940.5,154849
2016-07-18,923.85,936.0,282424
2016-07-19,923.6,943.75,447534
2016-07-20,940.4,952.0,356466
2016-07-21,944.65,964.5,384737
2016-07-22,947.0,961.0,216821
2016-07-25,945.5,964.0,295012
2016-07-26,954.1,971.5,211485
2016-07-27,937.8,971.7,352509
2016-07-28,920.0,944.95,387521
2016-07-29,930.0,938.0,242514
2016-08-01,935.05,954.85,223898
2016-08-02,950.0,987.7,305684
2016-08-03,930.55,969.85,459212
2016-08-04,930.75,953.75,449301
2016-08-05,944.2,961.55,125932
2016-08-08,944.0,1033.0,2207134
2016-08-09,962.0,1014.9,673190
2016-08-10,943.0,983.45,463907
2016-08-11,953.05,973.0,236784
2016-08-12,954.1,970.5,84251
2016-08-16,948.55,967.1,139632
2016-08-17,953.0,975.15,234040
2016-08-18,965.1,979.0,150158
2016-08-19,955.0,970.0,98999
2016-08-22,944.0,960.0,116274
2016-08-23,934.1,948.9,129978
2016-08-24,935.0,954.85,193194
2016-08-25,935.8,957.25,639562
2016-08-26,945.0,956.95,126349
2016-08-29,936.0,948.85,97162
2016-08-30,937.9,956.1,180782
2016-08-31,943.5,957.95,110547
2016-09-01,942.55,954.45,102001
2016-09-02,946.25,967.05,185528
2016-09-06,952.15,978.0,333693
2016-09-07,974.0,995.4,455726
2016-09-08,982.4,998.7,320581
2016-09-09,980.15,994.9,216515
2016-09-12,966.8,982.0,189756
2016-09-14,964.2,986.15,135420
2016-09-15,950.85,982.85,175491
2016-09-16,961.55,977.0,138503
2016-09-19,955.0,978.9,193344
2016-09-20,958.25,972.65,145947
2016-09-21,958.0,975.9,292384
2016-09-22,966.9,978.7,126798
2016-09-23,961.35,981.4,283494
2016-09-26,968.0,991.9,208613
2016-09-27,969.0,982.5,155034
2016-09-28,967.25,982.5,270234
2016-09-29,957.9,982.0,1201503
2016-09-30,959.05,980.0,357586
2016-10-03,971.5,989.0,336680
2016-10-04,977.4,999.0,236064
2016-10-05,968.3,986.3,173714
2016-10-06,971.4,993.8,264953
2016-10-07,962.6,984.0,218229
2016-10-10,963.2,978.0,114425
2016-10-13,927.0,965.0,424819
2016-10-14,911.1,938.75,234547
2016-10-17,908.15,927.9,159201
2016-10-18,912.35,922.0,182804
2016-10-19,916.05,941.35,309025
2016-10-20,930.0,949.4,186333
2016-10-21,936.95,959.85,159894
2016-10-24,954.0,966.85,168511
2016-10-25,940.05,964.25,182264
2016-10-26,918.0,944.9,200407
2016-10-27,924.95,949.0,1335055
2016-10-28,936.2,992.8,530474
2016-10-30,963.0,977.4,63906
2016-11-01,957.15,977.0,158688
2016-11-02,954.8,967.8,128775
2016-11-03,950.0,964.5,85959
2016-11-04,972.15,1031.2,1792996
2016-11-07,972.4,993.9,340385
2016-11-08,969.25,984.2,181442
2016-11-09,899.2,979.1,249019
2016-11-10,957.0,987.8,138258
2016-11-11,945.05,963.1,140665
2016-11-15,895.35,949.15,304832
2016-11-16,914.1,938.0,228147
2016-11-17,920.15,935.1,172074
2016-11-18,915.35,934.0,162148
2016-11-21,884.5,921.85,303185
2016-11-22,880.0,908.45,358543
2016-11-23,901.3,927.5,216232
2016-11-24,912.7,937.9,367814
2016-11-25,920.0,935.0,139503
2016-11-28,920.05,940.8,105641
2016-11-29,930.0,946.0,129988
2016-11-30,931.0,946.9,254367
2016-12-01,924.0,946.55,245726
2016-12-02,923.2,941.45,268430
2016-12-05,921.0,935.55,238280
2016-12-06,917.9,926.4,203725
2016-12-07,917.0,927.7,150040
2016-12-08,919.95,944.8,347699
2016-12-09,919.0,925.0,248254
2016-12-12,902.45,920.0,217045
2016-12-13,905.6,918.0,179744
2016-12-14,901.85,920.0,192667
2016-12-15,897.0,912.6,166315
2016-12-16,903.2,917.8,145316
2016-12-19,901.0,911.95,121574
2016-12-20,901.1,911.7,178902
2016-12-21,899.4,910.95,197704
2016-12-22,895.5,908.9,152772
2016-12-23,890.55,905.7,171659
2016-12-26,890.8,905.5,119058
2016-12-27,863.05,893.9,311628
2016-12-28,884.0,897.7,201892
2016-12-29,889.15,898.85,326634
2016-12-30,894.95,908.0,195115
2017-01-02,897.6,907.25,177081
2017-01-03,891.9,901.35,201444
2017-01-04,892.0,904.9,334806
2017-01-05,896.9,902.95,302955
2017-01-06,896.3,903.95,499446
2017-01-09,890.05,901.0,88165
2017-01-10,882.0,894.85,511398
2017-01-11,886.2,898.8,275325
2017-01-12,884.05,898.0,247058
2017-01-13,892.0,903.9,212269
2017-01-16,895.55,913.95,192296
2017-01-17,905.3,915.95,136565
2017-01-18,907.25,924.0,278780
2017-01-19,906.55,919.95,113383
2017-01-20,900.65,910.2,180791
2017-01-23,895.6,910.85,91835
2017-01-24,895.05,906.3,234915
2017-01-25,892.1,903.45,354684
2017-01-27,875.85,914.7,864410
2017-01-30,861.3,887.2,802119
2017-01-31,880.0,895.0,316931
2017-02-01,885.4,897.9,217014
2017-02-02,885.7,910.6,452707
2017-02-03,898.3,908.55,591471
2017-02-06,889.0,914.4,455516
2017-02-07,889.8,902.0,933995
2017-02-08,880.5,897.0,401889
2017-02-09,879.6,891.0,389055
2017-02-10,885.6,898.5,322347
2017-02-13,886.25,895.0,212907
2017-02-14,880.0,894.5,237461
2017-02-15,878.0,884.65,216902
2017-02-16,879.95,912.25,5167839
2017-02-17,901.1,923.95,501750
2017-02-20,904.6,928.8,595321
2017-02-21,910.3,927.3,406933
2017-02-22,895.1,913.0,241649
2017-02-23,886.15,902.95,641831
2017-02-27,887.25,901.7,394352
2017-02-28,890.0,915.95,561745
2017-03-01,888.6,900.95,496112
2017-03-02,890.05,906.3,426378
2017-03-03,889.55,914.0,308640
2017-03-06,905.9,915.65,108270
2017-03-07,907.3,929.0,634523
2017-03-08,928.55,940.0,574423
2017-03-09,927.3,947.6,495105
2017-03-10,936.6,948.8,200127
2017-03-14,948.05,964.8,581162
2017-03-15,949.05,961.45,239642
2017-03-16,964.4,981.8,650499
2017-03-17,977.5,995.8,615074
2017-03-20,978.25,993.0,326820
2017-03-21,978.8,993.0,753702
2017-03-22,971.25,984.7,433198
2017-03-23,980.0,989.45,200423
2017-03-24,976.0,986.1,138160
2017-03-27,979.15,989.4,208728
2017-03-28,980.1,990.0,101786
2017-03-29,986.75,998.05,381954
2017-03-30,990.95,1016.8,533544
2017-03-31,990.95,1011.95,653621
2017-04-03,995.6,1011.45,579938
2017-04-05,999.15,1028.0,615910
2017-04-06,1001.3,1010.7,151046
2017-04-07,1003.2,1021.75,381504
2017-04-10,997.15,1030.45,363009
2017-04-11,1008.1,1024.9,272397
2017-04-12,1011.6,1027.0,553293
2017-04-13,1010.3,1026.4,325891
2017-04-17,998.0,1013.85,128164
2017-04-18,988.05,1009.25,144622
2017-04-19,980.0,992.85,263447
2017-04-20,985.0,1008.8,468861
2017-04-21,1007.0,1044.35,967995
2017-04-24,1025.5,1045.0,228892
2017-04-25,1016.8,1045.15,241957
2017-04-26,1025.0,1047.25,244362
2017-04-27,1031.3,1047.8,126187
2017-04-28,1029.95,1044.0,96981
2017-05-02,994.0,1036.9,726316
2017-05-03,1028.0,1039.0,103206
2017-05-04,1031.05,1049.0,428114
2017-05-05,1008.65,1045.9,230131
2017-05-08,980.7,1020.95,186500
2017-05-09,982.1,1010.0,295545
2017-05-10,1004.85,1032.45,242587
2017-05-11,1006.5,1026.0,155938
2017-05-12,1007.0,1020.7,202159
2017-05-15,978.0,1029.95,916348
2017-05-16,966.75,985.0,1007946
2017-05-17,971.2,980.1,852062
2017-05-18,975.95,995.35,394384
2017-05-19,1009.55,1044.95,1211956
2017-05-22,1000.5,1031.8,156396
2017-05-23,985.0,1010.95,153100
2017-05-24,983.9,1010.3,342061
2017-05-25,975.05,999.0,277423
2017-05-26,980.35,1004.35,129610
2017-05-29,996.6,1029.5,253817
2017-05-30,1010.0,1030.0,125770
2017-05-31,1009.7,1019.5,106165
2017-06-01,1013.25,1049.85,481801
2017-06-02,1022.0,1045.0,388157
2017-06-05,1018.35,1036.05,179843
2017-06-06,1009.15,1033.55,183345
2017-06-07,1028.6,1069.1,739714
2017-06-08,1063.0,1084.9,516562
2017-06-09,1066.5,1081.6,157585
2017-06-12,1065.65,1087.0,222753
2017-06-13,1066.7,1084.0,165468
2017-06-14,1069.0,1076.9,138612
2017-06-15,1069.5,1081.95,361186
2017-06-16,1070.9,1101.0,458594
2017-06-19,1091.6,1109.9,485797
2017-06-20,1078.55,1107.0,179117
2017-06-21,1074.0,1109.0,226130
2017-06-22,1096.0,1110.0,310482
2017-06-23,1103.8,1123.7,488517
2017-06-27,1086.5,1113.05,218396
2017-06-28,1071.0,1097.45,433219
2017-06-29,1082.05,1097.65,257238
2017-06-30,1080.0,1114.7,282459
2017-07-03,1115.0,1138.9,220496
2017-07-04,1112.0,1132.85,205133
2017-07-05,1110.95,1124.0,223084
2017-07-06,1103.45,1114.8,253109
2017-07-07,1083.1,1106.05,1134865
2017-07-10,1055.1,1103.7,72423
2017-07-11,1077.0,1101.0,475038
2017-07-12,1066.0,1084.5,564837
2017-07-13,1072.5,1087.35,452191
2017-07-14,1065.0,1077.05,201973
2017-07-17,1059.3,1075.6,140311
2017-07-18,1062.0,1079.8,271165
2017-07-19,1067.65,1076.45,220772
2017-07-20,1061.5,1074.45,229385
2017-07-21,1060.2,1074.0,364066
2017-07-24,1061.5,1072.0,309930
2017-07-25,1064.45,1073.95,239411
2017-07-26,1060.05,1071.65,214637
2017-07-27,1062.6,1084.4,860688
2017-07-28,1063.2,1082.95,104614
2017-07-31,1071.05,1087.0,188132
2017-08-01,1067.4,1085.95,119519
2017-08-02,1030.0,1077.95,421149
2017-08-03,1027.5,1098.9,1577611
2017-08-04,1067.8,1085.4,569676
2017-08-07,1066.0,1079.0,119734
2017-08-08,1059.3,1080.0,163103
2017-08-09,1046.55,1070.0,215316
2017-08-10,1036.0,1056.95,186856
2017-08-11,1038.65,1059.0,124920
2017-08-14,1040.0,1063.0,110435
2017-08-16,1047.95,1070.85,158759
2017-08-17,1055.1,1068.0,95935
2017-08-18,1051.0,1077.5,1041386
2017-08-21,1065.1,1098.0,278475
2017-08-22,1079.2,1096.0,317112
2017-08-23,1082.65,1093.5,140835
2017-08-24,1084.95,1098.0,290514
2017-08-28,1087.5,1108.4,440426
2017-08-29,1086.6,1101.55,130593
2017-08-30,1093.6,1114.8,180346
2017-08-31,1102.55,1119.0,246673
2017-09-01,1113.0,1133.0,381082
2017-09-04,1105.0,1126.95,253049
2017-09-05,1105.25,1120.3,109897
2017-09-06,1105.5,1120.0,188337
2017-09-07,1113.0,1153.0,458818
2017-09-08,1134.35,1165.45,525066
2017-09-11,1146.0,1172.9,269992
2017-09-12,1145.45,1164.45,372153
2017-09-13,1139.0,1178.35,221945
2017-09-14,1132.65,1154.3,158677
2017-09-15,1124.55,1144.05,343204
2017-09-18,1131.4,1146.4,142088
2017-09-19,1139.75,1164.0,308302
2017-09-20,1133.3,1152.25,106991
2017-09-21,1111.3,1142.3,194706
2017-09-22,1094.0,1114.9,188553
2017-09-25,1079.9,1106.0,176657
2017-09-26,1068.0,1091.85,199970
2017-09-27,1057.0,1089.0,289462
2017-10-17,1026.0,1060.0,1068481
2017-10-18,1027.6,1057.8,477529
2017-10-19,1040.0,1057.8,24066
2017-10-23,1042.5,1068.0,369202
2017-10-24,1048.15,1071.85,149527
2017-10-25,1036.0,1064.5,233101
2017-10-26,1033.0,1059.9,246290
2017-10-27,1050.05,1065.0,560867
2017-10-30,1054.35,1067.5,183890
2017-10-31,1058.05,1070.0,276233
2017-11-01,1038.55,1067.0,515883
2017-11-02,1037.0,1050.0,718512
2017-11-03,1031.0,1047.05,575079
2017-11-06,1028.1,1045.6,130667
2017-11-07,1032.0,1053.0,381353
2017-11-08,1015.1,1036.95,519376
2017-11-09,1025.0,1047.7,657804
2017-11-10,1031.0,1045.95,285218
2017-11-13,1032.5,1055.7,375262
2017-11-14,1041.0,1059.9,195563
2017-11-15,1023.75,1060.0,303034
2017-11-16,1021.3,1050.0,189549
2017-11-17,1037.5,1053.5,200181
2017-11-20,1032.35,1053.0,158045
2017-11-21,1038.0,1050.5,162284
2017-11-22,1032.0,1052.0,123848
2017-11-23,1033.0,1050.0,180623
2017-11-24,1045.25,1057.75,400899
2017-11-27,1057.0,1065.55,276378
2017-11-28,1044.4,1065.95,202577
2017-11-29,1045.05,1063.0,242920
2017-11-30,1032.0,1054.95,222416
2017-12-01,1025.5,1048.0,184763
2017-12-04,1022.0,1040.0,112902
2017-12-05,1026.85,1044.0,196195
2017-12-06,1028.0,1049.9,482943
2017-12-07,1040.0,1054.0,121780
2017-12-08,1052.0,1074.0,297628
2017-12-11,1074.0,1100.45,449190
2017-12-12,1065.0,1084.7,82879
2017-12-13,1047.0,1070.9,197393
2017-12-14,1048.25,1063.5,227181
2017-12-15,1056.05,1089.7,281444
2017-12-18,1054.0,1088.95,282723
2017-12-19,1069.05,1080.1,151276
2017-12-20,1068.75,1091.0,178230
2017-12-21,1077.0,1094.9,195781
2017-12-22,1086.0,1099.0,214319
2017-12-26,1080.15,1092.8,47474
2017-12-27,1075.0,1088.3,103123
2017-12-28,1077.0,1091.9,410652
2017-12-29,1082.0,1103.5,224142
2018-01-01,1094.65,1122.95,334274
2018-01-02,1084.85,1109.8,322121
2018-01-03,1092.5,1111.65,351927
2018-01-04,1088.9,1106.0,104294
2018-01-05,1089.55,1109.0,311773
2018-01-08,1106.55,1121.0,284048
2018-01-09,1108.5,1124.0,185544
2018-01-10,1113.3,1125.1,159804
2018-01-11,1117.0,1133.0,296202
2018-01-12,1123.55,1144.95,304274
2018-01-15,1133.5,1145.0,172721
2018-01-16,1127.0,1148.95,292396
2018-01-17,1128.0,1145.0,216010
