Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2016-02-09,796.5,819.7,221348
2016-02-10,795.2,820.9,113103
2016-02-11,784.35,816.0,113390
2016-02-12,787.75,810.5,190115
2016-02-15,794.5,820.0,262630
2016-02-16,752.95,798.85,279065
2016-02-17,772.95,812.95,192223
2016-02-18,794.55,813.0,75653
2016-02-19,796.85,819.9,447048
2016-02-22,805.2,820.0,69551
2016-02-23,794.1,815.0,91813
2016-02-24,784.35,806.0,87031
2016-02-25,783.0,804.0,365597
2016-02-26,794.3,816.0,185534
2016-02-29,776.5,814.25,266617
2016-03-01,798.4,815.0,129023
2016-03-02,801.9,813.0,124506
2016-03-03,796.5,808.0,102679
2016-03-04,796.65,815.55,267096
2016-03-08,782.0,810.05,160280
2016-03-09,796.0,807.0,97638
2016-03-10,798.6,808.0,165030
2016-03-11,777.0,807.0,380778
2016-03-14,785.0,812.0,158286
2016-03-15,785.0,808.0,342213
2016-03-16,781.0,805.0,196607
2016-03-17,797.2,808.9,144393
2016-03-18,800.45,815.1,246043
2016-03-21,805.05,815.0,102979
2016-03-22,808.0,857.9,754750
2016-03-23,827.25,864.0,815761
2016-03-28,815.55,844.0,144394
2016-03-29,821.1,838.8,107768
2016-03-30,821.55,840.9,254679
2016-03-31,807.0,830.15,461851
2016-04-01,819.15,842.0,263833
2016-04-04,817.2,833.0,110588
2016-04-05,817.0,833.1,231824
2016-04-06,819.7,833.0,65826
2016-04-07,816.65,828.1,86267
2016-04-08,817.55,825.75,83112
2016-04-11,778.15,818.4,298906
2016-04-12,762.35,800.4,219838
2016-04-13,790.25,805.0,114984
2016-04-18,774.0,795.5,100896
2016-04-20,760.0,787.5,425523
2016-04-21,763.0,779.4,203790
2016-04-22,747.55,772.75,132481
2016-04-25,730.3,781.25,591475
2016-04-26,750.0,781.0,446942
2016-04-27,750.0,780.0,126829
2016-04-28,753.05,787.45,512894
2016-04-29,753.55,769.25,111764
2016-05-02,752.05,775.0,126553
2016-05-03,761.25,785.0,891310
2016-05-04,733.7,773.1,683496
2016-05-05,725.0,765.0,427923
2016-05-06,748.1,766.3,251522
2016-05-09,756.25,794.85,483253
2016-05-10,765.3,789.1,206495
2016-05-11,760.0,793.85,239821
2016-05-12,775.55,805.0,514429
2016-05-13,752.0,780.9,733285
2016-05-16,731.75,778.0,1147583
2016-05-17,739.2,759.4,259740
2016-05-18,721.45,745.0,663894
2016-05-19,727.45,743.0,545518
2016-05-20,728.05,740.9,388968
2016-05-23,711.05,735.55,158704
2016-05-24,690.0,716.8,2540896
2016-05-25,705.0,725.75,295724
2016-05-26,710.25,732.0,490192
2016-05-27,712.25,735.0,282816
2016-05-30,709.0,727.9,347912
2016-05-31,700.0,759.0,7143831
2016-06-01,732.65,750.0,492950
2016-06-02,732.0,749.0,249461
2016-06-03,717.2,753.9,765231
2016-06-06,718.0,742.9,676594
2016-06-07,723.2,751.8,982401
2016-06-08,728.05,743.4,231358
2016-06-09,728.4,747.0,260348
2016-06-10,735.0,747.0,102814
2016-06-13,729.4,757.0,251215
2016-06-14,733.5,749.0,142328
2016-06-15,737.0,767.55,589408
2016-06-16,738.65,774.0,636203
2016-06-17,746.5,769.0,656950
2016-06-20,745.15,758.05,249988
2016-06-21,743.5,754.3,120161
2016-06-22,739.2,749.1,236813
2016-06-23,734.0,747.0,126785
2016-06-24,702.8,729.0,217831
2016-06-27,716.0,730.2,126334
2016-06-28,722.05,736.2,192398
2016-06-29,721.8,754.9,295158
2016-06-30,746.15,760.0,895723
2016-07-01,748.5,768.5,319213
2016-07-04,758.4,775.0,451049
2016-07-05,774.0,795.0,654689
2016-07-07,782.25,794.8,310775
2016-07-08,784.65,794.95,207708
2016-07-11,784.25,797.0,287172
2016-07-12,776.55,793.9,202825
2016-07-13,775.8,786.95,196669
2016-07-14,776.0,804.45,142101
2016-07-15,777.65,797.15,104733
2016-07-18,777.65,796.6,307900
2016-07-19,777.1,799.9,180223
2016-07-20,775.0,790.75,74868
2016-07-21,772.95,790.0,92720
2016-07-22,765.6,783.95,155998
2016-07-25,773.0,785.0,60675
2016-07-26,774.05,788.4,91259
2016-07-27,780.7,819.8,359715
2016-07-28,815.55,839.3,480527
2016-07-29,802.45,831.25,176111
2016-08-01,794.0,820.0,115219
2016-08-02,780.6,813.9,147880
2016-08-03,770.55,789.05,117933
2016-08-04,771.55,793.85,120363
2016-08-05,781.65,807.4,136755
2016-08-08,795.55,826.0,147502
2016-08-09,805.2,847.4,240506
2016-08-10,822.7,840.0,200721
2016-08-11,809.05,833.95,110265
2016-08-12,774.5,828.7,338212
2016-08-16,788.5,811.95,225295
2016-08-17,795.0,808.25,98355
2016-08-18,782.8,810.0,185920
2016-08-19,795.3,809.7,106208
2016-08-22,791.0,806.95,92271
2016-08-23,785.0,802.15,91124
2016-08-24,790.05,805.9,139748
2016-08-25,795.45,813.6,176142
2016-08-26,803.05,824.25,160999
2016-08-29,810.35,829.4,217318
2016-08-30,816.55,832.75,149784
2016-08-31,805.95,831.2,195062
2016-09-01,806.5,820.95,161285
2016-09-02,812.9,819.3,111779
2016-09-06,809.35,822.1,98869
2016-09-07,818.85,831.8,102346
2016-09-08,816.9,829.1,105407
2016-09-09,811.0,831.1,127061
2016-09-12,801.0,821.6,126807
2016-09-14,809.1,828.6,119050
2016-09-15,815.9,837.9,154950
2016-09-16,819.0,892.0,2514792
2016-09-19,835.65,884.75,1844159
2016-09-20,862.0,888.95,989380
2016-09-21,879.4,913.95,829221
2016-09-22,865.05,907.8,541362
2016-09-23,870.0,896.5,449346
2016-09-26,886.0,921.8,616440
2016-09-27,906.0,928.0,523043
2016-09-28,894.0,922.3,452273
2016-09-29,871.4,932.5,990471
2016-09-30,878.0,910.0,631375
2016-10-03,881.1,912.0,243328
2016-10-04,920.6,965.6,1112425
2016-10-05,942.3,965.9,378774
2016-10-06,940.05,959.65,228268
2016-10-07,934.3,977.45,543159
2016-10-10,937.05,964.0,202042
2016-10-13,934.5,956.55,189517
2016-10-14,936.25,955.0,123832
2016-10-17,919.55,955.05,291503
2016-10-18,922.25,941.0,243940
2016-10-19,920.55,936.4,160000
2016-10-20,914.25,938.7,155434
2016-10-21,913.0,932.6,155486
2016-10-24,879.5,923.95,189019
2016-10-25,881.4,900.8,241173
2016-10-26,868.3,888.75,565255
2016-10-27,866.0,883.0,767935
2016-10-28,863.1,881.6,96624
2016-10-30,869.1,878.1,15571
2016-11-01,875.0,887.4,231824
2016-11-02,862.95,881.0,545591
2016-11-03,864.4,887.6,519424
2016-11-04,866.1,887.2,378163
2016-11-07,864.0,913.75,374286
2016-11-08,888.0,910.0,356598
2016-11-09,860.0,908.35,1516562
2016-11-10,886.05,912.0,1193742
2016-11-11,867.6,905.0,397290
2016-11-15,837.0,869.0,798792
2016-11-16,835.0,869.9,149716
2016-11-17,826.55,862.0,283334
2016-11-18,847.05,862.95,105431
2016-11-21,841.55,857.0,131969
2016-11-22,842.5,870.0,196651
2016-11-23,841.0,864.65,215814
2016-11-24,848.0,870.0,697619
2016-11-25,848.7,876.95,122967
2016-11-28,848.0,887.85,254229
2016-11-29,861.6,879.5,161602
2016-11-30,866.35,889.8,240581
2016-12-01,860.15,879.2,408125
2016-12-02,849.4,871.8,211681
2016-12-05,850.15,864.95,61145
2016-12-06,843.55,859.55,114446
2016-12-07,839.15,859.95,70250
2016-12-08,844.15,858.0,77060
2016-12-09,837.85,852.0,129086
2016-12-12,824.25,845.35,86939
2016-12-13,826.05,840.0,67869
2016-12-14,827.3,847.0,155641
2016-12-15,812.65,840.0,295608
2016-12-16,813.5,837.7,121472
2016-12-19,815.1,827.0,70156
2016-12-20,789.3,820.5,174007
2016-12-21,776.55,807.7,240913
2016-12-22,752.5,785.0,728360
2016-12-23,743.0,772.95,145319
2016-12-26,756.0,780.25,251091
2016-12-27,757.0,775.7,131457
2016-12-28,762.0,786.6,136758
2016-12-29,757.2,791.0,266485
2016-12-30,775.45,795.0,188162
2017-01-02,771.7,809.0,90626
2017-01-03,773.2,791.5,140663
2017-01-04,782.15,805.0,179149
2017-01-05,798.3,816.0,198125
2017-01-06,797.3,814.75,157472
2017-01-09,793.35,808.0,79862
2017-01-10,800.05,814.0,123899
2017-01-11,805.0,829.0,171140
2017-01-12,810.2,825.95,75680
2017-01-13,808.75,830.0,236509
2017-01-16,807.85,825.0,72182
2017-01-17,809.0,840.85,434491
2017-01-18,817.0,846.9,222912
2017-01-19,805.15,835.0,163858
2017-01-20,798.0,817.7,179122
2017-01-23,796.65,824.5,343549
2017-01-24,804.25,824.9,57126
2017-01-25,811.2,829.1,270060
2017-01-27,807.3,836.0,148043
2017-01-30,800.1,817.05,85810
2017-01-31,796.3,814.85,137968
2017-02-01,787.5,823.8,155263
2017-02-02,810.75,828.7,98435
2017-02-03,810.3,834.4,141017
2017-02-06,819.7,845.0,172538
2017-02-07,811.0,845.0,202251
2017-02-08,785.0,810.0,418357
2017-02-09,792.55,810.0,573359
2017-02-10,785.0,803.9,287059
2017-02-13,775.5,805.65,277953
2017-02-14,773.1,794.1,227732
2017-02-15,779.0,790.55,179153
2017-02-16,781.0,794.5,144211
2017-02-17,781.5,793.5,79979
2017-02-20,783.3,806.2,330825
2017-02-21,778.0,816.7,335557
2017-02-22,786.1,810.0,98492
2017-02-23,781.0,798.0,173060
2017-02-27,778.75,796.0,249920
2017-02-28,775.0,789.4,61373
2017-03-01,776.0,788.7,105110
2017-03-02,770.5,790.7,162920
2017-03-03,772.2,782.6,78121
2017-03-06,775.5,785.0,455245
2017-03-07,777.0,784.8,61818
2017-03-08,773.5,787.85,171168
2017-03-09,766.25,783.2,176188
2017-03-10,765.0,782.2,318026
2017-03-14,770.55,777.05,143093
2017-03-15,770.0,798.0,386384
2017-03-16,768.05,781.55,107809
2017-03-17,772.0,783.9,239139
2017-03-20,773.0,784.2,121169
2017-03-21,765.0,779.0,73187
2017-03-22,763.7,778.65,131768
2017-03-23,765.5,776.0,175376
2017-03-24,767.55,779.5,116349
2017-03-27,764.0,773.7,57581
2017-03-28,768.0,789.95,220690
2017-03-29,774.1,787.5,221388
2017-03-30,773.5,786.5,310702
2017-03-31,767.7,782.0,83197
2017-04-03,740.1,773.5,369090
2017-04-05,760.0,769.2,83820
2017-04-06,759.7,776.0,122924
2017-04-07,764.0,778.45,139741
2017-04-10,733.5,770.0,513176
2017-04-11,731.95,759.0,352248
2017-04-12,739.05,752.0,216646
2017-04-13,745.0,759.2,304793
2017-04-17,749.05,759.75,155493
2017-04-18,717.2,762.4,258023
2017-04-19,726.0,745.8,105743
2017-04-20,737.05,752.05,104957
2017-04-21,748.0,758.6,121681
2017-04-24,744.85,765.5,240170
2017-04-25,755.5,764.0,174844
2017-04-26,756.1,769.2,174615
2017-04-27,758.5,784.9,292893
2017-04-28,764.15,786.0,126810
2017-05-02,763.25,772.95,84788
2017-05-03,775.75,819.0,805846
2017-05-04,771.3,792.25,214124
2017-05-05,769.0,790.0,263925
2017-05-08,771.0,788.0,107382
2017-05-09,778.0,800.0,139750
2017-05-10,791.95,813.45,171565
2017-05-11,795.15,878.4,1379809
2017-05-12,817.3,861.0,512736
2017-05-15,822.2,844.6,267887
2017-05-16,798.0,834.55,271473
2017-05-17,797.65,826.85,504017
2017-05-18,773.35,805.0,695799
2017-05-19,773.55,808.45,236437
2017-05-22,773.4,808.0,676829
2017-05-23,766.8,798.0,447747
2017-05-24,768.55,786.4,179221
2017-05-25,772.25,787.75,83391
2017-05-26,777.7,799.5,122009
2017-05-29,776.8,803.1,152998
2017-05-30,783.75,799.55,72481
2017-05-31,797.2,827.45,394523
2017-06-01,793.4,814.95,183250
2017-06-02,802.85,816.0,116499
2017-06-05,806.0,834.9,316627
2017-06-06,807.15,830.35,126398
2017-06-07,797.0,814.2,114809
2017-06-08,800.0,845.0,630398
2017-06-09,786.0,827.8,392292
2017-06-12,772.65,814.9,550131
2017-06-13,788.5,803.75,301679
2017-06-14,790.0,798.0,90734
2017-06-15,789.6,797.9,82319
2017-06-16,780.8,796.85,113650
2017-06-19,782.35,790.2,53555
2017-06-20,777.7,792.65,170216
2017-06-21,780.3,790.5,108509
2017-06-22,778.95,790.5,84627
2017-06-23,776.3,786.8,75665
2017-06-27,773.95,789.0,90613
2017-06-28,780.0,796.0,119966
2017-06-29,776.3,789.0,86509
2017-06-30,777.5,785.45,74154
2017-07-03,780.15,790.0,55530
2017-07-04,784.0,814.9,535095
2017-07-05,796.0,825.9,545361
2017-07-06,801.05,814.75,111888
2017-07-07,796.0,814.55,286588
2017-07-10,800.0,812.0,20995
2017-07-11,799.4,814.75,97036
2017-07-12,802.25,820.4,302187
2017-07-13,810.0,824.0,171155
2017-07-14,805.25,818.0,108813
2017-07-17,809.55,834.0,383383
2017-07-18,812.8,826.9,174685
2017-07-19,819.35,836.1,378637
2017-07-20,815.1,842.45,410140
2017-07-21,803.05,826.4,170710
2017-07-24,807.6,824.4,229167
2017-07-25,807.5,820.95,97000
2017-07-26,808.75,819.9,102653
2017-07-27,806.4,824.4,159742
2017-07-28,804.0,823.8,110884
2017-07-31,809.35,823.0,108734
2017-08-01,814.45,826.9,212498
2017-08-02,805.95,820.95,152739
2017-08-03,798.6,814.85,90500
2017-08-04,801.8,819.0,123891
2017-08-07,810.65,830.0,135035
2017-08-08,810.0,834.3,172012
2017-08-09,815.3,859.0,758790
2017-08-10,806.3,849.05,395016
2017-08-11,778.7,825.55,438643
2017-08-14,787.0,807.0,200091
2017-08-16,791.75,814.0,153191
2017-08-17,803.2,819.8,101493
2017-08-18,787.05,808.9,159333
2017-08-21,797.0,808.8,105028
2017-08-22,795.0,818.0,158541
2017-08-23,801.65,812.4,181656
2017-08-24,805.55,820.75,303403
2017-08-28,809.1,828.0,108954
2017-08-29,796.5,827.0,199608
2017-08-30,794.65,808.9,217702
2017-08-31,785.0,809.85,302126
2017-09-01,791.7,810.25,263253
2017-09-04,794.4,810.85,141279
2017-09-05,797.95,814.2,195106
2017-09-06,792.0,803.0,220325
2017-09-07,780.55,803.65,244079
2017-09-08,775.25,788.7,336204
2017-09-11,777.0,795.75,143685
2017-09-12,777.0,790.8,223298
2017-09-13,777.0,793.0,195947
2017-09-14,776.2,787.0,85075
2017-09-15,778.75,793.5,345097
2017-09-18,792.0,801.7,162772
2017-09-19,798.0,809.05,245594
2017-09-20,799.0,808.15,124367
2017-09-21,799.0,813.9,173872
2017-09-22,806.65,827.75,359433
2017-09-25,804.15,867.0,883150
2017-09-26,842.4,860.4,199427
2017-09-27,818.5,855.5,98421
2017-10-17,824.0,844.85,460170
2017-10-18,822.8,844.2,128574
2017-10-19,832.1,845.8,22835
2017-10-23,832.55,855.0,277892
2017-10-24,838.3,860.0,410708
2017-10-25,852.0,928.0,1081094
2017-10-26,905.05,945.0,363773
2017-10-27,941.0,1047.0,2224446
2017-10-30,980.15,1063.45,1790830
2017-10-31,1023.2,1048.0,257111
2017-11-01,1015.0,1066.4,471705
2017-11-02,1042.75,1083.85,299527
2017-11-03,1067.8,1141.8,1339457
2017-11-06,1112.6,1190.4,1302020
2017-11-07,1118.05,1169.6,725221
2017-11-08,1110.55,1189.0,2057284
2017-11-09,1052.2,1144.95,1387905
2017-11-10,1102.05,1133.35,506653
2017-11-13,1099.0,1130.5,290706
2017-11-14,1106.35,1123.05,189761
2017-11-15,1080.8,1120.0,193727
2017-11-16,1084.3,1134.8,254391
2017-11-17,1085.0,1176.5,833452
2017-11-20,1068.25,1097.25,397062
2017-11-21,1061.3,1103.15,419408
2017-11-22,1070.0,1118.75,492724
2017-11-23,1069.45,1119.8,294495
2017-11-24,1080.0,1101.95,245688
2017-11-27,1080.5,1125.0,186909
2017-11-28,1055.15,1132.0,419695
2017-11-29,1098.0,1147.0,307736
2017-11-30,1076.7,1108.9,286109
2017-12-01,1046.05,1097.95,161979
2017-12-04,1040.75,1067.95,194654
2017-12-05,1030.15,1065.95,271842
2017-12-06,1013.85,1072.45,322818
2017-12-07,1022.35,1042.0,228981
2017-12-08,1037.0,1063.0,238078
2017-12-11,1052.35,1070.15,119083
2017-12-12,1003.95,1060.0,159941
2017-12-13,1016.0,1055.5,567916
2017-12-14,1008.35,1038.35,238836
2017-12-15,1015.0,1040.0,356200
2017-12-18,991.3,1047.0,250808
2017-12-19,1035.0,1085.5,649398
2017-12-20,1066.0,1095.0,312377
2017-12-21,1060.05,1085.0,138563
2017-12-22,1055.35,1079.5,170410
2017-12-26,1051.0,1077.5,261794
2017-12-27,1057.6,1075.0,193200
2017-12-28,1066.05,1089.85,333197
2017-12-29,1065.3,1097.0,359069
2018-01-01,1054.0,1089.5,135482
2018-01-02,1025.75,1070.0,196102
2018-01-03,1021.3,1096.0,540133
2018-01-04,1071.15,1097.95,356222
2018-01-05,1090.0,1164.0,1422783
2018-01-08,1141.3,1169.0,542395
2018-01-09,1131.2,1178.65,397993
2018-01-10,1123.5,1154.65,256271
2018-01-11,1126.0,1198.75,738631
2018-01-12,1155.0,1186.75,499255
2018-01-15,1137.55,1178.1,233751
2018-01-16,1077.65,1154.95,323975
2018-01-17,1055.35,1139.95,457964
2018-01-18,1059.85,1144.75,277784
2018-01-19,1071.2,1105.0,295009
2018-01-22,1090.0,1175.0,664035
2018-01-23,1130.05,1183.0,490576
2018-01-24,1118.0,1155.0,776020
2018-01-25,1125.75,1179.0,604084
2018-01-29,1143.0,1170.85,212668
2018-01-30,1111.2,1157.35,201397
2018-01-31,1131.0,1155.5,181780
2018-02-01,1135.0,1200.0,432108
2018-02-02,1128.4,1185.0,585838
2018-02-05,1104.7,1243.0,1652212
2018-02-06,1100.0,1149.45,1007077
2018-02-07,1078.15,1151.1,280848
2018-02-08,1051.5,1094.4,439293
