Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2015-07-15,136.6,139.5,1530200
2015-07-16,136.6,138.94,804974
2015-07-17,137.25,140.0,2108950
2015-07-20,138.19,142.55,2394358
2015-07-21,136.9,141.9,1965237
2015-07-22,134.5,140.0,1310150
2015-07-23,139.4,142.19,2009103
2015-07-24,140.1,142.3,1542474
2015-07-27,136.75,140.6,1245996
2015-07-28,136.15,138.5,1294926
2015-07-29,137.25,138.9,1150281
2015-07-30,135.5,137.69,1848759
2015-07-31,135.35,142.8,2328615
2015-08-03,140.25,143.85,1673236
2015-08-04,141.0,144.75,2117898
2015-08-05,141.8,144.65,1550830
2015-08-06,141.0,147.3,3835649
2015-08-07,141.6,145.0,992867
2015-08-10,138.25,142.65,1248444
2015-08-11,136.19,140.8,1269206
2015-08-12,132.1,137.69,1197225
2015-08-13,129.4,134.75,1074691
2015-08-14,129.75,133.69,1714304
2015-08-17,130.69,132.9,798673
2015-08-18,132.55,136.4,2189190
2015-08-19,131.5,134.8,1504926
2015-08-20,131.75,135.0,1354813
2015-08-21,127.0,132.19,1043785
2015-08-24,112.5,128.9,3763375
2015-08-25,108.55,119.4,5056575
2015-08-26,115.15,119.8,1404188
2015-08-27,115.9,119.45,6857158
2015-08-28,117.0,120.4,3490011
2015-08-31,116.85,120.15,2010188
2015-09-01,114.05,118.75,2716732
2015-09-02,115.5,119.35,1927201
2015-09-03,119.0,125.0,4688477
2015-09-04,116.75,124.55,2496844
2015-09-07,118.35,122.45,1349442
2015-09-08,117.0,122.1,1414288
2015-09-09,121.55,124.5,1569358
2015-09-10,120.0,124.6,1042265
2015-09-11,122.7,125.3,784377
2015-09-14,121.65,124.5,789201
2015-09-15,124.05,126.45,939558
2015-09-16,122.15,126.95,695624
2015-09-18,122.9,126.0,1284690
2015-09-21,123.05,126.2,623623
2015-09-22,122.9,127.0,1284630
2015-09-23,122.25,125.35,1055109
2015-09-24,123.65,125.95,1011551
2015-09-28,123.8,128.0,1253307
2015-09-29,123.1,127.6,1009942
2015-09-30,126.65,129.4,915110
2015-10-01,127.4,131.19,1218988
2015-10-05,130.1,132.44,746173
2015-10-06,129.6,132.55,1009128
2015-10-07,131.6,133.94,994870
2015-10-08,131.85,134.9,846622
2015-10-09,133.35,135.35,1317037
2015-10-12,133.9,136.0,566886
2015-10-13,131.69,134.69,1028678
2015-10-14,132.4,135.0,1428493
2015-10-15,133.19,135.0,591991
2015-10-16,132.6,135.19,357403
2015-10-19,133.25,135.1,405056
2015-10-20,134.65,141.9,2469431
2015-10-21,135.6,139.69,589717
2015-10-23,136.85,140.0,413539
2015-10-26,137.19,140.19,734224
2015-10-27,135.1,139.1,881996
2015-10-28,135.0,136.94,593469
2015-10-29,134.8,138.5,2084196
2015-10-30,131.0,137.25,774022
2015-11-02,130.94,135.0,621684
2015-11-03,130.8,134.15,519168
2015-11-04,131.4,133.5,557561
2015-11-05,127.5,132.6,892494
2015-11-06,124.75,128.25,858491
2015-11-09,123.0,129.44,1107840
2015-11-10,125.3,128.44,525833
2015-11-11,126.7,130.0,100180
2015-11-13,126.25,129.0,737584
2015-11-16,126.5,129.4,580961
2015-11-17,128.3,134.0,1152357
2015-11-18,128.1,133.65,922793
2015-11-19,129.25,131.4,488288
2015-11-20,131.05,136.0,1149754
2015-11-23,131.25,135.0,842444
2015-11-24,132.5,135.69,613392
2015-11-26,134.15,136.25,1904180
2015-11-27,134.9,138.4,1152280
2015-11-30,135.9,138.1,849968
2015-12-01,135.0,139.1,911482
2015-12-02,135.0,137.8,565383
2015-12-03,134.19,136.8,689892
2015-12-04,132.75,135.0,758581
2015-12-07,134.1,135.8,476940
2015-12-08,134.5,138.5,1271238
2015-12-09,130.4,136.3,1152536
2015-12-10,131.9,135.8,704236
2015-12-11,131.19,135.8,836942
2015-12-14,131.65,135.0,773849
2015-12-15,132.75,134.85,589790
2015-12-16,134.15,138.85,1191657
2015-12-17,136.3,142.8,1707401
2015-12-18,141.0,144.0,1147660
2015-12-21,141.3,144.3,1040800
2015-12-22,140.3,144.0,609093
2015-12-23,141.05,142.8,561726
2015-12-24,142.0,146.44,1428993
2015-12-28,143.44,145.25,780709
2015-12-29,141.19,144.4,1260484
2015-12-30,141.5,147.4,1746109
2015-12-31,144.19,148.0,2929510
2016-01-01,145.5,148.8,781067
2016-01-04,142.25,147.2,950484
2016-01-05,142.2,149.5,1502760
2016-01-06,144.5,149.8,834054
2016-01-07,139.0,144.7,1034747
2016-01-08,140.1,146.75,1284440
2016-01-11,140.95,144.0,1201860
2016-01-12,138.05,143.45,1353097
2016-01-13,130.3,141.95,1907971
2016-01-14,131.15,136.25,1431102
2016-01-15,127.5,135.4,1756768
2016-01-18,121.05,129.0,2065711
2016-01-19,121.55,127.0,1411260
2016-01-20,120.5,124.6,1278069
2016-01-21,119.5,124.55,1322358
2016-01-22,121.95,126.9,1084192
2016-01-25,123.4,127.0,682689
2016-01-27,123.3,125.95,655053
2016-01-28,122.6,125.4,1539708
2016-01-29,123.35,127.45,925581
2016-02-01,125.2,128.3,592819
2016-02-02,123.55,127.7,734748
2016-02-03,121.0,124.8,877186
2016-02-04,120.4,123.4,1120485
2016-02-05,121.45,123.95,797137
2016-02-08,122.5,126.1,1227619
2016-02-09,120.1,124.4,1109232
2016-02-10,116.45,121.0,1654991
2016-02-11,102.4,115.8,5524328
2016-02-12,100.0,106.4,2087141
2016-02-15,105.1,108.45,1091675
2016-02-16,102.2,108.9,1341261
2016-02-17,101.1,104.6,1268061
2016-02-18,102.5,106.5,1429030
2016-02-19,104.25,108.2,1340622
2016-02-22,107.0,109.85,1151733
2016-02-23,105.1,109.5,1037357
2016-02-24,105.0,108.3,758132
2016-02-25,102.5,108.05,9364686
2016-02-26,103.8,108.5,2381968
2016-02-29,101.6,107.1,1639500
2016-03-01,104.2,109.5,1481271
2016-03-02,109.45,112.75,1220668
2016-03-03,107.95,111.25,1260507
2016-03-04,109.15,113.9,1377634
2016-03-08,113.1,116.4,1677380
2016-03-09,114.55,117.5,1555016
2016-03-10,115.4,118.1,1177827
2016-03-11,115.05,117.6,1170769
2016-03-14,113.9,117.35,1609295
2016-03-15,115.0,116.4,1082982
2016-03-16,114.1,116.1,964165
2016-03-17,115.0,116.95,1396728
2016-03-18,115.95,119.65,2062464
2016-03-21,118.75,120.9,839802
2016-03-22,120.45,123.3,1469400
2016-03-23,118.65,122.15,1230385
2016-03-28,118.5,121.0,1382616
2016-03-29,118.4,120.4,3588313
2016-03-30,119.5,125.0,1922207
2016-03-31,120.3,122.3,1627181
2016-04-01,120.2,124.2,1532533
2016-04-04,120.75,123.45,831737
2016-04-05,118.0,121.15,1663091
2016-04-06,115.0,120.0,1327276
2016-04-07,118.1,120.4,1147382
2016-04-08,117.0,119.0,648096
2016-04-11,117.85,120.25,1050521
2016-04-12,118.05,120.1,788617
2016-04-13,118.95,121.35,928735
2016-04-18,119.1,121.0,765331
2016-04-20,119.55,123.2,1572869
2016-04-21,119.55,122.75,892645
2016-04-22,119.0,121.85,716365
2016-04-25,120.0,121.9,782130
2016-04-26,120.6,122.5,984070
2016-04-27,121.95,123.95,1949554
2016-04-28,120.0,123.5,2142054
2016-04-29,119.0,121.05,869948
2016-05-02,119.0,121.8,717595
2016-05-03,119.15,122.55,1356187
2016-05-04,116.3,119.8,894057
2016-05-05,115.3,117.8,745000
2016-05-06,115.8,119.5,654231
2016-05-09,117.45,120.4,1207381
2016-05-10,118.0,119.95,526190
2016-05-11,116.3,118.25,622661
2016-05-12,117.25,119.2,596225
2016-05-13,118.0,120.7,1103386
2016-05-16,118.45,121.0,688646
2016-05-17,119.6,121.4,1068540
2016-05-18,119.55,121.75,641976
2016-05-19,118.95,122.0,1085102
2016-05-20,119.5,121.15,466672
2016-05-23,119.7,124.1,1396870
2016-05-24,119.7,122.2,1438192
2016-05-25,119.15,121.0,1787665
2016-05-26,118.15,120.25,1383549
2016-05-27,116.85,119.4,676137
2016-05-30,117.3,119.65,692008
2016-05-31,117.55,119.1,658231
2016-06-01,117.85,119.45,581341
2016-06-02,117.65,119.8,549738
2016-06-03,119.7,122.1,1783456
2016-06-06,118.6,121.2,866406
2016-06-07,118.85,120.35,690551
2016-06-08,118.9,126.5,2390316
2016-06-09,124.6,127.45,2825223
2016-06-10,122.7,126.0,900666
2016-06-13,122.0,129.0,4305954
2016-06-14,126.0,129.5,2902578
2016-06-15,126.6,128.15,1662070
2016-06-16,123.8,128.55,1489092
2016-06-17,124.7,128.35,1717907
2016-06-20,124.55,127.15,732869
2016-06-21,125.1,126.8,447117
2016-06-22,124.7,128.65,2792498
2016-06-23,125.6,128.15,1408701
2016-06-24,117.1,124.85,3585896
2016-06-27,124.3,126.4,2162032
2016-06-28,126.75,128.6,2563561
2016-06-29,128.1,130.9,2735697
2016-06-30,129.45,131.95,2810587
2016-07-01,131.5,136.75,5379977
2016-07-04,133.8,135.8,1144671
2016-07-05,133.2,136.15,942568
2016-07-07,133.45,136.4,2125346
2016-07-08,131.45,134.6,1296935
2016-07-11,132.7,135.0,1689644
2016-07-12,132.5,135.15,1612081
2016-07-13,131.1,133.8,1306338
2016-07-14,131.6,133.3,1093389
2016-07-15,132.25,134.5,1587827
2016-07-18,129.15,133.45,2283784
2016-07-19,128.8,131.5,3903542
2016-07-20,130.35,134.8,1887075
2016-07-21,131.15,134.8,1884426
2016-07-22,131.2,132.9,2012357
2016-07-25,131.2,134.0,1656721
2016-07-26,130.55,134.55,1271947
2016-07-27,131.45,138.75,3576969
2016-07-28,136.55,142.25,3754038
2016-07-29,139.2,144.7,3056272
2016-08-01,138.25,144.85,1987955
2016-08-02,138.1,141.8,1175233
2016-08-03,135.1,140.05,1451654
2016-08-04,135.5,139.4,1515003
2016-08-05,138.5,140.65,1427614
2016-08-08,138.4,143.5,2430227
2016-08-09,139.15,147.0,8549636
2016-08-10,137.25,144.5,3289526
2016-08-11,135.75,139.25,1140212
2016-08-12,136.0,139.45,1024054
2016-08-16,136.1,139.1,1518494
2016-08-17,137.15,139.4,778141
2016-08-18,137.85,139.55,901208
2016-08-19,138.75,141.85,2298138
2016-08-22,138.0,142.05,1398679
2016-08-23,138.4,141.0,1282978
2016-08-24,139.8,142.45,2956023
2016-08-25,140.1,145.5,4868511
2016-08-26,138.9,141.7,1468343
2016-08-29,137.8,141.15,1604324
2016-08-30,138.75,140.75,1832319
2016-08-31,140.0,141.6,1401308
2016-09-01,140.0,143.35,2493654
2016-09-02,141.0,142.6,1681308
2016-09-06,141.25,143.25,1300643
2016-09-07,141.3,144.2,2381717
2016-09-08,141.8,143.5,1155009
2016-09-09,138.8,142.7,1199464
2016-09-12,134.95,138.4,2248691
2016-09-14,135.1,138.2,1045853
2016-09-15,136.3,138.5,1451283
2016-09-16,137.85,141.7,3029995
2016-09-19,138.95,141.3,1362666
2016-09-20,137.5,140.35,1787917
2016-09-21,137.6,140.35,1635459
2016-09-22,137.7,139.95,1204798
2016-09-23,138.1,144.0,3538509
2016-09-26,140.0,144.25,2769361
2016-09-27,140.55,146.4,3316650
2016-09-28,145.6,149.15,6464628
2016-09-29,134.35,148.0,4753568
2016-09-30,136.2,140.9,1471713
2016-10-03,139.8,143.15,1927658
2016-10-04,138.75,143.25,2678079
2016-10-05,140.45,154.4,9741635
2016-10-06,148.6,155.45,6256632
2016-10-07,150.6,154.5,4097231
2016-10-10,151.1,153.95,2063455
2016-10-13,145.1,153.0,3116651
2016-10-14,147.4,154.2,3968866
2016-10-17,149.2,154.25,3180180
2016-10-18,150.75,152.7,2736835
2016-10-19,150.85,157.7,6685790
2016-10-20,151.95,156.65,2780284
2016-10-21,151.15,154.2,1751366
2016-10-24,152.0,156.0,2715234
2016-10-25,148.4,151.75,3234883
2016-10-26,144.05,151.2,3586046
2016-10-27,135.65,141.2,8524741
2016-10-28,138.0,141.3,2281364
2016-10-30,139.0,141.0,428310
2016-11-01,138.3,140.75,1497745
2016-11-02,134.5,138.0,2026448
2016-11-03,130.8,136.25,2063211
2016-11-04,126.0,132.0,4614456
2016-11-07,127.25,130.4,1948286
2016-11-08,126.55,131.0,2758553
2016-11-09,114.95,122.9,5272740
2016-11-10,123.65,127.1,2170482
2016-11-11,117.25,125.35,3058329
2016-11-15,114.25,119.8,2405650
2016-11-16,120.4,125.3,4703414
2016-11-17,115.2,122.8,1306586
2016-11-18,118.3,121.0,2008909
2016-11-21,114.9,121.8,1976322
2016-11-22,116.05,118.8,3411500
2016-11-23,116.85,118.9,2170944
2016-11-24,114.5,117.65,2220419
2016-11-25,115.6,119.2,1474301
2016-11-28,117.5,121.8,1738935
2016-11-29,121.5,124.2,1993986
2016-11-30,122.5,124.4,1616908
2016-12-01,121.55,124.65,1205710
2016-12-02,120.3,123.4,1343432
2016-12-05,121.1,124.85,1401882
2016-12-06,122.8,125.25,1486818
2016-12-07,120.75,124.5,1217621
2016-12-08,123.0,125.1,1090370
2016-12-09,123.5,124.6,920060
2016-12-12,122.1,125.0,760874
2016-12-13,123.05,125.0,502421
2016-12-14,122.4,124.8,826188
2016-12-15,122.2,126.85,2212399
2016-12-16,122.95,125.0,804735
2016-12-19,124.0,126.1,923038
2016-12-20,120.75,125.0,646197
2016-12-21,120.75,122.95,677057
2016-12-22,119.0,122.4,839802
2016-12-23,118.0,119.8,749376
2016-12-26,116.3,118.85,425216
2016-12-27,116.45,121.05,728501
2016-12-28,119.2,122.0,866902
2016-12-29,119.6,122.15,1025503
2016-12-30,121.1,123.3,1017447
2017-01-02,121.35,124.2,1102178
2017-01-03,122.8,125.4,580430
2017-01-04,123.8,126.05,656213
2017-01-05,124.55,125.65,503565
2017-01-06,124.05,126.95,1255021
2017-01-09,123.95,125.5,414927
2017-01-10,123.8,125.5,533212
2017-01-11,124.55,127.9,839283
2017-01-12,124.05,128.4,1403598
2017-01-13,126.65,130.9,3617760
2017-01-16,127.0,128.4,538746
2017-01-17,126.55,129.4,851814
2017-01-18,127.7,130.45,1059940
2017-01-19,129.15,131.55,1308883
2017-01-20,126.0,131.35,961631
2017-01-23,126.6,128.4,746313
2017-01-24,126.85,128.95,996229
2017-01-25,127.45,129.25,909771
2017-01-27,128.35,129.95,759876
2017-01-30,128.1,131.8,1256759
2017-01-31,128.5,132.0,1614154
2017-02-01,127.35,130.65,1221969
2017-02-02,132.4,138.8,6652685
2017-02-03,137.1,143.9,3569132
2017-02-06,141.2,144.75,2127506
2017-02-07,140.1,145.8,2205918
2017-02-08,141.35,146.9,2162887
2017-02-09,143.05,147.15,1726818
2017-02-10,142.6,145.5,1367413
2017-02-13,141.25,146.85,2224197
2017-02-14,139.95,143.7,1395593
2017-02-15,138.0,142.85,1193620
2017-02-16,138.1,140.7,942382
2017-02-17,139.65,141.95,952450
2017-02-20,139.8,142.6,1517679
2017-02-21,141.0,143.2,1671915
2017-02-22,139.6,142.75,1296093
2017-02-23,138.7,140.9,1340126
2017-02-27,138.35,140.45,1129032
2017-02-28,136.75,139.85,1513693
2017-03-01,138.25,145.8,4919352
2017-03-02,140.05,145.75,1765255
2017-03-03,140.1,144.2,1672938
2017-03-06,142.1,145.2,2043052
2017-03-07,142.2,144.15,727617
2017-03-08,140.05,143.0,1103877
2017-03-09,140.2,142.35,1073015
2017-03-10,136.75,142.25,1671172
2017-03-14,138.6,140.4,838219
2017-03-15,139.3,142.1,1279451
2017-03-16,141.35,145.5,3987646
2017-03-17,142.25,145.7,1898811
2017-03-20,144.8,147.45,2675495
2017-03-21,145.1,148.45,2955856
2017-03-22,142.2,145.55,2306755
2017-03-23,143.2,152.5,6422298
2017-03-24,150.5,153.15,3485991
2017-03-27,148.0,151.9,2933289
2017-03-28,148.0,153.9,2740120
2017-03-29,149.5,153.0,2092924
2017-03-30,149.7,152.75,3022795
2017-03-31,150.1,152.1,1193137
2017-04-03,150.3,153.5,1788548
2017-04-05,151.0,154.8,2011288
2017-04-06,151.25,154.35,2295942
2017-04-07,150.0,154.45,1444642
2017-04-10,149.4,152.25,1857915
2017-04-11,151.05,153.75,2064221
2017-04-12,150.3,153.95,1907247
2017-04-13,149.8,153.0,1272204
2017-04-17,148.55,151.0,830703
2017-04-18,147.5,152.5,1563947
2017-04-19,147.5,150.8,1092317
2017-04-20,150.25,153.6,1540540
2017-04-21,149.7,153.9,1293698
2017-04-24,151.0,153.25,1079887
2017-04-25,151.0,153.15,945527
2017-04-26,151.6,156.6,4161713
2017-04-27,151.55,155.4,1388038
2017-04-28,152.0,154.7,1132516
2017-05-02,153.75,161.45,6827849
2017-05-03,155.55,158.85,1523044
2017-05-04,154.8,158.3,1653237
2017-05-05,151.1,156.5,1349536
2017-05-08,151.95,154.15,1239593
2017-05-09,152.55,155.15,939148
2017-05-10,153.9,156.35,1186929
2017-05-11,153.2,156.2,589464
2017-05-12,151.65,154.75,940916
2017-05-15,152.45,155.0,1012554
2017-05-16,153.0,155.45,1306020
2017-05-17,152.5,154.65,1161590
2017-05-18,147.0,152.6,1233917
2017-05-19,148.35,153.8,2744849
2017-05-22,147.2,151.15,1098727
2017-05-23,143.65,148.4,1355129
2017-05-24,140.2,146.1,1755862
2017-05-25,142.1,144.65,1842806
2017-05-26,143.5,147.25,1417686
2017-05-29,143.9,147.5,977041
2017-05-30,143.7,146.2,1513053
2017-05-31,147.55,151.0,3325237
2017-06-01,148.25,154.0,2952069
2017-06-02,152.15,158.35,3603942
2017-06-05,152.9,156.5,1647207
2017-06-06,152.2,155.65,1290705
2017-06-07,152.4,156.4,1943703
2017-06-08,153.4,156.9,1479812
2017-06-09,152.8,155.65,1319642
2017-06-12,151.75,154.5,1438107
2017-06-13,151.7,157.7,3463217
2017-06-14,155.05,160.45,4815053
2017-06-15,157.6,162.75,3647423
2017-06-16,157.7,161.8,1968954
2017-06-19,155.9,159.55,1362450
2017-06-20,155.55,158.65,1212404
2017-06-21,156.05,159.4,2770731
2017-06-22,154.0,158.6,2216575
2017-06-23,149.8,155.0,1980476
2017-06-27,145.75,151.95,1465569
2017-06-28,146.4,150.2,2135161
2017-06-29,147.9,151.7,2280933
2017-06-30,147.1,151.7,1854572
2017-07-03,150.75,155.65,8680232
2017-07-04,149.75,154.15,3080845
2017-07-05,150.0,157.1,5849123
2017-07-06,152.75,157.8,4873097
2017-07-07,153.1,158.9,6442241
2017-07-10,157.1,167.85,4760876
2017-07-11,167.05,172.8,12571250
2017-07-12,169.0,174.8,10623109
2017-07-13,171.2,176.7,5222043
2017-07-14,172.05,175.9,2831387
2017-07-17,172.6,179.3,4882663
2017-07-18,173.05,178.7,3264325
2017-07-19,173.7,177.4,4161102
2017-07-20,170.3,176.25,2791324
2017-07-21,169.7,173.85,4670938
2017-07-24,169.45,174.3,2636591
2017-07-25,169.2,172.25,2103806
2017-07-26,170.75,175.35,3803339
2017-07-27,167.7,173.85,2370296
2017-07-28,166.85,170.65,2290563
2017-07-31,168.35,172.4,1896521
2017-08-01,166.75,171.75,2140964
2017-08-02,164.2,168.55,2009220
2017-08-03,164.5,169.4,2895078
2017-08-04,163.85,167.6,2298689
2017-08-07,167.0,171.7,2548868
2017-08-08,165.6,171.8,2372930
2017-08-09,160.45,166.9,1267995
2017-08-10,153.2,163.5,2470478
2017-08-11,152.05,164.8,6027593
2017-08-14,165.1,180.3,9368807
2017-08-16,181.5,196.75,29191015
2017-08-17,189.8,197.4,10381703
2017-08-18,188.05,196.4,10030010
2017-08-21,194.4,203.0,15744338
2017-08-22,188.85,199.5,7466196
2017-08-23,189.15,197.45,7522673
2017-08-24,193.7,198.3,4587179
2017-08-28,192.05,196.3,3684762
2017-08-29,189.35,197.5,5679382
2017-08-30,192.35,198.15,7173447
2017-08-31,196.1,200.7,7760949
2017-09-01,196.3,200.65,3401210
2017-09-04,190.5,198.4,4372250
2017-09-05,193.3,197.4,3442385
2017-09-06,194.6,207.2,14490021
2017-09-07,204.8,209.3,5862028
2017-09-08,205.45,210.8,6430260
2017-09-11,207.3,211.05,3393087
2017-09-12,210.15,213.65,4884083
2017-09-13,206.2,214.95,4637092
2017-09-14,207.35,213.8,2980684
2017-09-15,208.85,213.7,2608124
2017-09-18,210.7,215.0,2491966
2017-09-19,212.85,220.2,9580786
2017-09-20,213.1,216.85,2906933
2017-09-21,207.3,214.8,2914695
2017-09-22,200.0,211.0,3851873
2017-09-25,192.3,202.0,4019965
2017-09-26,195.3,206.45,5546594
2017-09-27,196.65,207.0,3331256
2017-10-17,209.05,213.35,3269191
2017-10-18,205.6,211.45,4687271
2017-10-19,203.7,207.95,532661
2017-10-23,202.6,207.45,2952899
2017-10-24,203.55,210.25,3568231
2017-10-25,203.0,211.5,2640192
2017-10-26,203.4,210.85,4964383
2017-10-27,209.75,221.8,8891566
2017-10-30,222.5,230.25,13953152
2017-10-31,223.15,228.25,5175219
2017-11-01,226.35,231.4,3608627
2017-11-02,223.4,231.25,7866167
2017-11-03,224.35,227.9,1920643
2017-11-06,224.0,236.9,6994467
2017-11-07,221.3,235.5,5306883
2017-11-08,222.55,228.0,3299527
2017-11-09,225.3,241.6,11299727
2017-11-10,234.65,244.0,7726311
2017-11-13,232.85,239.8,2923051
2017-11-14,228.4,248.0,15847309
2017-11-15,237.9,253.35,17805319
2017-11-16,247.2,254.65,6292626
2017-11-17,250.8,260.8,6857865
2017-11-20,259.25,276.25,13458563
2017-11-21,271.15,280.75,12063135
2017-11-22,267.75,275.85,5015906
2017-11-23,270.5,276.95,3371088
2017-11-24,275.05,280.0,3855810
2017-11-27,274.3,278.4,2208868
2017-11-28,276.5,289.8,11258640
2017-11-29,278.3,290.65,6464166
2017-11-30,277.55,292.2,9944314
2017-12-01,282.6,293.6,7150041
2017-12-04,276.4,286.5,5784862
2017-12-05,278.15,283.75,4876970
2017-12-06,273.6,282.95,4358618
2017-12-07,275.65,284.85,3820082
2017-12-08,285.05,289.9,4297335
2017-12-11,285.9,299.55,8045275
2017-12-12,286.65,298.6,6874578
2017-12-13,282.2,292.5,6799578
2017-12-14,279.2,288.25,5575066
2017-12-15,286.15,289.95,3036814
2017-12-18,275.1,293.95,5912782
2017-12-19,291.7,301.45,8383608
2017-12-20,297.75,303.8,4692403
2017-12-21,298.15,303.0,2280137
2017-12-22,299.7,306.35,4703911
2017-12-26,300.55,307.7,3956481
2017-12-27,302.5,308.8,3315278
2017-12-28,303.55,309.3,4620000
2017-12-29,306.35,318.0,6874520
2018-01-01,311.8,317.8,1602814
2018-01-02,307.55,314.95,2014415
2018-01-03,310.15,315.15,2073353
2018-01-04,307.25,313.5,2703849
2018-01-05,310.35,315.85,1896601
2018-01-08,312.2,319.2,2171903
2018-01-09,314.0,319.65,2411068
2018-01-10,312.55,319.1,2517494
2018-01-11,311.8,316.7,3481728
2018-01-12,315.0,328.35,14484043
