Date,Starting_Inv_Amount,Ending_Inv_Amount,Rough_Volume
2015-06-04,208.3,213.35,1015418
2015-06-05,210.1,223.9,1451038
2015-06-08,213.55,224.9,1518418
2015-06-09,208.9,216.5,994294
2015-06-10,208.08,213.63,1131028
2015-06-11,200.1,211.75,727906
2015-06-12,202.5,208.45,668806
2015-06-15,205.13,210.25,292506
2015-06-16,203.1,210.0,357456
2015-06-17,204.55,212.0,1408726
2015-06-18,208.0,212.25,466132
2015-06-19,210.1,221.0,1734460
2015-06-22,220.35,228.2,1034138
2015-06-23,221.15,231.5,870362
2015-06-24,220.0,233.5,2218774
2015-06-25,222.23,232.25,1748280
2015-06-26,222.0,225.4,660256
2015-06-29,215.88,221.5,435618
2015-06-30,216.78,226.25,1891738
2015-07-01,222.58,227.05,614828
2015-07-02,219.9,226.4,1263066
2015-07-03,216.1,223.73,468902
2015-07-06,215.5,223.95,347568
2015-07-07,218.53,223.38,400592
2015-07-08,217.05,224.0,668130
2015-07-09,213.08,222.9,460298
2015-07-10,214.33,217.5,401424
2015-07-13,214.15,219.95,424322
2015-07-14,218.0,221.78,523630
2015-07-15,218.1,220.9,267040
2015-07-16,218.5,222.43,447148
2015-07-17,219.0,221.38,281536
2015-07-20,217.5,222.1,505016
2015-07-21,213.15,219.93,1193640
2015-07-22,213.0,216.38,278944
2015-07-23,214.63,217.5,405902
2015-07-24,214.1,220.5,1448052
2015-07-27,213.2,219.28,407274
2015-07-28,208.53,215.2,507068
2015-07-29,210.13,217.5,972734
2015-07-30,215.6,220.0,520662
2015-07-31,218.58,222.4,1582696
2015-08-03,215.75,223.5,687974
2015-08-04,215.08,222.45,1087794
2015-08-05,217.05,228.5,4277354
2015-08-06,218.75,224.2,1114822
2015-08-07,216.5,220.33,1328012
2015-08-10,217.05,221.95,382870
2015-08-11,215.55,220.0,400526
2015-08-12,209.6,218.03,654956
2015-08-13,208.88,215.5,417966
2015-08-14,208.65,212.5,339512
2015-08-17,209.0,213.85,282002
2015-08-18,213.2,216.3,1175502
2015-08-19,213.53,216.93,1238402
2015-08-20,209.75,217.0,427730
2015-08-21,209.0,216.73,609206
2015-08-24,191.0,211.2,1237362
2015-08-25,191.53,202.5,1548900
2015-08-26,196.35,205.53,1241146
2015-08-27,201.13,207.95,736874
2015-08-28,203.65,208.33,801288
2015-08-31,201.1,209.95,1408430
2015-09-01,200.05,205.28,922644
2015-09-02,200.7,206.0,1640322
2015-09-03,201.25,203.63,903636
2015-09-04,199.15,203.43,436216
2015-09-07,196.18,202.73,288692
2015-09-08,190.15,200.45,466496
2015-09-09,193.58,200.5,682422
2015-09-10,192.5,199.28,477468
2015-09-11,198.48,204.98,817246
2015-09-14,199.5,205.7,687510
2015-09-15,201.58,204.7,1934100
2015-09-16,202.5,205.88,1579074
2015-09-18,201.15,207.25,1214264
2015-09-21,199.68,204.65,437942
2015-09-22,196.5,202.95,555216
2015-09-23,192.0,197.0,583672
2015-09-24,196.53,201.08,865814
2015-09-28,197.73,203.0,1191950
2015-09-29,193.05,200.0,777724
2015-09-30,197.95,202.53,2576848
2015-10-01,199.3,204.5,1675576
2015-10-05,200.15,202.25,1022008
2015-10-06,200.05,203.0,1202424
2015-10-07,200.53,204.0,854448
2015-10-08,199.03,201.48,1034506
2015-10-09,199.23,202.0,869120
2015-10-12,193.65,200.85,735318
2015-10-13,194.55,197.58,574426
2015-10-14,194.95,197.83,447232
2015-10-15,197.43,201.0,1353120
2015-10-16,198.13,200.95,744130
2015-10-19,199.3,201.4,1394086
2015-10-20,195.38,200.5,1108910
2015-10-21,195.63,198.38,375044
2015-10-23,190.58,198.5,1175290
2015-10-26,190.7,195.0,1201116
2015-10-27,193.1,197.3,1078472
2015-10-28,193.95,198.75,680954
2015-10-29,194.88,198.0,1125000
2015-10-30,192.5,197.13,1031808
2015-11-02,190.63,194.33,1112308
2015-11-03,189.3,196.78,2420776
2015-11-04,191.55,203.5,9408310
2015-11-05,200.05,208.25,5275728
2015-11-06,200.5,204.8,1364176
2015-11-09,197.5,202.95,1086156
2015-11-10,197.5,205.43,575662
2015-11-11,202.63,205.5,293428
2015-11-13,198.03,202.85,1249188
2015-11-16,195.0,200.48,690964
2015-11-17,196.63,201.95,1239886
2015-11-18,201.0,212.45,3302042
2015-11-19,209.55,213.5,1429046
2015-11-20,207.55,212.0,1018468
2015-11-23,208.78,215.83,2320414
2015-11-24,213.75,218.25,1445838
2015-11-26,212.9,219.0,1943676
2015-11-27,209.35,216.48,956058
2015-11-30,207.23,212.73,3077504
2015-12-01,210.05,213.0,1154952
2015-12-02,212.5,217.2,1422034
2015-12-03,211.63,215.13,524698
2015-12-04,210.63,213.73,634686
2015-12-07,212.03,215.93,1169112
2015-12-08,211.25,215.5,573096
2015-12-09,210.63,217.45,1484666
2015-12-10,208.83,214.7,869270
2015-12-11,212.25,215.6,973032
2015-12-14,212.5,216.95,859454
2015-12-15,215.15,217.5,2373902
2015-12-16,216.55,219.0,2572340
2015-12-17,218.4,227.35,19343570
2015-12-18,222.5,228.98,9324454
2015-12-21,222.5,234.3,10922390
2015-12-22,216.65,225.0,4847658
2015-12-23,221.45,225.7,2171754
2015-12-24,222.7,229.75,3905231
2015-12-28,223.35,228.0,1072054
2015-12-29,222.9,226.0,1217508
2015-12-30,223.05,227.3,3092677
2015-12-31,224.1,228.0,7786432
2016-01-01,224.4,229.75,275593
2016-01-04,223.55,226.85,549120
2016-01-05,223.85,233.8,1173777
2016-01-06,224.75,233.45,1507146
2016-01-07,221.8,225.7,1808363
2016-01-08,224.25,229.0,942938
2016-01-11,219.05,225.6,1761502
2016-01-12,219.5,224.0,1188532
2016-01-13,221.05,226.6,1419934
2016-01-14,221.8,228.2,828936
2016-01-15,223.55,228.9,650453
2016-01-18,216.8,225.95,2183695
2016-01-19,220.55,227.0,870082
2016-01-20,221.5,228.5,2664817
2016-01-21,219.0,229.0,2974984
2016-01-22,216.8,224.0,3104923
2016-01-25,214.0,222.95,640993
2016-01-27,210.95,216.4,1411309
2016-01-28,207.3,215.9,2012048
2016-01-29,211.6,223.95,2138703
2016-02-01,221.05,231.6,3107761
2016-02-02,220.9,227.95,959010
2016-02-03,219.2,225.8,1086283
2016-02-04,223.95,229.9,1961021
2016-02-05,224.05,229.0,3948713
2016-02-08,227.05,238.15,1782502
2016-02-09,229.0,234.45,1527114
2016-02-10,226.1,232.45,842947
2016-02-11,225.4,231.9,1885533
2016-02-12,226.8,230.6,2248724
2016-02-15,227.05,233.0,3516834
2016-02-16,220.2,230.4,609126
2016-02-17,215.6,229.5,1085499
2016-02-18,228.0,231.95,1954535
2016-02-19,229.75,234.4,2913559
2016-02-22,234.0,242.4,2502756
2016-02-23,236.0,242.4,1338472
2016-02-24,231.6,240.0,1459405
2016-02-25,234.05,243.6,2425643
2016-02-26,236.75,246.0,912625
2016-02-29,234.7,240.0,1066114
2016-03-01,234.4,238.05,1400288
2016-03-02,236.1,240.9,990160
2016-03-03,237.3,241.75,1651384
2016-03-04,236.5,241.95,1181073
2016-03-08,235.0,241.35,931508
2016-03-09,236.55,240.4,1198626
2016-03-10,236.6,240.4,986531
2016-03-11,236.75,248.05,2708517
2016-03-14,249.1,252.9,1750551
2016-03-15,241.5,251.75,1749372
2016-03-16,238.05,242.9,1082071
2016-03-17,240.65,247.75,5781830
2016-03-18,240.2,249.0,2292028
2016-03-21,243.55,250.5,3331874
2016-03-22,243.95,250.65,1555683
2016-03-23,239.95,246.45,1054395
2016-03-28,235.35,242.75,1173159
2016-03-29,236.05,241.45,964252
2016-03-30,240.75,251.0,1845890
2016-03-31,241.05,247.85,2119813
2016-04-01,240.1,246.4,943923
2016-04-04,240.0,244.5,660303
2016-04-05,240.8,246.4,680853
2016-04-06,245.1,253.75,1541763
2016-04-07,245.5,254.9,1149821
2016-04-08,245.35,253.5,1214850
2016-04-11,250.2,254.65,680455
2016-04-12,251.65,259.3,977437
2016-04-13,250.05,258.2,1520188
2016-04-18,248.5,259.35,1447032
2016-04-20,251.95,258.5,1144256
2016-04-21,253.75,260.8,852818
2016-04-22,258.0,263.5,1068428
2016-04-25,252.5,261.25,757006
2016-04-26,251.1,255.0,1170519
2016-04-27,247.25,252.65,815551
2016-04-28,247.5,253.9,2352779
2016-04-29,252.15,260.5,2361478
2016-05-02,259.25,268.7,1554850
2016-05-03,253.25,269.25,2346993
2016-05-04,249.75,255.8,1458287
2016-05-05,245.75,252.45,1100069
2016-05-06,244.65,249.75,673882
2016-05-09,245.65,252.2,987851
2016-05-10,246.65,251.5,1060989
2016-05-11,245.95,256.8,1182193
2016-05-12,253.0,258.0,569340
2016-05-13,251.7,257.4,686150
2016-05-16,249.15,255.85,563668
2016-05-17,248.9,253.8,440489
2016-05-18,246.35,251.85,877376
2016-05-19,246.65,252.5,1393049
2016-05-20,242.0,248.9,861942
2016-05-23,240.05,248.5,527564
2016-05-24,244.1,248.7,539977
2016-05-25,246.0,251.9,774920
2016-05-26,249.0,255.0,762022
2016-05-27,252.5,258.4,871893
2016-05-30,252.6,260.45,542219
2016-05-31,246.7,254.3,1699096
2016-06-01,249.4,253.0,509540
2016-06-02,247.25,252.2,735428
2016-06-03,249.45,255.25,898022
2016-06-06,253.85,258.65,730312
2016-06-07,255.0,258.7,889853
2016-06-08,255.0,258.0,637178
2016-06-09,250.0,257.3,598921
2016-06-10,250.0,255.4,707562
2016-06-13,249.0,255.5,688082
2016-06-14,250.2,254.65,478880
2016-06-15,249.85,254.4,2600383
2016-06-16,250.85,255.95,752465
2016-06-17,252.8,257.55,937487
2016-06-20,253.45,257.2,464363
2016-06-21,254.1,259.9,975155
2016-06-22,256.7,260.8,844696
2016-06-23,258.45,261.9,954998
2016-06-24,250.3,258.0,932615
2016-06-27,255.05,259.7,744783
2016-06-28,255.55,259.5,788257
2016-06-29,256.6,260.35,609513
2016-06-30,259.6,266.5,1585164
2016-07-01,263.3,269.0,1005878
2016-07-04,263.35,269.5,539270
2016-07-05,263.0,273.15,875102
2016-07-07,267.5,274.0,2443887
2016-07-08,262.5,270.0,1540822
2016-07-11,264.7,271.0,1614085
2016-07-12,268.5,274.25,1179853
2016-07-13,273.3,279.7,2100371
2016-07-14,276.8,281.5,564417
2016-07-15,277.9,281.4,712208
2016-07-18,278.0,281.0,1072786
2016-07-19,276.55,281.55,978343
2016-07-20,275.1,278.6,600803
2016-07-21,275.7,280.0,380614
2016-07-22,275.95,279.8,776826
2016-07-25,275.4,284.0,988959
2016-07-26,282.4,289.2,896935
2016-07-27,276.3,289.35,2885482
2016-07-28,275.0,285.0,2811850
2016-07-29,281.55,286.5,1359374
2016-08-01,282.2,288.95,984250
2016-08-02,287.0,306.9,2972838
2016-08-03,293.2,306.8,1827722
2016-08-04,292.95,303.0,1267914
2016-08-05,290.5,299.9,2022650
2016-08-08,296.0,305.65,3084367
2016-08-09,291.4,303.45,1229655
2016-08-10,286.4,294.25,1038700
2016-08-11,286.1,297.0,897678
2016-08-12,295.35,301.5,1439411
2016-08-16,293.55,302.85,1271365
2016-08-17,292.2,300.7,1271629
2016-08-18,296.7,301.95,758729
2016-08-19,299.8,304.5,889067
2016-08-22,292.5,301.4,577019
2016-08-23,288.1,295.5,697979
2016-08-24,288.5,293.2,910136
2016-08-25,284.6,291.0,1943784
2016-08-26,283.0,289.5,1167074
2016-08-29,278.75,285.95,728973
2016-08-30,283.7,288.25,1349994
2016-08-31,287.2,294.65,2024240
2016-09-01,291.6,297.9,1100114
2016-09-02,289.95,295.9,1159796
2016-09-06,291.25,299.85,1106685
2016-09-07,295.65,300.1,798513
2016-09-08,296.25,302.0,1159095
2016-09-09,293.05,302.75,661674
2016-09-12,281.95,292.45,534368
2016-09-14,287.9,293.6,670318
2016-09-15,290.0,292.7,461075
2016-09-16,291.75,296.2,1516346
2016-09-19,292.15,296.4,621648
2016-09-20,290.35,294.0,325841
2016-09-21,287.1,293.5,1589164
2016-09-22,285.0,290.95,913274
2016-09-23,282.5,287.45,2188072
2016-09-26,277.15,284.95,1654052
2016-09-27,277.95,281.8,1213394
2016-09-28,279.45,285.8,815085
2016-09-29,269.9,286.3,1459391
2016-09-30,269.2,279.25,802825
2016-10-03,277.5,283.95,561754
2016-10-04,281.65,284.9,506265
2016-10-05,283.7,287.7,1130975
2016-10-06,284.15,288.9,585361
2016-10-07,278.1,287.3,827307
2016-10-10,277.6,281.65,356302
2016-10-13,276.05,283.8,1028429
2016-10-14,273.65,278.5,403204
2016-10-17,275.5,281.1,652400
2016-10-18,277.75,285.3,738610
2016-10-19,283.85,289.45,1019387
2016-10-20,282.8,289.9,758075
2016-10-21,283.4,286.15,516768
2016-10-24,282.2,287.95,954413
2016-10-25,281.05,285.75,534329
2016-10-26,278.9,283.05,842804
2016-10-27,272.6,281.0,1662579
2016-10-28,276.6,285.0,877797
2016-10-30,277.0,285.6,132640
2016-11-01,274.6,278.15,1087764
2016-11-02,266.8,275.0,1219701
2016-11-03,263.3,269.7,1733555
2016-11-04,260.5,271.6,2438479
2016-11-07,257.6,265.5,1900720
2016-11-08,256.4,261.4,1836156
2016-11-09,234.8,265.5,2553752
2016-11-10,262.5,269.9,1007348
2016-11-11,245.0,261.35,2878530
2016-11-15,235.05,248.1,3941458
2016-11-16,240.55,250.85,1716915
2016-11-17,245.05,254.3,1601412
2016-11-18,247.2,251.5,1180860
2016-11-21,248.25,253.2,2236813
2016-11-22,246.4,255.7,3571862
2016-11-23,252.2,256.75,1273867
2016-11-24,249.3,255.85,1710173
2016-11-25,250.0,256.3,565980
2016-11-28,248.3,255.0,2946125
2016-11-29,245.7,250.5,2124163
2016-11-30,245.3,254.75,5768310
2016-12-01,252.4,259.75,1492937
2016-12-02,250.85,255.7,1026768
2016-12-05,251.4,256.3,1107129
2016-12-06,252.85,255.9,825371
2016-12-07,253.35,257.5,917206
2016-12-08,253.95,259.2,1961193
2016-12-09,251.15,258.55,1490697
2016-12-12,249.5,254.65,1623930
2016-12-13,248.6,253.65,655331
2016-12-14,249.35,255.1,830101
2016-12-15,249.0,254.95,578507
2016-12-16,249.4,253.9,1985573
2016-12-19,247.75,251.35,1012230
2016-12-20,247.75,253.1,694392
2016-12-21,248.1,251.8,843728
2016-12-22,242.65,249.9,1109912
2016-12-23,244.7,250.15,620348
2016-12-26,238.05,247.2,1013424
2016-12-27,239.2,246.8,1055984
2016-12-28,245.65,251.0,1231506
2016-12-29,249.15,252.95,776753
2016-12-30,252.1,261.6,1259401
2017-01-02,252.65,260.5,767759
2017-01-03,253.75,259.1,692811
2017-01-04,254.5,259.7,1351459
2017-01-05,257.9,262.0,1172285
2017-01-06,259.1,264.5,3310990
2017-01-09,257.0,263.35,456790
2017-01-10,257.05,261.75,845215
2017-01-11,259.75,263.4,1014655
2017-01-12,259.0,263.2,973735
2017-01-13,256.5,261.0,1310681
2017-01-16,256.65,259.65,631934
2017-01-17,252.8,258.85,1403076
2017-01-18,256.0,262.35,1021462
2017-01-19,256.55,261.0,410086
2017-01-20,254.5,257.85,952405
2017-01-23,253.7,256.55,997333
2017-01-24,253.8,258.8,1269494
2017-01-25,254.7,259.8,1710729
2017-01-27,256.35,259.25,696646
2017-01-30,256.95,259.8,336598
2017-01-31,255.0,259.7,745867
2017-02-01,256.0,259.0,963780
2017-02-02,253.2,262.35,3086838
2017-02-03,252.55,256.55,1094796
2017-02-06,254.3,257.9,2516947
2017-02-07,255.8,271.0,4746036
2017-02-08,267.6,274.65,1463457
2017-02-09,265.0,272.0,1087577
2017-02-10,266.05,271.85,912914
2017-02-13,266.1,271.45,381427
2017-02-14,265.85,270.35,557902
2017-02-15,263.2,268.95,887812
2017-02-16,263.6,269.2,1475653
2017-02-17,265.6,270.8,566343
2017-02-20,265.5,268.95,297652
2017-02-21,266.0,275.3,1537924
2017-02-22,272.35,277.75,1586769
2017-02-23,267.6,274.45,2031216
2017-02-27,267.3,277.65,1745078
2017-02-28,275.35,282.8,2418430
2017-03-01,277.0,282.0,622739
2017-03-02,278.15,283.7,1613596
2017-03-03,278.85,282.0,684909
2017-03-06,276.25,280.75,527253
2017-03-07,277.5,280.3,235892
2017-03-08,276.8,279.85,790435
2017-03-09,276.9,281.9,522060
2017-03-10,278.4,282.25,525007
2017-03-14,279.0,284.75,1424636
2017-03-15,279.4,287.4,802623
2017-03-16,286.75,295.0,1813216
2017-03-17,292.4,297.0,2755214
2017-03-20,290.35,296.2,592657
2017-03-21,290.3,294.15,686749
2017-03-22,283.5,290.65,1900492
2017-03-23,280.15,295.8,1920107
2017-03-24,288.7,291.5,649622
2017-03-27,286.9,291.95,840748
2017-03-28,286.55,292.35,660489
2017-03-29,289.0,299.6,2175698
2017-03-30,294.1,299.95,2296622
2017-03-31,292.5,296.75,867262
2017-04-03,293.05,300.65,734491
2017-04-05,295.1,300.0,700530
2017-04-06,297.3,302.45,2201267
2017-04-07,295.3,302.4,2055753
2017-04-10,298.75,303.4,1393287
2017-04-11,299.2,302.4,477848
2017-04-12,298.55,307.9,1438889
2017-04-13,299.95,304.9,504276
2017-04-17,297.45,302.65,364902
2017-04-18,297.5,304.15,545525
2017-04-19,298.5,302.25,292450
2017-04-20,300.0,303.3,509996
2017-04-21,299.75,305.25,758253
2017-04-24,299.5,303.75,556689
2017-04-25,301.65,313.35,1089274
2017-04-26,312.5,325.3,3293137
2017-04-27,315.0,323.0,2035955
2017-04-28,313.0,318.0,759383
2017-05-02,314.8,321.0,1175212
2017-05-03,313.05,328.0,2039533
2017-05-04,308.7,315.55,1154578
2017-05-05,303.9,310.6,874739
2017-05-08,301.0,310.45,843200
2017-05-09,301.1,305.45,1295334
2017-05-10,301.15,318.0,2049691
2017-05-11,311.25,319.9,1340841
2017-05-12,309.3,315.8,498300
2017-05-15,306.8,315.0,499424
2017-05-16,307.2,313.95,374983
2017-05-17,305.7,310.0,462663
2017-05-18,304.95,311.0,875749
2017-05-19,307.0,320.25,1615655
2017-05-22,310.35,318.9,1275040
2017-05-23,310.65,322.45,2814457
2017-05-24,309.8,314.8,804026
2017-05-25,311.4,318.0,2054399
2017-05-26,311.15,322.0,848824
2017-05-29,312.25,318.75,2709010
2017-05-30,312.1,317.3,1066451
2017-05-31,311.2,315.55,2847183
2017-06-01,313.0,317.05,1139238
2017-06-02,316.55,325.0,3069791
2017-06-05,321.0,326.05,1253444
2017-06-06,316.05,324.35,1293109
2017-06-07,317.3,323.25,603091
2017-06-08,318.2,321.9,401417
2017-06-09,315.5,321.0,867126
2017-06-12,313.3,318.0,669268
2017-06-13,315.25,318.6,1162732
2017-06-14,314.35,319.65,979297
2017-06-15,314.7,317.35,615139
2017-06-16,311.1,317.0,524272
2017-06-19,307.6,314.95,1190118
2017-06-20,312.25,320.45,986909
2017-06-21,314.4,319.85,614277
2017-06-22,312.1,316.9,679608
2017-06-23,310.95,317.3,546573
2017-06-27,306.95,313.5,703899
2017-06-28,304.5,312.0,370380
2017-06-29,308.2,315.75,1598765
2017-06-30,311.05,315.8,552133
2017-07-03,312.8,325.0,643521
2017-07-04,320.5,329.95,744889
2017-07-05,320.2,327.0,354179
2017-07-06,322.1,325.75,767628
2017-07-07,318.8,324.25,876158
2017-07-10,319.55,324.0,68720
2017-07-11,319.95,325.0,956672
2017-07-12,321.0,325.0,267775
2017-07-13,323.1,334.5,1099204
2017-07-14,325.75,333.3,828849
2017-07-17,324.1,329.9,431513
2017-07-18,324.15,330.6,790944
2017-07-19,329.5,333.7,502939
2017-07-20,322.0,331.95,447725
2017-07-21,324.2,330.8,1033196
2017-07-24,325.55,331.5,792802
2017-07-25,327.0,332.85,849301
2017-07-26,324.3,331.5,833790
2017-07-27,324.0,329.6,1997793
2017-07-28,324.5,333.0,881810
2017-07-31,327.6,335.9,838780
2017-08-01,316.7,334.8,5253719
2017-08-02,316.5,326.95,2181797
2017-08-03,319.6,329.3,3186048
2017-08-04,322.5,329.9,2128283
2017-08-07,325.0,335.5,3052279
2017-08-08,328.3,337.85,2835258
2017-08-09,324.3,333.0,2275048
2017-08-10,317.0,324.85,1679678
2017-08-11,315.35,324.05,1062783
2017-08-14,317.65,326.35,1144214
2017-08-16,312.4,320.3,1454928
2017-08-17,313.65,323.85,1557457
2017-08-18,316.5,322.5,928269
2017-08-21,315.7,320.2,947075
2017-08-22,314.75,322.4,1800960
2017-08-23,314.2,317.95,1265870
2017-08-24,315.0,317.6,695941
2017-08-28,315.65,320.0,1213344
2017-08-29,310.1,317.95,982750
2017-08-30,309.7,315.8,1029028
2017-08-31,311.2,317.5,2496373
2017-09-01,312.15,315.9,1355843
2017-09-04,311.05,315.55,1120905
2017-09-05,311.85,315.3,1052762
2017-09-06,312.5,320.8,1501844
2017-09-07,316.2,322.85,1113596
2017-09-08,319.75,326.35,1405499
2017-09-11,319.9,326.85,923061
2017-09-12,323.25,331.5,996802
2017-09-13,330.1,348.7,2711763
2017-09-14,330.05,342.0,1179317
2017-09-15,324.1,331.9,1393684
2017-09-18,324.85,333.45,737906
2017-09-19,331.0,336.9,993356
2017-09-20,329.05,333.0,597753
2017-09-21,320.4,331.05,1794428
2017-09-22,318.05,323.7,681677
2017-09-25,313.05,322.0,774814
2017-09-26,313.2,319.0,753998
2017-09-27,310.5,317.75,719149
2017-10-17,316.75,322.6,614101
2017-10-18,314.55,321.9,553653
2017-10-19,313.4,319.0,62532
2017-10-23,314.4,319.9,446447
2017-10-24,312.0,319.0,621541
2017-10-25,312.1,317.8,661678
2017-10-26,312.2,317.75,2377811
2017-10-27,308.75,315.2,523985
2017-10-30,310.2,316.6,1231884
2017-10-31,309.6,316.4,1128607
2017-11-01,314.25,318.2,675593
2017-11-02,311.55,318.15,719731
2017-11-03,310.1,316.5,758927
2017-11-06,309.8,315.5,552139
2017-11-07,309.5,315.35,408573
2017-11-08,306.0,312.5,457907
2017-11-09,311.2,315.45,595183
2017-11-10,309.2,312.0,352515
2017-11-13,308.15,311.45,800332
2017-11-14,295.75,310.05,2130959
2017-11-15,288.25,297.2,1790901
2017-11-16,290.25,305.45,2087903
2017-11-17,304.25,309.35,1260937
2017-11-20,300.95,308.55,935754
2017-11-21,301.35,306.4,1083457
2017-11-22,300.65,306.8,822711
2017-11-23,300.05,306.6,862415
2017-11-24,305.2,310.3,666537
2017-11-27,307.0,312.4,688160
2017-11-28,308.3,313.15,826802
2017-11-29,308.75,312.05,415422
2017-11-30,305.0,310.55,1930976
2017-12-01,303.3,313.3,1001880
2017-12-04,305.4,314.25,556113
2017-12-05,308.3,312.7,817017
2017-12-06,304.8,310.95,380430
2017-12-07,306.0,310.3,729134
2017-12-08,310.05,313.25,1015961
2017-12-11,312.2,315.0,781079
2017-12-12,307.05,314.3,571039
2017-12-13,304.75,310.25,734023
2017-12-14,304.45,311.9,492675
2017-12-15,304.35,311.65,1258942
2017-12-18,293.05,309.4,718596
2017-12-19,307.9,314.15,602188
2017-12-20,313.15,321.65,1370296
2017-12-21,315.55,323.0,706780
2017-12-22,315.0,318.15,270562
2017-12-26,316.05,319.8,401190
2017-12-27,313.4,321.65,436788
2017-12-28,316.2,322.0,518455
2017-12-29,317.7,325.3,749478
2018-01-01,319.0,323.95,346559
2018-01-02,317.75,326.9,880910
2018-01-03,319.75,327.95,1160639
2018-01-04,320.2,324.0,1060147
2018-01-05,319.65,328.0,1392301
2018-01-08,322.15,328.0,1294585
2018-01-09,320.8,325.65,503640
2018-01-10,319.25,326.3,694363
2018-01-11,314.1,321.15,1244144
2018-01-12,309.55,318.5,1619595
2018-01-15,310.25,315.75,612750
2018-01-16,311.5,315.3,608077
2018-01-17,305.4,314.25,1510355
2018-01-18,307.55,316.5,953935
2018-01-19,310.2,315.5,488384
2018-01-22,312.5,318.4,468259
2018-01-23,312.65,319.65,599429
2018-01-24,311.0,315.4,532453
2018-01-25,304.4,312.9,1701755
2018-01-29,306.1,312.0,781405
2018-01-30,308.5,316.8,1182868
